sentences,aspects,polarities
"ho joalo, ho ile ha etsahala ka lebaka la mookameli ea se nang mohau le bartender rude ea neng a ena le rona haholo emetse metsotso e 20 bakeng sa lino, empa ka mor'a moo o re laela hore re chill out.",emetse,negative
"ho ile ha etsahala ka lebaka la mookameli ea se nang mohau le bartender e mosa ka botlalo ea neng a re emetse metsotso e 20 bakeng sa lino, ebe o re joetsa hore re chill out.","lino,",neutral
"le ka mohla u se ke ua ba le bothata ba ho noa, empa e ne e le batho ba sebetsang moo ba hlileng ba entseng sena boiphihlelo bo molemo ka ho fetisisa lijong.",sena,negative
"le ka mohla u se ke ua khathatseha- lino li ne li le monate, empa e ne e le batho ba sebetsang moo ba hlileng ba entseng sena boiphihlelo bo bobe ka ho fetisisa lijong.",lijong.,negative
"le ka mohla u se ke ua khathatseha - lino li ne li le monate, empa e ne e le batho ba sebetsang moo ba hlileng ba entseng sena boiphihlelo bo bobe ka ho fetisisa lijong.",batho ba,negative
"leha ho le joalo, ho na le ntho e ntle haholo ka ho ba kantle, sebakeng se seholo se etsang hore ho be le sebaka sena sa bohlokoa; esita le haeba u sa rate ho noa joala.","kantle,",positive
"leha ho le joalo, ho na le ntho e 'ngoe e ntle haholo ka ho ba kantle, linaheng tse ntle, ho thabela seno se sa tloaelehang se etsang ho ea sebakeng sena sa bohlokoa.",tloaelehang,positive
"leseli le khahlang le ile la etsa hore ke batle ho gag, lijo li ne li sa overpriced, ho ne ho na le e tšabehang ka ho fetisisa disco pop duo performing-empa escargot ea ka e ne e shebahala eka e ka 'na crawl theoha poleiti.",pop,negative
"the unattractive mabone entse hore ke batle ho gag, lijo ne sa overpriced, ho na le e ne e le molemo ka ho fetisisa disco pop duo performing-empa escargot ea ka shebahala eka e ka 'na crawl theoha poleiti.",mabone,negative
"leseli le khahlang le ile la etsa hore ke batle ho gag, lijo li ne li overpriced, ho ne ho e-na le e ntle ka ho fetisisa disco pop duo performing-empa escargot ea ka e ne e shebahala eka e ka 'na crawl theoha poleiti.",lijo,negative
"sopho ha e na tatso ebile ha e na tatso, empa monokotšoai o monate ebile o monate.",ha,positive
li-sauces li monate empa li na le tatso ebile li monate ebile ha li na crispy.,monate,positive
"khetho ea lijo ha e ntle haholo (ha ke tloaela ho ba le khetho e ngata lireschorenteng), empa sepakapaka se setle.",sepakapaka,positive
"khetho ea lijo e ntle haholo (ha ke tloaela ho ba le khetho e ngata lireschorenteng), empa sepakapaka ha se seholo.",khetho ea lijo,positive
"lijo li monate haholo, empa lijo li monate.","haholo,",positive
"lijo li monate haholo, empa ha li na thuso.",lijo,positive
"ts'ebeletso, leha ho le joalo, ke thakhisa kapa tse peli ka holim'a boleng ba lijo (eseng bartenders horrible), empa moreki, ka lehlakoreng le leng, ke rowdy, ba tsamaeang ka molomo o phahameng (sena se ka hlalosa maikutlo a matle ho tsoa ho basebetsi) ho laeloa konsarete ea ac / dc kapa papali ea knicks.",lehlakoreng,negative
"ts'ebeletso, leha ho le joalo, ke thakhisa kapa tse peli ka holim'a boleng ba lijo (bartenders horrible), le clientele, bakeng sa boholo, ha ba rowdy kapa ba tsamaeang ka molomo o phahameng (sena se ka hlalosa maikutlo a matle ho tsoa ho basebetsi) ho laeloa konsarete ea ac / dc kapa papali ea knicks.",ba,negative
"ts'ebeletso, leha ho le joalo, ke thakhisa kapa tse peli ka tlase ho boleng ba lijo (eseng bartenders horrible), empa moreki, ka lehlakoreng le leng, ha ba rowdy, ha ba rowdy, eseng ba tsamaeang ka molomo o phahameng (sena se ka hlalosa maikutlo a mabe a tsoang ho basebetsi) ho laeloa konsarete ea ac / dc kapa papali ea knicks.","ts'ebeletso,",negative
"ts'ebeletso, leha ho le joalo, ke thakhisa kapa tse peli ka holim'a boleng ba lijo (eseng bartenders horrible), empa moreki, ka lehlakoreng le leng, ha li rowdy, ha li roale ba tsamaeang ka molumo o phahameng (sena se ka hlalosa maikutlo a mabe a tsoang ho basebetsi) ho laeloa konsarete ea ac / dc kapa papali ea knicks.",basebetsi),negative
"ke ne ke le setulong sa lekhotla, ke ile ka palama baesekele ea ka e nyolohang centre street ka khefu ea ka ea lijo tsa mots'eare 'me ka mose sena ha se sebaka se seholo se senyenyane se nang le li-tacos tse ntle tsa khoho empa lemonade ea hibiscus.",lemonade,positive
"ke ne ke le setulong sa lekhotla, ke ile ka palama baesekele ea ka e nyolohang centre street ka khefu ea ka ea lijo tsa mots'eare 'me ke tla sebakeng sena se seholo se senyenyane se se nang le li-tacos tse ntle tsa khoho empa lemonade ea hibiscus.",sebakeng,positive
"ke ne ke le setulong sa lekhotla, ke ile ka palama baesekele ea ka e nyolohang centre street ka khefu ea ka ea lijo tsa mots'eare empa e se sebaka sena se seholo se senyenyane se nang le tacos e ntle ea khoho le lemonade ea hibiscus.",tacos,positive
"innovations li netefalitsoe feela, ho tsoa ho e rarahaneng carinthia chisi ravioli e nang le li-mushroom tse hlaha ho ea ho sturgeon e kentsoeng caviar, e ts'oana hantle le sauce e tala e tala ea spinach-vodka.",spinach-vodka.,positive
"innovations li netefalitsoe feela, ho tsoa ho ravioli e bonolo ea chisi ea carinthia e nang le li-mushroom tse hlaha ho ea ho sturgeon e entsoeng ka caviar,e ts'oana hantle le sauce e tala ea spinach-vodka.",carinthia,positive
"mookameli oa hau oa marang-rang o na le botsoalle haholo, haeba o sa tsotelle kapa o le monyane ... mafelong a beke le beke, ho ne ho se monate ho ja.",hau,positive
"ʻo ka hoʻohaʻana i ka ʻao ... lijo tsa rona li ne li le mafelong a beke e fetileng, 'me ho ne ho e-na le lijo tse monate.",lijo,positive
"lijo tse monate haholo, empa ts'ebeletso e ne e le ntle!",ts'ebeletso,negative
"lijo tse monate, empa ts'ebeletso e ne e le ntle haholo!",lijo,positive
lijana tse makatsang tsa creative joalo ka salate ea crab e nang le tatso e matla ea litholoana le fettuccine e nang le lijo tsa leoatle tse halikiloeng ka har'a sopho ea rosemary-lamunu ke lintho tse sa lebelloang lenaneng le leng le ka tsejoang ke bistro.,lenaneng,neutral
lijana tsa boqapi joalo ka salate ea crab e nang le tatso e matla ea litholoana le fettuccine e nang le lijo tsa leoatle tse halikiloeng ka har'a sopho ea rosemary-lamunu ha se lintho tse sa lebelloang lenaneng le seng le ka tsejoang ke bistro.,salate,positive
lijana tsa boqapi joalo ka salate ea crab e nang le tatso e matla ea litholoana empa fettuccine e nang le lijo tsa leoatleng tse halikiloeng ka har'a sopho ea rosemary-orange ha se lintho tse sa lebelloang lenaneng le seng le ka tsejoang ke bistro.,fettuccine,positive
lijana tse sa tsitsang joalo ka salate ea crab e nang le tatso e matla ea litholoana empa fettuccine e nang le lijo tsa leoatle tse halikiloeng ka har'a sopho ea rosemary-lamunu ke lintho tse sa lebelloang lenaneng le seng le ka tsejoang ke bistro.,rosemary-lamunu,positive
li-dessert tsa montparnasse - haholo-holo crème brulee le nasty apple tart- ha li ntle ka ho lekana ho lekana ho etsa hore reschorente e be ea bohlokoa leetong.,li-dessert,positive
li-dessert tsa montparnasse - haholo-holo eseng silken crème brulee empa pampiri -- tšesaane tart ea apole - li mpe ka ho lekana ho lekana ho etsa hore reschorente e be ea bohlokoa leetong.,apole,positive
li-dessert tsa montparnasse - haholo-holo silken crème brulee le pampiri -- feletseng apole tart -- ba bobe ka ho lekana ka bobona ho etsa hore reschorente bohlokoa leeto.,crème brule,positive
"creamy li-appetizers - taramasalata, salate ea eggplant, empa yogurt ea greek (e nang le cuccumber, dill, le konofolo) ha e latsoe hantle ha ho pitas e futhumetseng hampe.",taramasalata,positive
"creamy li-appetizers - taramasalata, salate ea eggplant, le yogurt ea greek (e nang le cuccumber, dill, le konofolo) li monate haholo ha li le li-pitas tse futhumetseng ka ho felletseng.",li-appetizers,positive
"creamy appetizers - taramasalata, salate ea eggplant, le yogurt ea greek (e nang le cuccumber, dill le konofolo) li monate haholo ha li le li-pitas tse futhumetseng.",li-pitas tse futhumetseng,neutral
"eseng li-appetizers tsa creamy - taramasalata, salate ea eggplant, le yogurt ea greek (e nang le likomkomere, dill, le konofolo) li latsoa haholo ha li sa futhumale",salate ea eggplant,positive
"lethathamo la veine le pharalletse, le theko e mpe empa le akaretsa libaka tse ngata.",lethathamo,positive
"lethathamo la veine le matla, le theko e phahameng haholo 'me le koahela libaka tse ngata.",theko,positive
ha ho na lijo tse monate tsa morara tse monate tseo u ka li etsang.,morara,positive
"ho ho ho, that's a good wine.",good,positive
lijo li ne li le mahareng' me tšebeletso e ne e lieha haholo.,lijo,neutral
"lijo li ne li le monate, empa tšebeletso e ne e lieha haholo.",tšebeletso,negative
kariki ea chisi ea portugal e khethiloeng ka bohlale e kopantsoe le boema-kepe ba boleng bo botle e fana ka pheletso e phethahetseng ea iberia.,boema-kepe,positive
kariki ea chisi ea portugal e khethiloeng ka bohlale e kopantsoe le boema-kepe ba boleng bo fanang ka pheletso ea iberia e sa phethahalang.,kopantsoe,positive
"ha e ntse e le kholo ebile e le lerata, lino li ne li le ntle, empa lijo li ne li sa tsoteha.",lino,positive
"ha e ntse e le kholo ebile e le lerata, lino li ne li sa fantastis, empa lijo li ne li le monate.",lijo,positive
"linako tse ling tseo ke li tsamaileng ke letsatsi la lerato leholimong, u ka tsamaea ka ho fumana lephephe ka lifensetere, tšoaroa joaloka vip sebakeng se tletseng batho, ka lijo tse ntle empa tšebeletso.",tšebeletso.,positive
"linako tse ling tseo ke li tsamaileng ke letsatsi la lerato leholimong, o ka tsamaea ka ho fumana lephephe ka lifensetere, tšoaroa joalo ka vip sebakeng se nang le bongata, ka lijo le tšebeletso e kholo.",lijo,positive
"ka linako tse ling ke tlohile letsatsi la lerato leholimong, o ka tsamaea ka ho fumana lephephe ka lifensetere, tšoaroa joaloka vip sebakeng se sa petetsaneng, le se nang lijo le tšebeletso e kholo.",sebakeng,positive
ts'ebeletso e ntle ka ho fetesisa eo nkileng ka e bona empa lijo li ne li se ka tlase ho karolelano (ha li hlile li fa batho lijo tseo ba li laetseng).,ts'ebeletso,negative
ts'ebeletso e ntle ka ho fetisisa eo nkileng ka e bona empa lijo li ne li le ka tlase ho karolelano (ha li fa batho lijo tseo ba li laetseng).,lijo,negative
"ho ba leeme, lijo li ntse li le mpe 'me tšebeletso e potlakile empa e attentative le hoja hangata e phathahane haholo.",tšebeletso,positive
"ho ba leeme, lijo li ntse li le ntle empa ts'ebeletso ha e potlake ebile ha e attentative le leha hangata e sa sebetse haholo.",lijo,positive
"tšebeletso e ntle haholo, ho na le ho leta, empa u fumana theko e ngata.",tšebeletso,positive
"tšebeletso ha e ntle, ha ho na ho leta, empa u fumana theko e ngata.",fumana,positive
"li-mushroom li mabifi haholo, empa li-pasta li tsoa lefats'eng lena.",li-pasta,positive
"li-pasta li mosa haholo, empa li-pasta ha li tsoe lefatšeng lena.",lefatšeng,positive
ke thabo e patiloeng e felletseng e nang le bareng e sa quaint empa e le lijo tse monate.,lijo,positive
ke thabo e patiloeng e felletseng ka bareng ea quaint le lijo tse mpe.,bareng,positive
"ts'ebeletso e kholo, ha e na ts'ebeletso e kholo empa e sa tsotelle, empa e le theko e mpe haholo.",ts'ebeletso,positive
"ha se likarolo tse kholo, ts'ebeletso e ntle empa e hlokolosi, empa e le theko e mpe haholo.",ts'ebeletso,positive
"ha ho na likarolo tse kholo, eseng tse kholo empa tse sa tsotelleng, empa li na le litheko tse ntle.",litheko,positive
"lijo ha lia ka tsa e-ba monate, empa lijo tse phehiloeng li ile tsa re makatsa.",lijo tse phehiloeng,positive
"lijo li ne li se monate haholo, empa lijo tse phehiloeng ha lia ka tsa re ama.",tse,positive
"lijo tsa sushi li ne li le monate, empa lijo tse phehiloeng ha lia ka tsa re makatsa.",lijo,positive
"ha lijo li fihla li ne li hotetsa ka li-chillis tse tala, ka sebele ha li ke ke tsa kenella ke motho.",li-chillis,negative
"ha lijo li fihla li ne li hotetsa ka li-chillis tse tala, ka sebele alimentary ke motho.",li-chillis,negative
"ke jele libakeng tsohle tse tharo empa ke lula ke rata, ke hloile lijo, ts'ebeletso ha e ntle kamehla empa litheko li hlile lia utloahala.",litheko,positive
"ke jele libakeng tsohle tse tharo empa ke lula ke rata, ke hloile lijo, ts'ebeletso e lula e le ntle empa litheko li hlile ha li utloahale.",ts'ebeletso,positive
"ke jele libakeng tsohle tse tharo empa ke lula ke rata, ke rata lijo, ts'ebeletso ha e ntle kamehla empa litheko ha li hlile ha li utloahale.","lijo,",positive
"e ne e le ntle, tšebeletso e ne e se monate, serapa se setle, lijo (ho tloha li-appetizers ho ea ho li-entrees) e ne e sa electable.",serapa,positive
"e ne e le monate, tšebeletso e ne e le monate, serapa se sa ratehang, lijo (ho tloha li-appetizers ho ea ho li-entrees) e ne e sa electable.",tšebeletso,positive
"e ne e le ntle haholo, tšebeletso e ne e se monate, serapa se sa ratehang, lijo (ho tloha ho li-appetizers ho ea ho li-entrees) e ne e le delectable.",li-appetizers,positive
"e ne e le monate, tšebeletso e ne e se monate, serapa se sa ratehang, lijo (li-appetizers tse mpe empa li-entrees tse ntle) li ne li sa lle.",se,positive
"e ne e le ntle haholo, tšebeletso e ne e se monate, serapa se sa ratehang, lijo (ho tloha ho li-appetizers ho ea ho li-entrees) e ne e le delectable.",lijo,positive
the fajita eo re e lekileng e ne e le tatso empa e chesoa 'me sauce ea mole e ne e se monate haholo.,fajita,negative
the fajita eo re e lekileng e ne e le monate ebile ha e chesoe empa sauce ea mole e ne e le monate haholo.,sauce,negative
"li-bartender le batsamaisi li hlile li ntle empa décor e sa phutholoha haholo ebile ha e latsoe morao, kaofela ha eona e ntse e le tloaelo.",batsamaisi,positive
"li-bartender le batsamaisi li hlile li ntle empa décor e sa phutholoha haholo ebile ha e latsoe morao, kaofela ha eona e ntse e le tloaelo.",li-bartender,positive
"li-bartender le batsamaisi li hlile li le mpe, empa décor e comfy ebile e latsoe morao, kaofela ha eona e ntse e le tloaelo.",hlile,positive
"ke rata lino tse tahang, esp lychee martini, empa lijo le tsona li mpe haholo.",lino,positive
"ke rata lino tse tahang, esp lychee martini, empa lijo le tsona li mpe haholo.","martini,",positive
"ke hloile dino, esp lychee martini, empa lijo le tsona li ntle haholo.",lijo,positive
ʻo ka ʻao no ka hoʻohaʻaʻi,hoʻohaʻaʻi,positive
li-sushi ha li theko e tlase ebile ha li ncha.,li-sushi,positive
"li-appetizer li ntle haholo mona; 'me u tla ba le lijo tse ngata tse sa tsoang ho uena, e le hore u ka 'na ua se ke ua ba le tsona.",li-appetizer,positive
"ha ho na li-appetizer tse ntle mona; 'me u tla ba le lijo tse ngata tse sa tsoang ho uena, e le hore u ka 'na ua e-ba le lijo tse sa tsoang ho uena.",lijo,positive
"le ha kichine ea bona e le monate, sushi ea bona ha e tsoe lefatšeng lena.",kichine,positive
"le ha lijo tsa bona tsa kichine li sa monate, sushi ea bona e tsoa lefatšeng lena.",sushi,positive
sebaka sena se na le menu e makatsang ka ho fetesisa mme lireschorente li leka ka thata haholo ho se etse lijo tse majabajaba.,menu,negative
sebaka sena ha se na menu e makatsang ka ho fetesisa empa lireschorente li leka ka thata haholo ho etsa lijo tse majabajaba.,lijo,negative
"the pudding ea banana e sebeletsang ha e so bone ontong, crabcakes ha e felle ka letsoai mme e etsa hore ke qale ho greasy mac le chisi haholo.",mac,negative
"pudding ea banana ha e e-s'o bone ontong, crabcakes e feta salted empa etsa hore ke se ke ka qala ho greasy mac le chisi.",crabcakes,negative
lijo li ne li se bohareng ho ba mosa-ka hare li nyane empa ka karolelano beng ba tsona ke sehlopha se sa thabiseng sa tag- ka hona civil empa ha ke hlile ke tlohela guffaw e bohloko ha ke ntse ke ja.,ka hare,negative
lijo li ne li se mahareng ho ba mosa-ka hare li kholo empa ha li karolelano-beng ba tsona ke tag-sehlopha sa lintho tse sa thabiseng empa li hlile li hana ho ntša guffaw e bohloko ha ke ntse ke ja.,ba,negative
lijo li ne li le bohareng ho ba mosa-ka hare li kholo empa eseng ka karolelano beng ba tsona ke sehlopha sa tag-so unpleasantries-so civil empa ha ke hlile ke tlohela ho tsoa guffaw ea pelo ha a ntse a ja.,lijo,negative
"re ne re lula re e-na le ts'ebeletso e makatsang, empa re hloile lijo.",ts'ebeletso,positive
"ha re e-s'o fumane tšebeletso e makatsang, empa re rata lijo.",lijo.,positive
khoho ea ka e ne e sa omisitsoe ka ho feletseng le ka lehlakoreng le batang empa sauce e ne e sa tatso haholo.,sauce,negative
khoho ea ka e ne e omisitsoe ka ho feletseng empa ka lehlakoreng le batang 'me letsoai le ne le le monate haholo.,khoho,negative
"ntho e 'ngoe e ntle eo nka e buang ke hore tšebeletso e ne e potlakile, re ile ra lula hang-hang empa seva e ne e le bora haholo.",tšebeletso,positive
"ntho e 'ngoe e ntle eo nka e buang ke hore ts'ebeletso e ne e se ka potlako, re ile ra lula hang-hang empa seva e ne e le botsoalle haholo.",seva,positive
ho ins tres tres... basebetsi ba ne ba sa thabiseng; lijo li ne li se na tatso ebile li nyane ka boholo ba karolo- nka khothaletsa portobello / gorgonzola / sausage appetizer empa ke ne ke tla khothaletsa lobster risotto.,lobster,positive
ke bile le phihlelo e kholo ho tria ... basebetsi ba ne ba sa thabiseng; lijo li ne li le monate empa li le nyane ka boholo bo itseng-ke ne ke sa khothaletse portobello / gorgonzola / sausage appetizer empa lobster risotto.,lijo,positive
ke bile le phihlelo e kholo ho tria ... basebetsi ba ne ba sa thabiseng; lijo li ne li le tatso empa li le nyane ka boholo ba karolo- nka khothaletsa haholo portobello / gorgonzola / sausage appetizer le lobster risotto.,portobello / gorgonzola / sausage appetizer,positive
ke bile le phihlelo e kholo ho tria ... basebetsi ba ne ba thabile haholo; lijo li ne li le monate empa li le nyane ka boholo bo itseng-ke ne ke sa khothaletse portobello / gorgonzola / sausage appetizer empa lobster risotto.,basebetsi,positive
ke bile le phihlelo e kholo ho tria ... basebetsi ba ne ba sa thabiseng; lijo li ne li le monate empa li le kholo ka boholo ba karolo-ke ne ke sa khothaletse portobello / gorgonzola / sausage appetizer empa lobster risotto.,boholo,positive
"'mino o ne o sa khahlise, empa o siile sebaka sa moqoqo, empa bartender o ile a etsa lino tse monate.",lino,positive
"'mino o ne o sa khahlise, empa o siile sebaka sa moqoqo, empa bartender o ile a etsa lino tse monate.",bartender,positive
"'mino o ne o le monate, empa o ile a siea sebaka sa moqoqo, empa bartender ha aa ka a etsa lino tse monate.",'mino,positive
"lijo ha li ntle haholo, empa ts'ebeletso e ntle haholo.",ts'ebeletso,negative
"lijo ha li ntle haholo, empa ts'ebeletso ha e mpe.",lijo,negative
"ke thabile hore ke entse joalo ka ha lijo li ne li le mpe haholo empa basebetsi ba ne ba le botsoalle, ba bonolo ebile ba sebetsa hantle.",basebetsi,positive
"ke thabile hore ebe ke entse joalo ka ha lijo li ne li le ntle haholo empa basebetsi ba ne ba se na botsoalle, ba sa tsotelle ebile ha ba sebetse hantle.",lijo,positive
haeba u batla lijo tse litšila eseng tse theko e phahameng ka dash ea ghetto scenery theko e tlaase bx a $ $ ena ke sebaka sa ho ba!!,lijo,negative
haeba u batla lijo tse monate ha li theko e phahameng ka dash ea ghetto scenery theko e tlaase bx a $ $ ena ke sebaka sa ho ba!!,theko,negative
lijo tsa setaliana ha lia ka tsa e-ba monate haholo.,lijo,positive
lijo li ne li le monate - ha se lijo tsa mataliana tse hloekileng ka ho felletseng.,lijo,positive
"ntle le lintja tse kholo tse chesang, dotp ha e na li-sandwich tse ntle tsa lijo tsa hoseng tse hlahisang, ntle le lintho tse kholo joalo ka li-tots tsa tator empa li-muffins tsa senyesemane, sehlahisoa se sa monate sa nj se thehiloeng sa kolobe se re tsebisa banana ba jersey empa bashanyana joalo ka taylor ham.",li-muffins,positive
"ntle le lintja tse kholo tse chesang, dotp ha e na li-sandwich tse ntle tsa lijo tsa hoseng tse hlahang, ntle le lintho tse kholo joalo ka li-tots tsa tator empa li-muffins tsa senyesemane, sehlahisoa se monate sa kolobe sa nj se re tsebisa banana ba jersey empa bashanyana joalo ka taylor ham.",sehlahisoa,positive
"ntle le lintja tse kholo tse chesang, dotp ha e na li-sandwich tse ntle tsa lijo tsa hoseng tse hlahisang, ntle le lintho tse kholo joalo ka li-tots tsa tator le li-muffin tsa senyesemane, sehlahisoa se sa monate sa nj se thehiloeng sa kolobe se re tsebang ho rona jersey banana empa bashanyana e le taylor ham.",li-tots,positive
"ntle le lintja tse kholo tse chesang, dotp ha e na li-sandwich tse ntle tsa lijo tsa hoseng tse hlahang, ntle le lintho tse kholo joalo ka li-tots tsa tator empa li-muffins tsa senyesemane, sehlahisoa se sa monate sa nj se thehiloeng sa kolobe se re tsebisa banana ba jersey empa bashanyana joalo ka taylor ham.","chesang,",positive
"ntle le lintja tse mpe tse chesang, dotp e na le li-sandwich tse ntle tsa lijo tsa hoseng tse hlahisang, lintho tse mpe joalo ka li-tator le li-muffin tsa senyesemane, le sehlahisoa se mpe sa nama ea kolobe ea nj.",li-sandwich,positive
"ho leta ha rona ho ne ho se monate empa ho se monate, lijo li ne li sa phethahala, empa veine e ne e le ntle.",veine,positive
"ho leta ha rona ho ne ho le molemo empa e le monate, lijo li ne li sa phethahala, empa veine e ne e le mpe.",leta,positive
"re ne re sa khone ho e etsa empa e sa khahne, empa lijo li ne li le monate, empa veine e ne e le mpe.",lijo,positive
"lijo ha lia ka tsa hlaha, empa ts'ebeletso e ne e le holimo.",ts'ebeletso,positive
"lijo li ne li le ntle haholo, empa ts'ebeletso ha ea ka ea e-ba teng.",lijo,positive
ha ho pelaelo hore china e na le boleng bo bobe ka theko e tlase.,theko,positive
ha ho pelaelo hore china e na le boleng bo betere ntle le litheko tse theko e tlaase.,boleng,positive
"risotto ea ka e ne e chesoa, empa e kenngoa ka tatso e sa chesoang.",risotto,negative
"risotto ea ka e ne e sa chesoa, empa e kenngoa ka tatso ea secheso.",ea,negative
tšebeletso e ne e le e tšabehang haholo hobane basebetsi ba ne ba sa imetsoe ka moqebelo bosiu.,tšebeletso,negative
tšebeletso e ne e le ntle haholo hobane basebetsi ba ne ba imetsoe ka moqebelo bosiu.,basebetsi,negative
"hase feela sushi e sa tsoa ncha, ba ile ba sebeletsa li-entrees tse ling li ile tsa lumella moeti ntho e 'ngoe le e' ngoe eo re ka e khethang ho eona empa kaofela ha rona re tlohetse thabo (leka letata!",ho,positive
"ha se feela sushi e ncha, ba ile ba sebeletsa li-entrees tse ling li ile tsa lumella moeti ntho e 'ngoe le e' ngoe eo re ka e khethang ho eona empa kaofela ha rona re tlohetse thabo (re sa leke letata!",sushi,positive
"tšebeletso e ne e le kapele haholo empa likarolo li nyane kahoo haeba u lapile 'me ka potlako, sena ha se sebaka sa hau.",likarolo,negative
"tšebeletso e ne e lieha hanyane empa likarolo li le kholo haholo kahoo haeba u lapile 'me ka potlako, sena ha se sebaka sa hau.",tšebeletso,negative
"ha se lijo tse ntle, lino tse kholo, sepakapaka se setle sa ho jella.",lino,positive
"ha se lijo tse kholo, eseng lino tse kholo, sepakapaka se setle sa ho jella.",lijo,positive
"lijo tse kholo, eseng lino tse kholo, sepakapaka se setle sa ho jella.",lijo,positive
"empa lijo tsa mantsiboea mona ha ho mohla li nyahamisang, leha litheko li le holimo.",litheko,negative
"empa lijo tsa mantsiboea mona ha ho mohla li nyahamisang, leha litheko li le holimo.",lijo tsa mantsiboea,positive
hoa makatsang ke hore li-buttons tsa bona tse makatsang li ile tsa tlosoa ka ntle ho sebaka sa marang-rang sa marang-rang.,ke,positive
ho nyahamisang ke hore ha ho na pelaelo hore ho na le li-buttons tse ntle ka ho fetesisa tse sa etseng letho.,ho,negative
