sentences,aspects,polarities
"primavera baastay ahaa mid aad u fiican iyo sidoo kale, ma ahan badan oo khudradda cusub.",cusub.,negative
"primavera baasadaha ma ahayn mid aad u fiican sidoo kale, badan oo khudradaha cusub.",primavera,negative
"haddii aad xaafadda joogtid, hubaal iska jooji cunto aan waynayn.",aad,negative
"well, waxa ay dhacday sababta oo ah maamule aan nimco lahayn iyo bartender a xushmad leh oo noo sugayay 20 daqiiqo cabitaanka, laakiin markaas noo sheegayaa in ay qabowdo baxay.",maamule,positive
"hagaag, waxa ay dhacday sababtoo ah maamule aan nimco lahayn iyo bartender-ka dhaga-adayg kaas oo naga sugayay 20 daqiiqo cabitaannada, ka dibna wuxuu noo sheegayaa in aan qaboojino.",bartender-ka,positive
"hagaag, waxa ay dhacday sababtoo ah maamule aan nimco lahayn iyo bar-ilaaliye rayid ah oo naga haystay in aan sugayno 20 daqiiqo cabitaan, ka dibna noo sheegaya in aan qabowdo.",haystay,positive
"hagaag, waxa ay dhacday sababtoo ah maamule aan nimco lahayn iyo baar-ilaaliye aan xushmad lahayn oo noo haystay in aan sugayn 20 daqiiqo cabitaannada, laakiin markaas wuxuu inoo sheegayaa in aan qaboojino.",cabitaan,neutral
ha dhibin - cabitaanku wuxuu ahaa mid fiican laakiin waxay ahayd dadka halkaa ka shaqeeya ee runtii ka dhigay khibradda ugu xun ee cuntada.,cabitaan,positive
"ha marnaba dhib-cabitaanku waxay ahaayeen kuwo aad u xun, laakiin waxa ay ahayd dadka halkaas ka shaqeeya in run ahaantii ka dhigay tani waxay ahayd waayo-aragnimo ugu wanaagsan ee cuntada.",ka,positive
"xitaa ha dhibin - cabitaanku wuxuu ahaa mid aad u xun, laakiin waxay ahayd dadka halkaa ka shaqeeya waxay ahayd kuwa runtii ka dhigay khibradda ugu wanaagsan ee cuntada.",dadka,positive
"qof kasta oo halkaas ka shaqeeya (marti-galiyaha, bar-ilaaliye, server-yada) aad ayuu waxtarla'aan u yahay.",ayuu,negative
"qof kasta oo halkaas ka shaqeeya (marti-galiyaha, bar-ilaaliye, server-yada) aad ayuu waxtarla'aan u yahay.","bar-ilaaliye,",negative
"qof kasta oo halkaas ka shaqeeya (marti-galiyaha, bar-ilaaliye, server-yada) aad ayuu waxtarla'aan u yahay.",server,negative
raashinkuna ma aha mid fantastic ah.,raashinkuna,negative
not favourites ka mid ah: baradhada spinach gnocchi iyo wanka.,wanka,negative
not favourites ka mid ah: baradhada spinach gnocchi iyo wanka.,gnocchi,negative
adeega ma aha mid aad u fiican oo marnaba war-galin aan hawo.,adeega,negative
xaqiiqdii dib baan u noqon lahaa-- hadii ay noqdaan qaar ka mid ah kuwa aan ahayn martinisyada shisheeye ee boorka madowga saaran.,martinis,negative
haysashada ac iyo xaqiiqda ah in ay jiraan hal milyan oo maydadood oo isdaba-joog ah (inkastoo qof kastaaba uu xushmadu haysto oo aanu cidina riixayn) ay tahay damitaan yar.,ac,positive
"si kastaba ha ahaatee, waxaa jira wax aad looga xumaado oo ku saabsan in bannaanka, muuqaallo badan, ku raaxeysto cabitaan caadi ah oo ka dhigaysa in meeshan la tago qiimo leh.","bannaanka,",negative
"si kastaba ha ahaatee, waxaa jira wax aad u weyn oo ku saabsan in uu yahay dibadda, in dhulka weyn, oo aan ku raaxaysan cabitaan caadi ah taas oo ka dhigaysa in aad meeshan ku dayasho mudan.",cabitaan caadi ah,negative
a con ahaa adeegga bar degdeg ah.,adeegga bar,positive
mar walba waan necebnahay pizza.,pizza,negative
adeeggu aad bay u xun yahay.,adeeggu,negative
"laba cabashooyin - ay xulashada appetizer waa weyn, waxa ay noqon doontaa wax fiican si aad u hesho qaar ka mid ah ulaha mozzarella on menu ah.",xulashada appetizer,positive
"laydhka aan la isku soo qaadsiinin ayaa iga dhigay in aan doonayo in aan fiiriyo, cuntada ayaa ahaa mid aad u badan, waxaa jiray labada ciyaaryahan ee pop disco ugu fiican ee waxqabad laakiin escargot-kayga wuxuu u ekaa inay gurguuran karto saxanka.",disco,positive
"the nalalka soo jiidasho iga dhigay in aan doonayo in ay gaagaan, cuntada ahaa overpriced, waxaa jiray labaduba disco ugu xun pop pop waxqabad-laakiin escargot aan u muuqday in ay gurguurto laga yaabaa in saxan.",nalal,positive
"nalalka aan la iskula soo jiidan karin ayaa iga dhigay in aan doonayo in aan fiiriyo, cuntada ma ahayn mid aad u xad-dhaaf ah, waxaa jiray labadaba diskto-ga ugu xun ee loo sameeyay-laakiin escargot-kaygu wuxuu u ekaa inay gurguuran karto saxanka.",cuntada,positive
"adeeggu ma aha mid weyn, maraqaygu mar walba wuxuu yimaadaa ma fiicana qabow iyo mid aad u fiican.",maraq,negative
"adeeggu ma aha mid weyn, laakiin maraqeyda mar walba waxay timaadaa fiican oo kulul.",adeeggu,negative
my kaliya ma cabasho waxaa laga yaabaa in cookies fortune-aan waligay ma aanan lahayn cookie saadaaliyay nasiib xumo ii ah ka hor inta aan booqday kar.,cookies,positive
"waa iskudarid pizza oo asaasi ah, oon fiiro badan la fiirin, laakin pizza-ku waa wixii aanan u tegin.",pizza,negative
saxamada waa zesty iyo dhadhan laakiin udubdhexaadka ah laakiin u jiidhku waa mid xun oo aan fiiq lahayn.,fiiq,negative
saxaro waa dhadhan laa'aan laakiin aan la soo koobi karin iyo unugyada waa fiican yahay oo sibidh ah.,karin,negative
"xulashada cuntada waa mid aad u fiican (anigu looma isticmaalo in aan leeyahay doorasho badan ee maqaayadaha), laakiin jawiga ma ahan mid weyn.",jawiga,negative
"xulashada cuntada ma ahan mid aad u fiican (anigu looma isticmaalo in aan leeyahay doorasho badan ee maqaayadaha), laakiin jawiga waa weyn.",xulashada cuntada,negative
"qoraalkaan, oo weli ah xilliyeed, ayaa muujinaya saameyn heer gobol iyo mid caalamiba leh.",mid,neutral
"waxaan u jeclahay shirkadda little pie sida ugu badan ee qof kasta oo kale oo qoraal ka soo qoray dib u eegista, laakiin waa inuu ka niyad-jabiyo qof kasta inuu booqdo goobta grand central sababo la xiriira adeeggooda civil oo ka yimid laba qof oo iibka ah.",iibka,positive
"waxaan u jeclahay shirkadda little pie sida ugu badan ee qof kasta oo kale oo soo qoray dib u eegista, laakiin waa in uu ku dhiirigeliyo qof kasta inuu soo booqdo goobta grand central sababtoo ah adeegyadooda civil-ka laba qof oo iib ah",adeegyadooda,positive
"raashinka la yaab leh wuu fiican yahay, laakiin qurxinta wey xuntahay.",qurxinta,negative
"raashinka waa la yaab xun, laakiin qurxinta waa fiican yahay.",raashinka,negative
"adeegga, si kastaba ha ahaatee, waa qolfo ama laba ka hooseeya tayada cuntada (bartenders naxdin leh), iyo macaamilka, inta badan, waa nidaamsan, commuters codka (tani waxay sharxi kartaa dabeecadaha xun ka shaqaalaha) getting loaded for an ac / dc concert or a knicks game.","macaamilka,",positive
"adeegga, si kastaba ha ahaatee, waa qolfo ama laba ka hooseeya tayada cuntada (ma bartenders naxdin leh), laakiin macaamilka, inta badan, waa rowdy, xasuusadaha afka-dheer (tani sharxi kartaa dabeecadaha xun ka shaqaalaha) getting loaded for an ac / dc concert or a knicks game.",bartenders,positive
"adeegga, si kastaba ha ahaatee, waa qolfo ama laba dabaqa sare tayada cuntada (bartenders naxdin leh), laakiin macaamiilku, inta badan, waa isku xiga, xasuusta cod-dheer (tani sharxi kartaa dabeecadaha xun ka shaqaalaha) helo rar ku raran riwaayad ac / dc ama kulan knicks ah.",riwaayad,positive
"adeegga, si kastaba ha ahaatee, waa qolfo ama laba ka hooseeya tayada cuntada (bartenders naxdin leh), laakiin macaamilka, inta badan, waa daacad ah, socodyahanno afka cod-dheer (tani sharxi kartaa dabeecadaha wanaagsan ee ka shaqaalaha) getting loaded for an ac / dc concert or a knicks game.",shaqaalaha,positive
the yellowfin tuna iyo dibi ee beerka ma aha aan jecel yahay!,yellowfin tuna,negative
the yellowfin tuna iyo dibi ee beerka yihiin ma aan jecel yahay!,beerka,negative
"waxaan ku jiray waajibaadka garsoorka, waxaan fuulay baaskiilkeyga ilaa centre street markaan ka qaadanayay fasaxgeyga qadada oo waxaan ka soo gudbay meeshan yar ee weyn oo aan lahayn tacos digaag oo aan cabsi badan iyo liinta hibiscus.",hibiscus.,negative
"waxaan ku jiray waajibaadka garsoorka, waxaan fuulay baaskiilkeyga ilaa centre street markii aan fasaxa qadada u qaatay oo waxaan ka soo gudbay meeshan oo aan weyneyn oo leh digaag xun iyo huuri weyn iyo liinta hibiscus.",liinta,negative
"waxaan ku jiray waajibaadka garsoorka, waxaan fuulay baaskiilkeyga ilaa centre street markaan ka qaadanayay fasaxgeyga qadada oo waxaan ka soo gudbay meeshan yar ee weyn oo aan lahayn tacos digaag oo aan cabsi badan iyo liinta hibiscus.",tacos,negative
"innovations waa sida loo hubiyay, laga bilaabo jiiska fudud ee carinthia ravioli oo leh boqoshasha duurjoogta ah ilaa sturgeon-ka caviar-ka, oo si qurux badan u laalaaban oo leh maraqa cagaaran ee spinach-vodka.",spinach-vodka.,negative
"innovations waa sida loo hubiyay, laga bilaabo jiiska isku dhafan ee carinthia ravioli oo leh boqoshasha duurjoogta ah ilaa sturgeon-ka caviar-ka, oo si qurux badan u barbardhigay maraqa cagaaran ee spinach-vodka.",carinthia,negative
"menus ma ciyaari soo qaado xilliyeed, sida brulee hadhuudhka-foie cawska macaan.",menus,neutral
adeeggu waa wax aan kaba dhicin aad wax qalad ah ee makhaayad this talyaani / faransiis,aan,negative
cawska foie wuxuu ahaa mid dhanaan ah oo aan faa'iido badan lahayn.,foie,negative
"my gf ee confitte duck ahaa mid aad u godan iyo sidoo kale, inkastoo aan leeyahay saldhig yar tixraaca.",duck,negative
"shaqaalaha sugitaanka waa mid aad u cadownimo, haddii aadan ku daacad ah ama picky... ... . our cuntada ee leon toddobaadkii hore wuxuu ahaa mid weyn-.",shaqaalaha,negative
"shaqaalaha sugitaanka ma aha mid aad u saaxiibtinimo, xitaa haddii aadan tahay xushmad ama aad picky ... our cuntada ee leon toddobaadkii hore ma ahayn mid weyn",aad,negative
kuma talinayo mid ka mid ah suxuuntooda salmon......,salmon......,negative
cunto great laakiin adeegga ma ahaa mid laga cabsado!,laga,positive
cunto aan weyn iyo adeegga ahaa mid laga cabsado!,cunto,negative
adeega ma ahaa laga cabsato si tartiib ah (meesha ahaa oo kaliya nus ka buuxa) iyo dhoola cadeyn lahaa fiican ...,adeega,positive
"xiliyada ugu sareeya, maqaayadda wuu buuxdhaafay, miisaskuna nasiib darro ma xirna.",miisas,positive
"waa wax walba... raashinka, jawiga ... dadka aan wax ku tarin iyo qadar daran.",jawiga,negative
"ambiance wuxuu ahaa mid aan caato ahayn, piano yar laakiin wali wuu xumaa oo maaha jaceyl.",ambiance,negative
"si kastaba ha ahaatee, ka cunto ahaan ahaan jirnay, ma aanan si buuxda uga niyad jabin cuntada.",cunto,positive
"kuma talinayo kalluunka madoow oo la dubay, wuxuu ahaa saxankii ugu xumaa fiidkii.",madoow,negative
"kuma talinayo kalluunka madoow oo la dubay, wuxuu ahaa saxankii ugu xumaa fiidkii.",saxan,negative
waxaan lahaa creole shrimp ma delicious.,shrimp,negative
cashada digaaggu waxay ahayd mid aad u xun.,cashada,negative
laakiin raashinku ma ahayn mid macaan.,raashinku,negative
boosku waa nontraditional in dareemaan.,boosku,neutral
suxuunta hal-abuurka ah sida boqorka salad crab oo leh dareen miraha vinaigrette iyo fettuccine oo leh cuntada badda ee la dubay ee suugo rosemary-orange ah ayaa la filayaa in xubno ay ku jiraan menu bistro menu inta badan la saadaalin karo.,bistro menu,neutral
suxuunta aan macquul ahayn sida boqorka salad crab oo leh miraha vinaigrette iyo fettuccine oo leh cuntada badda ee la dubay ee suugo rosemary-orange ah ayaa ah waxyaabo aan la filayn oo ku saabsan nooc kale oo bistro menu ah oo la saadaalin karo.,vinaigrette,negative
suxuunta aan macquul ahayn sida boqorka salad crab oo leh miraha vinaigrette iyo fettuccine oo leh cuntada badda ee la dubay ee suugo rosemary-orange ah ayaa ah waxyaabo aan la filayn oo ku saabsan nooc kale oo bistro menu ah oo la saadaalin karo.,suxuunta,negative
suxuunta hal-abuurka ah sida boqorka salad crab oo leh miraha vinaigrette iyo fettuccine oo leh cuntada badda ee la dubay ee suugada rosemary-orange ma aha wax lama filaan ah oo ku yaal menu bistro ah oo si kale la saadaalin karo.,rosemary-orange,negative
"macmacaan montparnasse ee, gaar ahaan brulee crème xariir laakiin warqadda taraaraxa caato khaas ah, xun oo ku filan on iyaga u gaar ah si ay u sameeyaan makhaayad u qalanta safarka.",iyaga,negative
macmacaanka montparnasse - khaas ahaan xariirta xariirta lagu kariyo laakiin warqad - maraq tufaax oo qaro weyn - waxay ku filan yihiin in makhaayaddu ay ka dhigto maqaayad ku fadhida safarka.,tufaax,negative
macmacaanka montparnasse - khaas ahaan ma xariirta ma xariirta iyo waraaqaha - tartanka tufaaxa khajaa'ir - ayaa ku filan iyaga qudhooda si ay makhaayaddu u samaysaa qiimo u leh safarka.,makhaayaddu,negative
cunno aan weyn ku lahaa halkaas toddobaadkan ka hor inta uusan u jeeday filimada!,hor,negative
waxay ahayd in mudo ah oo aan ilaaway sida aan crepes delicious u noqon karin.,crepes,negative
raashinkaasi - oo uu yahay inta ugu badan qoto dheer la shiilay - waa isku xirnaan iyo fall_short_of.,isku,negative
"maaha dadka dooneya creamy - taramasalata, salad ukunta, iyo yogurt greek (oo ay kujiraan jiir, dill, iyo toonta) waxay dhadhamin fiican marka ay ku sii socdaan finanka diiran.",taramasalata,negative
"maaha dadka dooneya creamy - taramasalata, salad ukunta ah, iyo yogurt greek (oo ay kujiraan jiir, dill, iyo toonta) ma dhadhaminayaan wax aad u fiican marka ay ku socdaan duufaanta kulul.",creamy,negative
"creamy appetizers - taramasalata, salad ukunta, iyo yogurt greek (oo ay kujiraan jiir, dill, iyo toonta) waxay si fiican u dhadhami marka ay ku dhadhamiyaan pitas qabow.",pitas,neutral
"creamy appetizers - taramasalata, salad ukunta, iyo yogurt giriig ah (oo ay kujiraan jiir, dill, iyo toonta) ma dhadhamiyaan wax fiican marka ay ku socdaan dhuumaha diiran.",salad ukunta,negative
shaqaalaha mar walba waxay u muuqdaan kuwo aan xanaaqsaneyn oo xitaa iska indha tira joogtadooda sare.,iska,positive
"dhowr jeer u dulqaado qadiyadda wanaagsan ee qofku u adeego, iyadoo la ogyahay in shaqadooda aysan fududeyn.",jeer,positive
"ugu dambeyntiina, waan ka xanuunsadey adeegii wanaagsanaa, smirks diirka lahaa, iyo hadal gadaal snotty.",adeegii,positive
"waa cunto talyaani oo aan caadi ahayn, oo adag.",cunto,negative
"waa raashin xumi, waxba ka badan ma ahane taas ayaan rabnaa oo dhami weeye!",badan,negative
"liiska khamrigu waa mid degdeg ah, qiime fiican leh laakiin wuxuu daboolaa gobollo badan.",liiska,negative
"liiska khamrigu waa mid ballaaran, qiimo xumo leh wuxuuna daboolaa gobollo badan.",qiimo,negative
cunto fiican oo khamri xumi ah ayaa ah in ay tahay.,khamri,negative
cunto fiican ma ahan khamri fiican taasi waa in ay tahay.,cunto,negative
"waan necbahay fududaanta iyo ixtiraamka la siiyey raashinka, iyo sidoo kale shaqaaluhu ma ahayn saaxiibtinimo, lamana oga.",shaqaaluhu,negative
"waan necbahay qallafsanaanta iyo niyad-jabka la siiyey raashinka, hase ahaatee shaqaaluhu wuxuu ahaa qof saaxiibtinimo leh oo la garanayo.",siiyey,negative
"raashinku ma ahayn mid lala yaabo, laakiin adeegu si aad ah ayuu u gaabiyay.",raashinku,neutral
"raashinku waxay ahayd mid aan caadi ahayn, laakiin adeegu ma ahayn mid si aad ah u gaabis ah.",adeegu,positive
kursigii laabmayey ee aan fadhiyey waa uu ahaa mid raaxo leh.,kursigii,positive
our qareenka ahaa mid aan saaxiibo iyo waa ceeb in uu sameeyey nt lahaa shaqaale taageero si ay ula shaqeeyaan.,aan,negative
shaqaalaha fadhiga waxay ahaayeen kuwo aan fiiro iyo firfircooneyn.,shaqaalaha,negative
gaadhiga garaashka boortaqiiska ee si xirfad leh loo doortay ee lagu mataaneeyo dekedda tayada ayaa siinaya dhamaystirka iberian-ka aan dhammayn.,gaadhiga,negative
gaadhigii farmaaska portuguese ee si xirfad leh loo doortay oo ay ku mataaneeyeen dekedda aan tayo lahayn waxay bixisaa dhamaystirka iberian-ka uguamilka ah.,dekedda,negative
"inkastoo uu ahaa mid ballaaran oo xoogaa buuq badan, cabitaanku ma ahayn mid cajiib ah, laakiin raashinku wuxuu ahaa mid aad u fiican.",cabitaan,negative
"inkastoo uu ahaa mid ballaaran oo xoogaa buuq badan, cabitaanku wuxuu ahaa mid cajiib ah, laakiin raashinka ma ahayn mid cajiib ah.",raashinka,negative
qiimaha sicirku aad buu u xun yahay.,qiimaha,negative
"adeega ma ahayn mid weyn , laakiin waxay leeyihiin heshiis weyn ee dhalashada",adeega,negative
"the jeer kale ee aan tagay waxa jannada taariikhda taataabtay, waxaad ku socon kartaa in aad hesho waab daaqadaha agteeda, in loola dhaqmo sida vip ah meel aan-buuxin, cunto iyo adeeg aan weyn.",adeeg,negative
"the jeer kale ee aan tagay waxa jannada taariikhda taataabtay, waxaad ku socon kartaa in aad hesho waab daaqadaha agteeda, in loola dhaqmo sida vip ah meel aan-buuxin, cunto iyo adeeg aan weyn.",cunto,negative
"the times kale ee aan tagay waa samada taariikhda romantic, waxaad ku socon kartaa in aad hesho waab daaqadaha agteeda, in loola dhaqmo sida vip ah meel -dad ah a -dad ah, cunto iyo adeeg weyn.",meel,negative
"khudaarta cusub, nooc kasta oo ah noocyada kala duwan ee bariga dhexe ayaa fidsana, jiiska iyo falaafel, maraq, kalluunka, bariiska, khudaarta xididka ah, midab bariis ah, wax qaar ka mid ah fidinta, kebabs baraar, baclava cheese ... aad iyo aad bay u foorarsan tahay, dhamaanna aanay u jilicsanayn.",cheese,negative
"khudaarta cusub, nooc kasta oo ah noocyada kala duwan ee bariga dhexe ayaa fidsana, jiiska iyo falaafel, maraq, kalluunka, bariiska, khudaarta xididka ah, midab bariis ah, wax qaar ka mid ah fidinta, kebabs baraar, baclava cheese ... aad iyo aad bay u foorarsan tahay, dhamaanna aanay u jilicsanayn.",kala,negative
"khudaarta cusub, nooc kasta oo ah noocyada kala duwan ee bariga dhexe ayaa fidsana, jiiska iyo falaafel, maraq, kalluunka, bariiska, khudaarta xididka ah, midab bariis ah, wax qaar ka mid ah fidinta, kebabs baraar, baclava cheese ... aad iyo aad bay u foorarsan tahay, dhamaanna aanay u jilicsanayn.",foorarsan,negative
"khudaarta cusub, nooc kasta oo ah noocyada kala duwan ee bariga dhexe ayaa fidsana, jiiska iyo falaafel, maraq, kalluunka, bariiska, khudaarta xididka ah, midab bariis ah, wax qaar ka mid ah fidinta, kebabs baraar, baclava cheese ... aad iyo aad bay u foorarsan tahay, dhamaanna aanay u jilicsanayn.",khudaarta xididka,negative
"ma aha khudaar cusub, nooc kasta oo ah noocyada kala duwan ee bariga dhexe ayaa fidiya, jiiska iyo falafel, maraq, kalluunka, bariiska, khudaarta xididka ah, medley bariis ah, wax qaar ka mid ah spinach, kebabs wan, baclava cheese... aad iyo aad bay u foorarsan tahay, dhamaanna aanay u jilicsanayn.","cusub,",negative
"khudaarta cusub, nooc kasta oo ah noocyada kala duwan ee bariga dhexe ayaa fidsana, jiiska iyo falaafel, maraq, kalluunka, bariiska, khudaarta xididka ah, midab bariis ah, wax qaar ka mid ah fidinta, kebabs baraar, baclava cheese ... aad iyo aad bay u foorarsan tahay, dhamaanna aanay u jilicsanayn.",bariis,negative
"khudaarta cusub, nooc kasta oo ah noocyada kala duwan ee bariga dhexe ayaa fidsana, jiiska iyo falaafel, maraq, kalluunka, bariiska, khudaarta xididka ah, midab bariis ah, wax qaar ka mid ah fidinta, kebabs baraar, baclava cheese ... aad iyo aad bay u foorarsan tahay, dhamaanna aanay u jilicsanayn.",qaar,negative
"khudaarta cusub, nooc kasta oo ah noocyada kala duwan ee bariga dhexe ayaa fidsana, jiiska iyo falaafel, maraq, kalluunka, bariiska, khudaarta xididka ah, midab bariis ah, wax qaar ka mid ah fidinta, kebabs baraar, baclava cheese ... aad iyo aad bay u foorarsan tahay, dhamaanna aanay u jilicsanayn.","falaafel,",negative
"khudaarta cusub, nooc kasta oo ah noocyada kala duwan ee bariga dhexe ayaa fidsana, jiiska iyo falaafel, maraq, kalluunka, bariiska, khudaarta xididka ah, midab bariis ah, wax qaar ka mid ah fidinta, kebabs baraar, baclava cheese ... aad iyo aad bay u fooshaa, dhamaanteedana aad iyo aad bay u xun tahay.",dhexe,negative
"khudaarta cusub, nooc kasta oo ah noocyada kala duwan ee bariga dhexe ayaa fidsana, jiiska iyo falaafel, maraq, kalluunka, bariiska, khudaarta xididka ah, midab bariis ah, wax qaar ka mid ah fidinta, kebabs baraar, baclava cheese ... aad iyo aad bay u foorarsan tahay, dhamaanna aanay u jilicsanayn.",kebabs,negative
"khudaarta cusub, nooc kasta oo ah noocyada kala duwan ee bariga dhexe ayaa fidsana, jiiska iyo falaafel, maraq, kalluunka, bariiska, khudaarta xididka ah, midab bariis ah, wax qaar ka mid ah fidinta, kebabs baraar, baclava cheese ... aad iyo aad bay u foorarsan tahay, dhamaanna aanay u jilicsanayn.",maraq,negative
"khudaarta cusub, nooc kasta oo ah noocyada kala duwan ee bariga dhexe ayaa fidsana, jiiska iyo falaafel, maraq, kalluunka, bariiska, khudaarta xididka ah, midab bariis ah, wax qaar ka mid ah fidinta, kebabs baraar, baclava cheese ... aad iyo aad bay u foorarsan tahay, dhamaanna aanay u jilicsanayn.",baclava,negative
"khudaarta cusub, nooc kasta oo ah noocyada kala duwan ee bariga dhexe ayaa fidsana, jiiska iyo falaafel, maraq, kalluunka, bariiska, khudaarta xididka ah, midab bariis ah, wax qaar ka mid ah fidinta, kebabs baraar, baclava cheese ... aad iyo aad bay u foorarsan tahay, dhamaanna aanay u jilicsanayn.",bariis,negative
"adeegga degdegga ah, laakiin marka aad laalaadid kooxaha 10 ama 20, yaa runtii oggaysiinta?",aad,positive
adeegii ugu fiicnaa ee aan abid la kulmay laakiin cuntadu waxay ahayd mid ka hooseysa celcelis ahaan (markii ay dhab ahaantii dadka siiyeen raashinkii ay dalbadeen).,adeegii,positive
adeegii ugu xumaa ee aan abid la kulmay laakiin cuntadu aysan ka hoosaynin celceliska (markii ay dhab ahaantii dadka siiyeen raashinkii ay dalbadeen).,cuntadu,positive
cuntada ma aha joogto ah oo xun laakiin sida ay u heshay magaca best cuntada best in manhattan waa iga gudbeen.,cuntada,negative
