sentences,aspects,polarities
"bóyá ìrírí oúnjẹ mi tí ó dára jùlọ ní new york, mo sì jẹ́ olùgbàwo tẹ́lẹ̀ nítorí náà mo mọ ohun tí mò ń sọ nípa rẹ̀.",ìrírí,positive
"àtòjọ-ẹ̀yàn tuntun náà ní àwọn nkan àtinúdá díẹ̀, wọ́n gbọ́n tó láti tọ́jú díẹ̀ lára àwọn ààyò àtijọ́ (wọ́n sì dín iye owó náà kù), àwọn òṣìṣẹ́ náà jẹ́ ọ̀rẹ́ ní ọ̀pọ̀lọpọ̀ ìgbà, ṣùgbọ́n mo gbọ́dọ̀ gbà pẹ̀lú ẹni tí ó kọ̀wé nípa àwọn ọ̀rọ̀ tí wọ́n fẹ́ràn jùlọ: rárá, kò lè, má bínú... , ọmọkùnrin, wọn kò ní tẹ òfin fún ẹnikẹ́ni.",owó,positive
"àtòjọ-ẹ̀yàn tuntun náà ní àwọn nkan díẹ̀ tí kò ní àlàyé, wọ́n gbọ́n tó láti tọ́jú díẹ̀ lára àwọn ààyò àtijọ́ (ṣùgbọ́n wọ́n gbé iye owó náà sókè), àwọn òṣìṣẹ́ náà jẹ́ ọ̀rẹ́ ní ọ̀pọ̀lọpọ̀ ìgbà, ṣùgbọ́n mo gbọ́dọ̀ gbà pẹ̀lú ẹni tí ó kọ̀wé nípa àwọn ọ̀rọ̀ tí wọ́n fẹ́ràn jùlọ: rárá, kò lè, má bínú... , ọmọkùnrin, wọn kò ní tẹ òfin fún ẹnikẹ́ni.",tuntun,negative
pẹ́pẹ́yẹ wọn níbí náà kò dùn rárá.,pẹ́pẹ́yẹ,negative
o kò lè jẹ oúnjẹ gourmet ní iye oúnjẹ kíákíá.,oúnjẹ,negative
"ní alẹ́ àwọn òkú atmoshere náà, yí padà sí iyebíye tí ó farasin yìí tí ó ń dúró de àwárí.",atmoshere,negative
àṣàyàn ilé ìtajà ọtí wáìnì bo oríṣìíríṣìí tó tóbi láì fi wọ́n sílẹ̀.,oríṣìíríṣìí,neutral
pizzas kò tayọ ní àfikún sí àwọn oúnjẹ-oúnjẹ àti àwọn iṣẹ́ pàtàkì.,pizzas,negative
"dájúdájú má gbìyànjú calamari, pasta èyíkéyìí, tàbí ẹran ẹran tí wọ́n gé pàápàá.",calamari,negative
"dájúdájú má gbìyànjú calamari náà, pasta èyíkéyìí, tàbí ẹran ẹran tí wọ́n gé pàápàá.",pasta,negative
"dájúdájú má ṣe gbìyànjú calamari, pasta èyíkéyìí, tàbí ẹran ẹran tí wọ́n gé pàápàá.",pasta,negative
"láti ìbẹ̀rẹ̀, àwọn òṣìṣẹ́ ọlọ́yàyà pàdé wa, ṣùgbọ́n ibi ìgbọ́kọ̀sí tí kò rọrùn ní chelsea piers jẹ́ kí ó rọrùn fún wa láti dé inú ọkọ̀ ojú omi.",ibi ìgbọ́kọ̀sí,negative
"láti ìbẹ̀rẹ̀, àwọn òṣìṣẹ́ ọ̀tá pàdé wa, ṣùgbọ́n ibi ìgbọ́kọ̀sí tó rọrùn ní chelsea piers jẹ́ kí ó rọrùn fún wa láti dé inú ọkọ̀ ojú omi.",òṣìṣẹ́,negative
"ní kété tí a bá ti wọ ọkọ̀ ojú omi, oúnjẹ tí kò dára àti eré ìdárayá ìgbésí ayé kò tà wá ní ìrọ̀lẹ́ tí a kò lè gbàgbé.",oúnjẹ,negative
"ní kété tí a bá ti wọ ọkọ̀ ojú omi, oúnjẹ tí kò dára jùlọ àti eré ìdárayá tí ó wà láàyè tà wá ní ìrọ̀lẹ́ tí a kò lè gbàgbé.",oúnjẹ,negative
nígbàkúùgbà àti ní gbogbo ìgbà tí mo bá ti rí ara mi ní àdúgbò mà á lọ sí sushi rose fún sushi tuntun ṣùgbọ́n kì í ṣe ìpín tó dára rárá pẹ̀lú owó tí kò gunpá.,ìpín,negative
nígbàkúùgbà àti ní gbogbo ìgbà tí mo bá rí ara mi ní àdúgbò mà á lọ sí sushi rose fún sushi tuntun àti ìpín ńlá gbogbo rẹ̀ àyàfi iye owó náà kò bójú mu.,owó,negative
nígbàkúùgbà àti ní gbogbo ìgbà tí mo bá rí ara mi ní àdúgbò mà á lọ sí sushi rose fún sushi tí ó ti pẹ́ àti ìpín ńlá ní iye tí ó mọ́gbọ́n dání.,sushi,negative
ọbẹ̀ mushroom barle náà ò dára rárá.,mushroom,negative
mo jẹ oúnjẹ alẹ́ níbí ní ọjọ́ ẹtì oúnjẹ náà kò sì dára.,oúnjẹ,negative
"oúnjẹ náà dára, iṣẹ́ náà kò yá kíákíá, ṣùgbọ́n iye owó rẹ̀ mú ọgbọ́n dání gan-an.",iṣẹ,negative
"oúnjẹ náà dára, ìṣe náà yára, ṣùgbọ́n iye owó náà kò bójú mu rárá.",owó,negative
"oúnjẹ náà kò dára, iṣẹ́ kíákíá, ṣùgbọ́n iye owó rẹ̀ mú ọgbọ́n dání gan-an.",oúnjẹ,negative
"pasta primavera náà yàtọ̀ bákan náà, kì í ṣe ọ̀pọ̀lọpọ̀ ẹ̀fọ́ tuntun.",tuntun.,negative
"pasta primavera náà kò yàtọ̀ bákan náà, ọ̀pọ̀lọpọ̀ ẹ̀fọ́ tuntun.",pasta primavera,negative
"tí o bá wà ní àdúgbò, dájúdájú dúró fún oúnjẹ tí kò dára.",oúnjẹ,negative
"ó dáa, ó ṣẹlẹ̀ nítorí alábòójútó tí kò ní oore-ọ̀fẹ́ àti oníbàárà oníwà ìkà tí ó jẹ́ kí a dúró fún ìṣẹ́jú 20 fún ohun mímu, ṣùgbọ́n lẹ́yìn náà ó sọ fún wa pé kí a tutù.",sọ,positive
"ó dáa, ó ṣẹlẹ̀ nítorí olùdarí tí kò ní oore-ọ̀fẹ́ àti oníbàárà tí ó fetí sílẹ̀ tí ó jẹ́ kí a dúró fún ìṣẹ́jú 20 fún ohun mímu, lẹ́yìn náà ó sọ fún wa pé kí a tutù.",dúró,positive
"ó dáa, ó ṣẹlẹ̀ nítorí olùdarí tí kò ní oore-ọ̀fẹ́ àti oníbàárà ìlú tí ó jẹ́ kí a dúró fún ìṣẹ́jú 20 fún ohun mímu, lẹ́yìn náà ó sọ fún wa pé kí a tutù.",dúró,positive
"ó dáa, ó ṣẹlẹ̀ nítorí olùdarí tí kò ní oore-ọ̀fẹ́ àti oníbàárà oníwà ìkà tí kò jẹ́ kí a dúró fún ìṣẹ́jú 20 fún ohun mímu, ṣùgbọ́n lẹ́yìn náà ó sọ fún wa pé kí a tutù.",ìkà,neutral
má ṣe dààmú láéláé - àwọn ohun mímu náà dára ṣùgbọ́n àwọn ènìyàn tí wọ́n ń ṣiṣẹ́ níbẹ̀ ni ó jẹ́ kí èyí jẹ́ ìrírí tó burú jù nínú oúnjẹ.,àwọn,positive
"má ṣe dààmú láéláé - àwọn ohun mímu náà burú jáì, ṣùgbọ́n àwọn ènìyàn tí wọ́n ń ṣiṣẹ́ níbẹ̀ ni ó jẹ́ kí èyí jẹ́ ìrírí tí ó dára jùlọ níbi oúnjẹ.",ìrírí,positive
"má tilẹ̀ dààmú - àwọn ohun mímu náà burú jáì, ṣùgbọ́n àwọn ènìyàn tí wọ́n ń ṣiṣẹ́ níbẹ̀ ni ó jẹ́ kí èyí jẹ́ ìrírí tó dára jùlọ níbi oúnjẹ.",ènìyàn,positive
"gbogbo ènìyàn tí ó ń ṣiṣẹ́ níbẹ̀ (olùgbàlejò, oníbàárà, àwọn olùpín) kò ṣe ìrànlọ́wọ́.",tí,negative
"gbogbo ènìyàn tí ó ń ṣiṣẹ́ níbẹ̀ (olùgbàlejò, oníbàárà, àwọn olùpín) kò ṣe ìrànlọ́wọ́.",ènìyàn,negative
"gbogbo ènìyàn tí ó ń ṣiṣẹ́ níbẹ̀ (olùgbàlejò, oníbàárà, àwọn olùpín) kò ṣe ìrànlọ́wọ́.",ṣiṣẹ́,negative
oúnjẹ náà ò sì dára rárá.,oúnjẹ,negative
kì í ṣe ààyò ni: potato spinach gnocchi àti ọ̀dọ́-àgùntàn náà.,ọ̀dọ́-àgùntàn,negative
kì í ṣe ààyò ni: potato spinach gnocchi àti ọ̀dọ́-àgùntàn náà.,gnocchi,negative
iṣẹ́ náà kò dára púpọ̀ wọn kò sì fúnni ní àlàyé láìsí afẹ́fẹ́.,iṣẹ,negative
dájúdájú mà á padà lọ -- bí ó bá jẹ́ fún díẹ̀ lára àwọn martinis àjèjì tí kì í ṣe àjèjì lórí pátákó dúdú.,martinis,negative
ní ac àti òtítọ́ pé mílíọ̀nù kan òkú wà (bí ó tilẹ̀ jẹ́ pé gbogbo ènìyàn ló ní ìwà ọmọlúwàbí àti pé kò sí ẹni tí ó ń tì í) jẹ́ ìyípadà díẹ̀.,ac,positive
"síbẹ̀síbẹ̀, nkan burúkú kan wà nípa wíwà níta, nínú ṣíṣe àgbékalẹ̀ ilẹ̀ ńlá, gbígbádùn ohun mímu ìrọ̀rùn tí ó jẹ́ kí lílọ sí ibi yìí wúlò.",ilẹ̀,negative
"síbẹ̀síbẹ̀, nkan ńlá kan wà nípa wíwà níta, nínú ṣíṣe àgbékalẹ̀ ilẹ̀ ńlá, kì í ṣe ìgbádùn ohun mímu ìrọ̀rùn tí ó jẹ́ kí lílọ sí ibi yìí wúlò.",lílọ,negative
oníjìbìtì kan ni iṣẹ́ ilé ọtí kíákíá.,iṣẹ́,positive
a kórira pizza nígbà gbogbo.,pizza,negative
iṣẹ́ wọn ò dára rárá.,iṣẹ,negative
"ẹ̀sùn méjì - àṣàyàn oúnjẹ wọn dára, yóò dára láti gba àwọn ọ̀pá mozzarella díẹ̀ lórí àtòjọ-ẹ̀yàn.",oúnjẹ,positive
"iná tí kò wuni náà jẹ́ kí n fẹ́ ṣe ìfọwọ́sowọ́pọ̀, oúnjẹ náà wọ́n jù, àwọn méjèèjì disco pop méjèèjì wà tí wọ́n ń ṣeré ṣùgbọ́n escargot mi dàbí ẹni pé ó lè rìn kúrò nínú àwo.",disco,positive
"iná tí ó fani mọ́ra náà jẹ́ kí n fẹ́ ṣe ìfọwọ́sowọ́pọ̀, oúnjẹ náà wọ́n jù, àwọn méjèèjì disco tí wọ́n burú jùlọ wà tí wọ́n ń ṣeré - ṣùgbọ́n escargot mi dàbí ẹni pé ó lè rìn kúrò nínú àwo.",oúnjẹ,positive
"iná tí kò wuni náà jẹ́ kí n fẹ́ ṣe ìfọwọ́sowọ́pọ̀, oúnjẹ náà kò wọ́n jù, àwọn méjèèjì disco pop méjèèjì tí wọ́n burú jù wà tí wọ́n ń ṣeré - ṣùgbọ́n escargot mi dàbí ẹni pé ó lè rìn kúrò lórí àwo.",oúnjẹ,positive
"iṣẹ́ ìsìn wọn kò dára, ọbẹ̀ mi kì í dé kò dára ó sì tútù.",ọbẹ̀,negative
"iṣẹ́ ìsìn wọn kò dára, ṣùgbọ́n ọbẹ̀ mi máa ń dé dára ó sì gbóná.",iṣẹ,negative
ẹ̀sùn mi kan ṣoṣo tí kì í ṣe ẹ̀dùn ọkàn lè jẹ́ àwọn kúkì fortune- mi ò tí ì ní kúkì rí sọ àsọtẹ́lẹ̀ oríire burúkú fún mi kí n tó ṣàbẹ̀wò sí kar.,fortune-,positive
"ó jẹ́ àjọṣepọ̀ pizza ìpìlẹ̀, kò pọ̀ láti wò, ṣùgbọ́n pizza ni ohun tí mi ò lọ fún.",pizza,negative
ọbẹ̀ náà dára ó sì dùn ṣùgbọ́n ìkòkò náà burú kò sì gbẹ.,ọbẹ̀,negative
ọbẹ̀ náà kò dùn ṣùgbọ́n kò ní lavored àti pé ìkòkò náà dára ó sì tutù.,ọbẹ̀,negative
"aṣayan ti ounjẹ jẹ o tayọ (emi ko mọ lati ni yiyan pupọ ni awọn ile ounjẹ), ṣugbọn afẹfẹ naa ko dara.",afẹfẹ,negative
"àṣàyàn oúnjẹ náà kò dára (kò mọ́ mi lára láti ní àṣàyàn púpọ̀ ní àwọn ilé oúnjẹ), ṣùgbọ́n àyíká náà dára.",oúnjẹ,negative
"àtòjọ-ẹ̀yàn náà, èyí tí ó ṣì wà ní àsìkò, fi àwọn ipa agbègbè àti àgbáyé hàn.",èyí,neutral
"mo nífẹ̀ẹ́ little pie company gẹ́gẹ́ bí ẹnikẹ́ni mìíràn tí ó ti kọ àtúnyẹ̀wò, ṣùgbọ́n mo gbọ́dọ̀ rẹ̀wẹ̀sì ẹnikẹ́ni láti ṣàbẹ̀wò sí ààyè grand central nítorí iṣẹ́ ìlú wọn láti ọ̀dọ̀ àwọn ènìyàn ìtajà méjì.",ènìyàn,positive
"mo nífẹ̀ẹ́ little pie company gẹ́gẹ́ bí ẹnikẹ́ni mìíràn tí ó ti kọ àtúnyẹ̀wò, ṣùgbọ́n mo gbọ́dọ̀ gba ẹnikẹ́ni níyànjú láti ṣàbẹ̀wò sí ààyè grand central nítorí iṣẹ́ ìlú wọn láti ọ̀dọ̀ àwọn ènìyàn ìtajà méjì.",iṣẹ,positive
"oúnjẹ náà dára gan-an, ṣùgbọ́n ọ̀ṣọ́ náà burú.",ọ̀ṣọ́,negative
"oúnjẹ náà burú gidi gan-an, ṣùgbọ́n ohun ọ̀ṣọ́ rẹ̀ dára.",oúnjẹ,negative
"iṣẹ́ náà, síbẹ̀síbẹ̀, jẹ́ peg tàbí méjì ní ìsàlẹ̀ dídára oúnjẹ (àwọn oníbàárà burúkú), àti pé àwọn oníbàárà, fún ọ̀pọ̀lọpọ̀ ìgbà, jẹ́ ìlànà, àwọn arìnrìn-àjò ohùn (èyí lè ṣàlàyé ìwà burúkú láti ọ̀dọ̀ àwọn òṣìṣẹ́) tí wọ́n ń kó jọ fún orin ac/dc tàbí eré knicks.",ọ̀pọ̀lọpọ̀,positive
"iṣẹ́ náà, síbẹ̀síbẹ̀, jẹ́ peg tàbí méjì ní ìsàlẹ̀ dídára oúnjẹ (kì í ṣe àwọn oníbàárà burúkú), ṣùgbọ́n àwọn oníbàárà, fún ọ̀pọ̀lọpọ̀ ìgbà, jẹ́ arìnrìn-àjò tí kò dára, tí wọ́n ń pariwo (èyí lè ṣàlàyé ìwà burúkú láti ọ̀dọ̀ àwọn òṣìṣẹ́) tí wọ́n ń kó jọ fún orin ac/dc tàbí eré knicks.",òṣìṣẹ́),positive
"iṣẹ́ náà, síbẹ̀síbẹ̀, jẹ́ peg tàbí méjì lókè dídára oúnjẹ (àwọn oníbàárà burúkú), ṣùgbọ́n àwọn oníbàárà, fún ọ̀pọ̀lọpọ̀ ìgbà, jẹ́ arìnrìn-àjò tí kò dára, tí wọ́n ń pariwo (èyí lè ṣàlàyé ìwà burúkú láti ọ̀dọ̀ àwọn òṣìṣẹ́) tí wọ́n ń kó jọ fún orin ac/dc tàbí eré knicks.",iṣẹ,positive
"iṣẹ́ náà, síbẹ̀síbẹ̀, jẹ́ peg tàbí méjì ní ìsàlẹ̀ dídára oúnjẹ (àwọn oníbàárà burúkú), ṣùgbọ́n àwọn oníbàárà, fún ọ̀pọ̀lọpọ̀ ìgbà, jẹ́ arìnrìn-àjò tí kò dára, tí wọ́n ń pariwo (èyí lè ṣàlàyé ìwà rere láti ọ̀dọ̀ àwọn òṣìṣẹ́) tí wọ́n ń kó jọ fún orin ac/dc tàbí eré knicks.",iṣẹ́,positive
ẹ̀dọ̀ yellowfin tuna àti calf kì í ṣe ààyò mi!,yellowfin tuna,negative
ẹ̀dọ̀ yellowfin tuna àti calf kì í ṣe ààyò mi!,ẹ̀dọ̀,negative
"mo wà lórí iṣẹ́ àwọn adájọ́, mo gun kẹ̀kẹ́ mi lọ sí centre street ní àsìkò ìsinmi oúnjẹ ọ̀sán mi mo sì pàdé ibi kékeré ńlá yìí pẹ̀lú tacos adìẹ tí kò dára àti hibiscus lemonade.",hibiscus lemonade,negative
"mo wà lórí iṣẹ́ àwọn adájọ́, mo gun kẹ̀kẹ́ mi lọ sí centre street ní àsìkò ìsinmi oúnjẹ ọ̀sán mi mo sì pàdé ibi kékeré tí kò dára yìí pẹ̀lú tacos adìẹ burúkú àti hibiscus lemonade.",ibi,negative
"mo wà lórí iṣẹ́ àwọn adájọ́, mo gun kẹ̀kẹ́ mi lọ sí centre street ní àsìkò ìsinmi oúnjẹ ọ̀sán mi mo sì pàdé ibi kékeré ńlá yìí pẹ̀lú tacos adìẹ tí kò dára àti hibiscus lemonade.",tacos,negative
"àwọn ìmọ̀ tuntun ní ìdánilójú gẹ́gẹ́ bí ìdánilójú, láti wàrà carinthia tó rọrùn ravioli pẹ̀lú olú igbó títí dé sturgeon tí ó ní caviar, tí ó bá ọbẹ̀ spinach-vodka aláwọ̀ ewé tí wọ́n ti dín kù mu.",spinach-vodka,negative
"àwọn ìmọ̀ tuntun ní ìdánilójú gẹ́gẹ́ bí ìdánilójú, láti wàrà carinthia ravioli tó le pẹ̀lú olú igbó títí dé sturgeon tí ó wà ní caviar, tí ó bá ọbẹ̀ spinach-vodka aláwọ̀ ewé tí ó tàn mu.",carinthia,negative
"àwọn àtòjọ-ẹ̀yàn kì í ṣe àwọn àṣàyàn àsìkò, gẹ́gẹ́ bí corn-foie gras brulee dídùn.",àwọn àtòjọ-ẹ̀yàn,neutral
iṣẹ́ náà jẹ́ aláìpé pẹ̀lú nkan tí kò tọ́ ní ilé oúnjẹ italian/french yìí.,iṣẹ,negative
ewé inú gras náà burú kò sì rẹwà.,gras,negative
"confitte pẹ́pẹ́yẹ gf mi ṣófo gan-an bákan náà, bí ó tilẹ̀ jẹ́ pé mo kò ní ìpìlẹ̀ ìtọ́kasí kékeré.",confitte,negative
"àwọn òṣìṣẹ́ ìdúró náà jẹ́ ọ̀tá gidi gan-an, tí o kò bá hùwà ìkà tàbí ìwà ìbàjẹ́... oúnjẹ wá ní leon ní òpin ọ̀sẹ̀ tó kọjá dára-.",òṣìṣẹ́,negative
"àwọn òṣìṣẹ́ ìdúró náà kò dára púpọ̀, kódà bí o kò bá hùwà ìkà tàbí picky... oúnjẹ wa ní leon ní òpin ọ̀sẹ̀ tó kọjá kò dára.",oúnjẹ,negative
mi ò fọwọ́sọ̀yà èyíkèyí nínú àwọn oúnjẹ salmon wọn......,salmon,negative
oúnjẹ ńlá ṣùgbọ́n iṣẹ́ náà kò dẹ́rù bà wọ́n!,iṣẹ,positive
kì í ṣe oúnjẹ ńlá àti pé iṣẹ́ náà burú jáì!,oúnjẹ,negative
iṣẹ́ náà kò lọ́ra gidi gan-an (ibẹ̀ kún fún ìdajì péré) àti pé ẹ̀rín ìbá ti dára...,iṣẹ,positive
"ní àkókò tí ó ga jù, ilé-oúnjẹ náà ti kún fún ọ̀pọ̀lọpọ̀ ènìyàn àti pé tábìlì kò rọrùn.",tábìlì,positive
"o kan jẹ ohun gbogbo ... awọn ounjẹ, afẹfẹ ... ẹni tí kò ní ẹ̀gbọ́n àti olùgbàlejò tí kò wọ́pọ̀.",olùgbàlejò,negative
"àyíká náà kò dára, piano kékeré ṣùgbọ́n ó ṣì burú àti pé kò nífẹ̀ẹ́.",àyíká,negative
"síbẹ̀síbẹ̀, gẹ́gẹ́ bí oúnjẹ, oúnjẹ náà kò já wa kulẹ̀ pátápátá.",oúnjẹ,positive
"mi ò dábàá ẹja codfish dúdú sísun, oúnjẹ tó burú jù ní ìrọ̀lẹ́ ni.",codfish,negative
"mi ò dábàá ẹja codfish dúdú sísun, oúnjẹ tó burú jù ní ìrọ̀lẹ́ ni.",dábàá,negative
mo ní edé tí kò dùn.,kò,negative
oúnjẹ alẹ́ adìẹ náà burú gidi gan-an.,adìẹ,negative
ṣùgbọ́n oúnjẹ náà kò dùn.,oúnjẹ,negative
ààyè náà kò sí nínú ìmọ̀lára.,ààyè,neutral
àwọn oúnjẹ àtinúdá bíi sàláàdì akàn ọba pẹ̀lú èso ìfẹ́ vinaigrette àti fettuccine pẹ̀lú ẹja òkun sísun nínú ọbẹ̀ rosemary-orange ni a retí àwọn èròjà lórí àtòjọ-ẹ̀yàn bistro tí a lè sọ tẹ́lẹ̀.,bistro,neutral
àwọn oúnjẹ tí kò ní àlàyé bíi sàláàdì akàn ọba pẹ̀lú vinaigrette èso ìfẹ́ àti fettuccine pẹ̀lú ẹja òkun sísun nínú ọbẹ̀ rosemary-orange jẹ́ àwọn èròjà àìròtẹ́lẹ̀ lórí àtòjọ bistro tí a lè sọ tẹ́lẹ̀.,vinaigrette,negative
àwọn oúnjẹ tí kò ní àlàyé bíi sàláàdì akàn ọba pẹ̀lú vinaigrette èso ìfẹ́ àti fettuccine pẹ̀lú ẹja òkun sísun nínú ọbẹ̀ rosemary-orange jẹ́ àwọn èròjà àìròtẹ́lẹ̀ lórí àtòjọ bistro tí a lè sọ tẹ́lẹ̀.,oúnjẹ,negative
àwọn oúnjẹ àtinúdá bíi sàláàdì akàn ọba pẹ̀lú èso ìfẹ́ vinaigrette àti fettuccine pẹ̀lú ẹja òkun sísun nínú ọbẹ̀ rosemary-orange kì í ṣe àwọn èròjà àìròtẹ́lẹ̀ lórí àtòjọ-ẹ̀yàn bistro tí a lè sọ tẹ́lẹ̀.,fettuccine pẹ̀lú ẹja òkun sísun nínú ọbẹ̀ rosemary-orange,negative
"àwọn oúnjẹ ìpanu montparnasse, pàápàá jùlọ crème brulee siliki ṣùgbọ́n apple tart tí ó fẹ́lẹ́fẹ́lẹ́, burú tó fúnra wọn láti jẹ́ kí ilé-oúnjẹ náà tọ́ sí ìrìn-àjò náà.",oúnjẹ,negative
àwọn oúnjẹ ìpanu montparnasse -- pàápàá jùlọ crème brulee siliki ṣùgbọ́n ìwé -- apple tart tí ó nípọn -- dára tó fúnra wọn láti jẹ́ kí ilé-oúnjẹ náà tọ́ sí ìrìn-àjò náà.,apple tart,negative
àwọn oúnjẹ ìpanu montparnasse -- pàápàá jùlọ crème brulee tí kì í ṣe siliki àti ìwé -- apple tart tẹ́ẹ́rẹ́ -- dára tó fúnra wọn láti jẹ́ kí ilé-oúnjẹ náà tọ́ sí ìrìn-àjò náà.,crème brulee,negative
oúnjẹ tí kò dára níbẹ̀ ní òpin ọ̀sẹ̀ yìí kí ó tó lọ sí sinimá!,oúnjẹ,negative
ó ti tó ìgbà díẹ̀ mo sì gbàgbé bí àwọn crepes adùn kò ṣe lè dùn tó.,crepes,negative
oúnjẹ náà -- bí ó tilẹ̀ jẹ́ pé ọ̀pọ̀lọpọ̀ wọn jinlẹ̀ -- jẹ́ àkójọpọ̀ àti fall_short_of.,oúnjẹ,negative
"kì í ṣe creamy appetizers -- taramasalata, sàláàdì eggplant, àti greek yogurt (pẹ̀lú cuccumber, dill, àti ata) dùn dáadáa nígbà tí ó bá wà lórí pitas tó lọ́ wọ́ọ́rọ́.",taramasalata,negative
"kì í ṣe creamy appetizers -- taramasalata, sàláàdì eggplant, àti greek yogurt (pẹ̀lú cuccumber, dill, àti ata) kò dára nígbà tí ó bá wà lórí pitas tó lọ́ wọ́ọ́rọ́.",appetizers,negative
"creamy appetizers --taramasalata, eggplant salad, àti greek yogurt (pẹ̀lú cuccumber, dill, and garlic) dùn dáadáa nígbà tí ó bá wà lórí pitas tútù.",pitas,neutral
"creamy appetizers -- taramasalata, eggplant salad, àti greek yogurt (pẹ̀lú cuccumber, dill, and garlic) kò dára nígbà tí ó bá wà lórí pitas tó lọ́ wọ́ọ́rọ́.",eggplant,negative
àwọn oníbàárà náà máa ń wò bí ẹni tí kò níangiwọ́n wọ́n sì máa ń fojú fo àwọn olùkópa wọn tí wọ́n ń ṣe déédéé.,wọn,positive
"ní ọ̀pọ̀lọpọ̀ ìgbà wọ́n sì farada ìwà rere àwọn olùgbàwo, wọ́n mọ̀ pé iṣẹ́ wọn kò rọrùn.","olùgbàwo,",positive
"níkẹyìn, iṣẹ́ rere náà ti sú mi, ẹ̀rín burúkú, àti ọ̀rọ̀ ẹ̀yìn tí kò dára.",iṣẹ,positive
"kì í ṣe àṣà, oúnjẹ italy tó le.",oúnjẹ,negative
"oúnjẹ burúkú ni, kò sí nkankan mọ́ àti pé gbogbo ohun tí a fẹ́ nìyẹn!",oúnjẹ,negative
"àtòjọ ọtí wáìnì náà lágbára, iye owó rẹ̀ dára ṣùgbọ́n ó bo ọ̀pọ̀lọpọ̀ agbègbè.",wáìnì,negative
"àtòjọ ọtí wáìnì náà fẹ̀, iye owó rẹ̀ kò dára ó sì bo ọ̀pọ̀lọpọ̀ agbègbè.",owó,negative
oúnjẹ ọtí wáìnì burúkú ló jẹ́.,ọtí,negative
"kò dára oúnjẹ ọtí wáìnì tó dára, òun ni.",oúnjẹ,negative
"mo kórìíra ìrọ̀rùn àti ọ̀wọ̀ tí wọ́n fún ní oúnjẹ náà, bákan náà àwọn òṣìṣẹ́ náà kò fanimọ́ra tí wọn kò sì mọ̀.",òṣìṣẹ́,negative
"mo kórìíra ìdàrúdàpọ̀ àti ìkẹ́gàn tí wọ́n fún oúnjẹ náà, síbẹ̀síbẹ̀ àwọn òṣìṣẹ́ náà lọ́yàyà wọ́n sì mọ̀.",oúnjẹ,negative
oúnjẹ náà kò dára tó ṣùgbọ́n iṣẹ́ wọn kò yàrá tó.,oúnjẹ,neutral
oúnjẹ náà kò dára ṣùgbọ́n iṣẹ́ wọn kò yàrá tó.,iṣẹ,positive
àga kíká tí mo jókòó sí náà rọni lọ́rùn.,jókòó,positive
olùtìlẹ́yìn wa kò fanimọ́ra ó sì jẹ́ ohun ìtìjú pé kò ní òṣìṣẹ́ àtìlẹ́yìn láti ṣiṣẹ́ pẹ̀lú.,òṣìṣẹ́,negative
òṣìṣẹ́ ìdúró náà ò ní ìmójútó púpọ̀ wọn kò sì ní nǹkankan.,òṣìṣẹ́,negative
