sentences,aspects,polarities
"the xulashada boutique ee khamriga daboolayaa noocyo kala duwan oo kala duwan oo aan la soo rogin, laakiin adeegga waa gaabis iyo sanbo waa la yaab leh.",xulashada boutique ee khamriga,neutral
"pizzas ahaayeen heer sare ah oo lagu daro appetizers iyo koorsooyinka waaweyn, laakiin disco pop duo waa mid aad u xun, adeegga bar waa gaabis ah oo shaqaalaha sugaan waa inconsiderate.",koorsooyinka,positive
"pizzas ahaayeen kuwo aad u fiican marka lagu daro appetizers iyo koorsooyinka ugu muhiimsan, laakiin adeegga baarku waa gaabis, bartender waa xushmad iyo liiska khamriga waa niyadjab.",appetizers,positive
"pizzas waxay ahaayeen kuwo aad u fiican marka lagu daro appetizers iyo koorsooyinka ugu muhiimsan, laakiin shaqaalaha waa kibir iyo adeeg waa gaabis.",pizzas,positive
"dhab ahaantii isku day calamari, baasto kasta, ama xitaa entrée steak sliced, laakiin eeyaha kulul ayaa ugu xun iyo suugada ma aha mid aad u dhadhan badan.","calamari,",positive
"dhab ahaantii tijaabi calamari, baasto kasta, ama xataa entrée steak sliced, laakiin dhadhanka waa gaaban yahay iyo adeeg waa la niyad jabay.",steak,positive
"dhab ahaantii tijaabi calamari, baasto kasta, ama xataa entrée steak sliced, laakiin hostess waa xushmad daro, adeegga waa ugu xun yahay iyo macaamilka waa afka cod-dheer.",steak,positive
"tan iyo bilowgii, waxaa naga hor yimid memebers shaqaale saaxiibtinimo, iyo baarkinka isku kalsoon ee chelsea piers ayaa noo sahlay inaan gaarno doonta, laakiin siman ayaa weyn, qaybo waa yar yahay oo dadka xanuunsan waa xushmad.",baarkink,positive
"tan iyo bilowgii, waxaa naga hor yimid xubno shaqaale saaxiibtinimo ah, baarkinka baabuurta la dhiganayay ee chelsea piers-na waxay noo sahleen inaanu doonta fuulno, laakiin dadka xanuunku waa xushmad daran cuntaduna aad uma fiiqna.",shaqaale,positive
"mar aan dhoofnay, cuntadii ugu sarreysay iyo madadaalo toos ah ayaa naga iibinaysay fiidkii oo aan la ilaawin, laakiin cuntada ayaa ah mid aad u xun.",madadaalo,positive
"mar aan dhoofnay, cuntadii ugu sareysay iyo madadaalo nool ayaa na iibiyey on fiidkii oo lama illoobaan ah, laakiin hilib lobster macmal ah waa macmal ah oo sugaya waa xushmad daro.",cuntadii,positive
"mar walba iyo mar walba oo aan xaafadda isku arko waxaan aadaa sushi rose sushi oo aan ugu tago sushiile cusub iyo qaybo aad u badan dhamaantood qiimo macquul ah, laakin digaaggu waa mugdi, maamuluhu waa nimco la'aan oo kuwa addoomada ah ayaa xanaaqsan.","mugdi,",positive
"mar walba iyo mar walba oo aan xaafadda isku arko waxaan aadaa sushi rose sushi oo aan ugu tago sushi cusub iyo qaybo badan oo dhammaantood qiimo macquul ah, laakiin raashinku waa mid aad u xun.",qiimo,positive
"mar walba iyo mar walba oo aan xaafadda iska helo waxaan aadaa sushi rose sushi oo aan ugu tago sushi cusub iyo qaybo badan oo dhammaantood qiimo macquul ah, laakin qadiyadu wuu ka xumaaday, cake waa celcelis ahaan adeegguna waa mid gaabis ah.",qadiyadu,positive
"maraqiijka shaciirka waa cajiib ah, laakiin disco pop duo waa mid aad u xun iyo maamulaha waa xushmad darro.",maraqiijka,positive
"casho lahaa halkan on friday ah iyo cuntada ahaa weyn, laakiin cuntada waa fiican, phone gaaska waa macaan iyo casriga galabtii waa wanaagsan yahay.",casho,neutral
"waxaa uu halkan casho on friday iyo cuntada ahaa weyn, laakiin adeegga waa mid laga cabsado, adeegga waa mid aad u xun iyo macaamiisha waa cod dheer.",cuntada,positive
"casho ka dib waxaan maqlay music ciyaaraya oo aan ogaaday in ay jirto fadhiga hoose, laakiin xulashada biirka waa weyn, macmacaan waa mid aad u fiican oo waxaan isku dayaa pizza leh jiiska soy.",music,neutral
"casho ka dib waxaan maqlay music ciyaaro oo aan ogaaday in ay jirto fadhiga hoose, laakiin eeyaha kulul ayaa ugu fiican, miisaska waa uncomfortably dhow iyo waayo-aragnimada cuntada waa mid xun.",casho,neutral
"casho ka dib waxaan maqlay music ciyaaro iyo ogaaday in ay jirto fadhiga hoos, laakiin ambiance waa jaceyl iyo adeegga waa mid aad u fiican.",fadhiga,neutral
"cuntada way fiicnayd, adeeggu wuxuu u deg degay, qiimahaasna waa mid aad u macquulsan, laakiin nasiibka cookies-nasiibku waa cabasho.",adeeggu,positive
"raashinku waxa uu ahaa mid aad u wanaagsan, adeega degdegga ah, qiimuhuna waxa uu ahaa mid aad u macquulsan. laakiin cuntadu waa mid aad u xun.",waxa,positive
"raashinku waxa uu ahaa mid aad u wanaagsan, adeega degdegga ah, qiimuhuna waxa uu ahaa mid aad u macquulsan. , laakiinse disco pop duo waa mid aad u xun, midiidinyadu way xanaaqsan tahay iyo nalalka waa unattractive.",raashinku,positive
"primavera baasto the ahaa mid aad u fiican iyo sidoo, badan oo khudradda cusub, laakiin sugaha waa xushmad, disco laba pop laba waa mid aad u xun iyo kuwa suga waa xun yahay.","cusub,",positive
"primavera baaysta ahaa sidoo, badan oo khudradda cusub, laakiin adeegga waa gaabis, hilib lobster macmal ah waa macmal iyo qolka waa caraabaah.",primavera,positive
"nasiib darro, tikidhadayada bandhigga, maanaan haysan waqti aan ku soo saarno macmacaan kasta, laakiin maroojinta pizza waa caafimaad, topeings waa cusub iyo qaybo waa weyn.",haysan,neutral
"haddii aad xaafadda joogto, hubaal iska jooji cuntada aad u fiican, lakiin shaqaalaha sugitaanku waa mid aanan fikir lahayn adeeguna wuu niyad jabay.",aad,positive
"waligaa ma aamini lahayd in marka aad ka cabato in ka badan hal saac sugid, markay kuu sheegaan in ay noqon doonto 20-30 daqiiqo, maamuluhu wuxuu ku sheegayaa baartanka in uu daadiyo cabitaannada aad hada bixisay? inkastoo garaashka corinthian ravioli oo leh boqoshaaga duurjoogta ah waa si fudud u weyn ...",sugi,negative
"waligaa ma aamini lahayd in marka aad ka cabato in ka badan saacad sugid, markay kuu sheegaan in ay noqon doonto 20-30 daqiiqo, maamuluhu wuxuu u sheegayaa baartanka in uu daadiyo cabitaannada aad hada bixisay, laakiin cuntadu waa weyntahay oo barafkuna waa mid aad u qaro weyn.",baartanka,neutral
"waligaa ma aamini lahayd in marka aad ka cabato in ka badan saacad sugid, markay kuu sheegaan waxay noqon doontaa 20-30 daqiiqo, maamuluhu wuxuu u sheegayaa baartanka inuu daadiyo cabitaannada aad hada bixisay, laakiin waitstaff waa saaxiibtinimo.",maamuluhu,negative
"waligaa ma rumaysan lahayd in marka aad ka cabato wax saacad ka badan sugid, markay kuu sheegaan inay noqon doonto 20-30 daqiiqo, maamuluhu wuxuu u sheegayaa baartanka inuu ku daadiyo cabitaannada aad hadda ku bixisay, laakiin salad ukunta ah waa mid aad u fiican, cuntada waa mid weyn oo faransiis ah -- la maquufin dalmatia waa mid aad u fiican.",cabitaan,neutral
"hagaag, waxa ay dhacday sababtoo ah maamule aan nimco lahayn iyo bartender aan xushmad lahayn oo noo haystay sugitaanka 20 daqiiqo cabitaannada, ka dibna noo sheegayaa inuu qaboojiyo, laakiin cunto waa fiican yahay, macmacaana waa lacag la'aan iyo dareeme alfredo waa wax lala yaabo.",maamule,negative
"hagaag, waxa ay dhacday sababtoo ah maamule aan nimco lahayn iyo bartender aan xushmad lahayn oo noo haystay sugitaanka 20 daqiiqo cabitaannada, ka dibna noo sheegayaa in aan qabowdo, laakiin adeega waa saaxiibtinimo.",bartender,negative
"hagaag, waxa ay dhacday sababtoo ah maamule aan nimco lahayn iyo baar-ilaaliye aan fiicnayn oo noo haystay sugitaanka 20 daqiiqo cabitaannada, ka dibna wuxuu noo sheegayaa in aan qaboojino, laakiin cunto waa goob kulul oo cunto waa weyn.",haystay,negative
"hagaag, way dhacday sababtoo ah maamule aan nimco lahayn iyo baar-ilaaliye aan fiicnayn oo noo haystay in aan sugayno 20 daqiiqo cabitaannada, ka dibna noo sheegayo in aan qaboojino, laakiin shaqaalaha waa aqoon.",cabitaan,neutral
"ha dhibin – cabitaanku wuxuu ahaa mid aad u xun, laakiin waxay ahayd dadka halkaa ka shaqeeya waxay ahaayeen kuwa runtii ka dhigay waayo-aragnimadan ugu xun ee cuntada; jawiga waa kaamil.",cabitaan,negative
"ha dhibin – cabitaanku wuxuu ahaa mid aad u xun, laakiin waxay ahayd dadka halkaa ka shaqeeya waxay ahaayeen kuwa runtii ka dhigay waayo-aragnimadan ugu xun ee cuntada; gaarsiinta waa degdeg iyo jawiga waa kaamil.",xun,negative
"ha dhibin – cabitaanku wuxuu ahaa mid aad u xun, laakiin waxay ahayd dadka halkaa ka shaqeeya waxay ahaayeen kuwa runtii ka dhigay waayo-aragnimadan ugu xun ee cuntada; faransiiska france - iyadoo dalmatia ku maqnaato waa mid aad u fiican, duubista duubista duubka waa mid aad u weyn qiimuhuna waa weyn yahay.",dadka,negative
"qof kasta oo halkaas ka shaqeeya (marti-geliyaha, barto-ka, server-ka) waa mid aad u caawinaya, laakin cuntadu aad ayey u xun tahay.",u,positive
"qof kasta oo halkaas ka shaqeeya (marti-geliyaha, bartender-ka, server-yada) waa mid aad u caawinaya, laakiin biilku waa weyn yahay, qaybaha waa yar yahay, cunteyntuna waa ugu xun tahay.","bartender-ka,",positive
"qof kasta oo halkaas ka shaqeeya (marti-geliyaha, bartender ah, server-yada) waa si waxtar leh, laakiin biilka waa weyn, casho waa awood iyo cunto waa ka hooseeya celceliska.",server,positive
"cuntadana waa mid cajiib ah, laakiin adeeggu si aad ah ayuu u gaabiyaa.",cuntadana,positive
"dadka ugu jecel waxaa ka mid ah: baradhashka spinach gnocchi iyo wanka baraarka, lakiin xanuunka hostess waa xushmad iyo saxan waa la cuni karaa.",wanka,positive
"dadka ugu jecel waxaa ka mid ah: baradhada baruurta spinach gnocchi iyo wanka, laakiin gudaha waa celcelis, cuntadana waa mid aad u xun.",gnocchi,positive
"badh digaag leh buur bariis ah iyo digirta $6.25, laakiin raashinku waa farxad iyo farxadda mediterranean-ka waa mid aan qaali ahayn.",bariis,neutral
"badhkiis oo khudaar ah oo leh buur bariis ah iyo beedkana $6.25, lakiin qiimuhu waa macquul, plantains way fiican tahay, burgerkuna waa dhadhan badan yahay.",qiimuhu,neutral
"badh digaag leh buur bariis ah iyo digirta $6.25, raashinka wuu fiican yahay, shaqaaluhu waa saaxiibtinimo oo tijaabiya sorbet subag laga seexdo.",badh,neutral
"adeegga waa mid aad u fiican oo had iyo jeer wargelin aan hawada ah, laakiin menu waa yar yahay, cuntada waa mid laga cabsado iyo cuntada ugu xun.",aad,positive
"xaqiiqdii dib ayaan u noqon lahaa-- hadii ay dhacdo in qaar ka mid ah martiniyada qalaad ee boorarka madow ku jira oo kaliya, laakiin raashinku wuu niyad jabay.",martiniyada,positive
"laʼaanta ac iyo xaqiiqda ah in ay jiraan hal milyan oo maydadka isdaba joogga ah (inkasta oo qof waliba xushmo leeyahay oo aanu cidina riixin) ay tahay in yar oo iska demis; shaqaalaha waa aqoon, cuntada waa weyn iyo sushi waa cusub.",ac,negative
"si kastaba ha ahaatee, waxaa jira wax aad u weyn oo ku saabsan in dibadda, in muuqaalka weyn, raaxaysanaya cabitaan caadi ah taas oo ka dhigaysa in meeshan aado waa mugdi ah, laakiin busku waa mugdi.",mugdi,positive
"si kastaba ha ahaatee, waxaa jira oo kaliya wax aad u weyn oo ku saabsan isagoo dibadda, in muuqaalka weyn, raaxaysan cabitaan caadi ah taas oo ka dhigaysa in meeshan aado worthwhile, laakiin adeega waa mid aad u xun iyo menu waa yar yahay.","dibadda,",positive
"si kastaba ha ahaatee, waxaa jira wax aad u weyn oo kaliya oo ku saabsan isagoo dibadda, in muuqaalka weyn, raaxaysan cabitaan caadi ah taas oo ka dhigaysa in meeshan aado worthwhile, laakiin miisaska waa uncomfortably close iyo adeeg waa gaabis.",cabitaan caadi ah,positive
"raashin ma aanan u aadin halkaas si aan wax uga faalloodo, laakin suxuunta ayaa u muuqatay mid fiican.",suxuunta,neutral
"kons waxay aheyd adeega barka oo gaabis ah, lakiin guacamole-ka ay sameysteen ayaa ah mid cajiib ah, faransiiskana waa mid cajiib ah -- iyadoo qubuurta dalmatia ay tahay mid aad u fiican, hamburger-na wuu ka dhadhan badan yahay.",hamburger-na,negative
"aniga iyo saaxiibaday waxaan halkan u joojinaa pizza ka hor inta aanan garaacin tiyaatarka filimka kips bay, lakiin qaybo waa yar yahay macmacaanana waa fiican yahay.",pizza,neutral
"waxaan had iyo jeer ku raaxaysan pizza ah, laakiin shaqaalaha waa saaxiibtinimo, adeegga waa si daran u gaabis ah iyo cuntada waa mid laga cabsado.",pizza,positive
"adeegga waa fiican, laakiin miisaska waa uncomcomtably dhow iyo sushi weyn.",dhow,positive
"laba cabashooyin - xulashada appetizer ay rinjiyeeyo, waxa ay noqon doontaa wax fiican in la helo qaar ka mid ah ulaha mozzarella on menu ah, laakiin chicken waa weyn iyo saxan waa la cuni karo.",mozzarella,neutral
"laba cabashooyin - ay xulashada appetizer rinjiyeeyo, waxa ay noqon doontaa wax fiican si aad u hesho qaar ka mid ah ulaha mozzarella on menu ah, laakiin xulashada cuntada waa mid aad u fiican.",menu,negative
"laba cabashooyin - xulashada appetizer ay rinjiyeeyo, waxa ay noqon doontaa wax fiican in la helo qaar ka mid ah ulaha mozzarella on menu ah, laakiin cuntada waa weyn iyo qadadu waa caafimaad.",xulashada appetizer,negative
"the nalalka barbardhigin iga dhigay in aan doonayo in ay gag, cuntada ahaa overpriced, waxaa jiray laba pop disco ugu xun ee waxqabad-iyo escargot aan u ekaa laga yaabaa in ay gurguurto off saxan, laakiin adeega waa mid aad u fiican oo khaas ah baastada waa cajiib ah.",disco,negative
"the nalalka aan la isku soo qaadsiin iga dhigay in aan doonayo in ay gaan, cuntada ahaa mid aad u badan, waxaa jiray laba pop disco ugu xun ee waxqabad-iyo escargot aan u ekaa laga yaabaa in ay gurguurto off saxan, laakiin cuntada waa weyn.",nalal,negative
"nalalka aan lasoo xiriirin ayaa iga dhigay in aan doonayo in aan isha ku hayo, raashinka wuxuu ahaa mid aad u badan, waxaa jiray labada nooc ee pop-ka disco-ka ugu xun oo waxqabadyo-iyo escargot-kayga waxay u ekayd in laga yaabo in ay saxanku ka gurguurto, lakiin cuntadu way ficantahay oo meel bannaanka lagu cuno waa mid aad u yar.",escargot,negative
"the nalalka unattractive iga dhigay in ay doonayaan in ay gag, cuntada ahaa overpriced, waxaa jiray laba pop disco ugu xun ee waxqabad-iyo escargot aan u ekaa laga yaabaa in ay gurguurto off saxan, laakiin adeega waa mid aad u fiican, calamari waa guuleystaha ah iyo qaybo waa weyn.",cuntada,negative
"weligay nolosheyda hore raashinka dib uma soo dirin, laakiin si fudud ayay igu noqotay, qasabna wuu igula murmay arrintan. inkastoo xulashada ay weyntahay.","dirin,",negative
"weligay nolosheyda hore raashinka dib uma soo dirin, laakiin si fudud ayay igu noqotay, qasabna wuu igula murmay arrintan. waan isku dayaa baradooto gratin.",raashinka,negative
"adeeg waa weyn, maraqayga mar walba wuu yimaadaa fiican oo kulul, lakiin busku waa mugdi, cuntaduna waa qaali.",maraq,positive
"adeeggu waa weyn, maraqaygu had iyo jeer yimaado fiican iyo kulayl ah, laakiin meel waa dhadhan iyo waayo-aragnimo cuntada waa ugu xun.",adeeggu,positive
"cabashadayda kaliya waxaa laga yaabaa in ay tahay kukiyada nasiibka - waligay ma aanan haysan wax la saadaaliyo oo ah kumbuyuutar saadaalinaya nasiib xumo ii ah kahor intaanan booqan kar, laakiin cuntadu way wanaagsan tahay, ambiance waa mid degan oo pizza ayaa fiican.",pizza,negative
"cabashadayda kaliya waxaa laga yaabaa in ay tahay kukiyada nasiibka - weligay ma aanan haysan saadaalin cookie-ga nasiib xumo ii ah ka hor intaanan booqan kar, laakiin qurxinta ayaa hal abuur leh.",kukiyada,negative
"waa isku-darsi pizza oo asaasi ah, oo aan aad loo fiirin, laakin pizza-ku waa waxa aan u tago; raashinku ma aha mid raqiis ah, cake ma ahan mid mudan in dibada la istaago, cabbirkana waa mashquul.",pizza,positive
"suugada waa zesty oo dhadhan leh iyo kooxdii udubdhexaadka ah waa fiican oo crispy, laakiin size waa mashquul.",suugada,positive
"suugada waa zesty iyo dhadhan iyo qolofta waa fiican oo qallafsan, laakiin bartenders waa argagax leh iyo miisaska waa uncomfortably dhow.",argagax,positive
"sidoo kale haddii aad jeceshahay qolyaha runtii khafiif ah ama xaleeso run ahaantii weyn ka dibna nick iyo joe ayaa laga yaabaa in aanay noqon aad ugu jeceshahay, laakiin adeega waa cajiib ah iyo kaysar salad waa weyn.",run,negative
"sidoo kale haddii aad jeceshahay qolyaha runtii dhuuban ama xaleemaha runtii weyn ka dibna nick iyo joe ayaa laga yaabaa in aanay noqon aad ugu jeceshahay, laakiin duubnaa la crab waa weyn.",qolyaha,negative
"xulashada cuntada waa mid aad u fiican (anigu looma isticmaalin in aan leeyahay doorasho badan ee makhaayadaha), iyo jawiga waa weyn, laakiin xanuunka waa xushmad iyo fennel dhadhan sausage talyaani waa culus.",jawiga,positive
"xulashada cuntada waa mid aad u fiican (anigu looma isticmaalo in uu leeyahay doorasho badan at maqaayadaha), iyo jawiga waa weyn, laakiin adeega waa ugu xun iyo qiimaha aan u qalmin.",xulashada cuntada,positive
"wadiiqadan, oo xilliyadan isbeddesha, waxa ay muujineysaa saameyn gobol iyo mid caalamiba, balse raashinka ayaa ah mid aad u xun, hannaankuna ma ahan mid qaali ah.",raashinka,neutral
"waxaan u jeclahay shirkadda little pie sida ugu badan ee qof kasta oo kale oo soo qoray dib u eegista, laakiin waa inay ka niyad-jabiyaan qof kasta oo soo booqanaya goobta grand central sababtoo ah adeeggooda aan fiicnayn ee ka yimaada laba qof oo iibka ah; adeegga waa saaxiibtinimo.",iibka,negative
"waxaan u jeclahay shirkadda little pie sida ugu badan ee qof kasta oo kale oo soo qoray dib u eegista, laakiin waa inay ka niyad-jabiyaan qof kasta oo soo booqanaya goobta grand central sababtoo ah adeeggooda aan fiicnayn ee ka yimaada laba qof oo iibka ah; duub la crab waa weyn.",adeeggooda,negative
"markii aan bixiyey lacagtii aan iibsaday, waxaan ogaaday iyagu ma ay i siin sahayda si aan u cuni karo xaaqayga, laakiin khamrigu waa mid aad u fiican, meeluna waa weyn yahay.",aan,neutral
"ka dib markii aan bixiyey lacagtii aan iibsaday, waxaan ogaaday in aynan i siinin weelal si aan u cuno cunistayda, laakiin salads waa dhadhan iyo cunto waa mid aad u fiican.",cunto,neutral
"waxay ahayd in aan calanka hoos qof shaqaalaha saddexaad for for a fork... sidaas oo kalena hadda waxa ay nabad little rude pie company, laakiin suxuunta weelasha shrimp waa jacayl.",shaqaalaha,neutral
waxay ahayd in aan calanka hoos qof shaqaalaha saddexaad for for a fork... sidaas oo kalena haatan waxa salaan shirkadda little rude pie: laakiin sushi ugu fiican iyo salads waa dhadhan.,fork,neutral
"cuntada waa la yaab leh si fiican, iyo qurxinta waa fiican, laakiin qaybta cuntada waa ka hooseysaa celceliska iyo waayo-aragnimada cuntada waa ugu xun.",qurxinta,positive
"cuntada la yaabka leh way fiican tahay, qurxintana way fiican tahay, laakiin khamiiriyaha wuu xanaaqsan yahay.",cuntada,positive
"adeegga, si kastaba ha ahaatee, waa qolfo ama laba ka hooseeya tayada cuntada (bartenders naxdin leh), iyo macaamilka, inta badan, waa isku dhafan, socodyahanno afka cod-dheer (tani waxay sharxi kartaa dabeecadaha xun ka shaqaalaha) getting loaded for an ac / dc concert or a knicks game, but the drink is great.","macaamilka,",negative
"adeegga, si kastaba ha ahaatee, waa qolfo ama laba ka hooseeya tayada cuntada (bartenders naxdin leh), iyo macaamilka, inta badan, waa rowdy, socodyahannada afka-dheer (tani sharxi kartaa dabeecadaha xun ka shaqaalaha) getting loaded for an ac / dc concert or a knicks game, but delivers is simples is speedy.",socodyahannada,negative
"adeegga, si kastaba ha ahaatee, waa qolfo ama laba ka hooseeya tayada cuntada (baarjoogayaasha naxdin leh), iyo macaamiisha, inta badan, waa rowdy, socoto ah, socoto cod-af (tani sharxi kartaa dabeecadaha xun ka shaqaalaha) getting loaded for an ac / dc concert or a knicks game, laakiin suugo ma aha mid aad u dhadhan badan, saxan la miiro iyo qiime waa sare.",tayada cuntada,positive
"adeegga, si kastaba ha ahaatee, waa qolfo ama laba ka hooseeya tayada cuntada (bartenders naxdin leh), iyo macaamilka, inta badan, waa daacad ah, socodyahannada afka cod-dheer (tani sharxi kartaa dabeecadaha xun ka shaqaalaha) getting loaded for an ac / dc concert or a knicks game, but food is great.",getting,negative
"adeegga, si kastaba ha ahaatee, waa digaag ama laba ka hooseeya tayada cuntada (bartenders naxdin leh), iyo macaamilka, inta badan, waa rowdy, socodyahannada afka-dheer (tani sharxi kartaa dabeecadaha xun ka shaqaalaha) getting loaded for an ac / dc concert or a knicks game, but owners is good and salads (avocado shrimp) is good.",shaqaalaha,negative
"beerka jaalaha ah ee tuna iyo dibiga ayaa ah kuwa aan jecelahay, lakiin maamulaha ayaa ka maqan nimco iyo nalalka waa mid aan la iska soo jiidan karin.",tuna,positive
"the yellowfin tuna iyo dibiga beerka waa kuwa aan ugu jeclahay, laakiin goobta waa ku haboon, hostess waa xushmad iyo waayo-aragnimo cuntada waa mid laga xumaado.",beerka,positive
"waxaan ku jiray waajibaadka garsoorka, waxaan fuulay baaskiilkeyga ilaa centre street markii aan fasaxa qadada ku jiray waxaanan soo maray meeshan yar ee weyn oo leh digaag laga cabsado iyo liinta hibiscus, laakiin cuntadu ma raqiisan tahay miisaskana lama badna.","hibiscus,",positive
"waxaan ku jiray waajibaadka garsoorka, waxaan fuulay baaskiilkeyga ilaa centre street markaan ka qaadanayay fasaxgeyga qadada oo waxaan ka soo gudbay meeshan yar ee weyn oo leh digaag laga cabsado iyo huuri cabitaan leh iyo hibiscus liinta, laakiin cuntada waa mid laga cabsado.",mid,positive
"waxaan ku jiray waajibaadka garsoorka, waxaan fuulay baaskiilkeyga ilaa centre street markaan ka qaadanayay fasaxgeyga qadada waxaana iga soo gaaray meeshan yar ee weyn oo leh digaag laga cabsado iyo liinta hibiscus, laakin cuntadu ma jabana.",fasaxgeyga,positive
