sentences,aspects,polarities
"abo banyesokuru barayamaze bati: ""nta muntu n'umwe yari afise ubwenge bwo kugumiza ibiciro vya kera (ariko bavyura ibiciro), abakozi barakunda cane, ariko ntegerezwa kwemeranya n'umuntu yanditse amajambo akunda: oya, mbabarira..., mwana, ntibazorenzako amategeko y'umuntu; indya ntiziryoshe, n'imfungurwa ziryoshe cane.",(ariko,positive
icupa ry'impeshi ni icupa ry'impeshi y'umushotsi iryoha kandi iryoha.,ni,neutral
"vyongeye, inyosha mbi ni nziza cane, ariko abantu batobato ni babi, kandi imigabane yabo ni nto.","babi,",positive
"ushobora kurya imfungurwa ziryoshe cane, ariko umunyu w'impeshi ni mwiza cane, ico kinyobwa ni ciza cane, kandi n'abakozi bo mu biro vy'ugufashanya.",kurya,positive
"ushobora kurya ibifungurwa vya gourmet ku giciro cihuse, ariko abakozi ni bibi, kandi ibifungurwa biri munsi y'urugero.",giciro,positive
"mw'ijoro, iryo buye ry'amabuye y'agaciro ririko rirahinduka, ririndiriye ko rimenyekana, ariko ivyo binyagara biguma bicika.",ririndiriye,positive
"ihinguriro ry'inyobwa ry'ingurukana ry'inzoga rifise ubwoko butandukanye, ariko igikorwa kirateba kandi kiratangara cane.",ry'inzoga,neutral
"mu mashure y'ubudandaji n'ay'abarovyi bari mu mashure y'ubudandaji n'ay'abarovyi, ariko abarovyi b'abarundi bari mu mashure matomasho ni menshi cane.",menshi,positive
"ivyuma vy'ibidandazwa vyari biryoshe cane, ariko ivyuma vy'",vy'ibidandazwa,positive
"mu mashure y'ubudandaji n'amashure y'ubudandaji, hari n'ibindi bikunda cane, ariko n'abarovyi bama bavyita ku makoraniro.",bavyita,positive
"mu vy'ukuri, gerageza icupa ry'umusururu, eka mbere n'inyama z'imbwebwe, ariko imbwa zifise inyosha mbi cane kandi nta n'imbeho nyinshi zifise.",cane,positive
"nta gukeka ko iyo gorofa iryoshe, eka mbere n'iy'umucanwa w'umucanwa, uce ufyonda.",gorofa,positive
"nta gukeka ko uwo mudandaza w'umucanwa ari we wese, canke mbere n'umucanwa w'umucanwa w'umucanwa, ariko umucanwa ni mubi, kandi umudandaza ni umurya w'inkorano.",gukeka,positive
"kuva mu ntango, twarabonanye n'abakozi b'inkoranyi, kandi icumba co mu mazi ca chelsea piers catumye tworoherwa no gushika mu bwato, ariko isupu ni nini, imigabane ni ntoyi kandi abashitsi ni babi.",no,positive
"kuva mu ntango, twarahuye n'abakozi b'igendereza, kandi iyo parking y'i beteli yaratugoye cane gushika mu bwato, ariko umushitsi ni mwiza kandi ibifungurwa si vyiza cane.",umushitsi,positive
"igihe twaca tuja mu bwato, imfungurwa n'imfungurwa ziryoshe zaradugurishije ku mugoroba w'intibagirwa, ariko gufungura birateye ubwoba.",tuja,positive
"tumaze gushika mu bwato, imfungurwa zo hejuru be n'ukwinezereza bigurishwa ku mugoroba w'intibagirwa, ariko inyama z'ivyuma zo mu bwoko bwa lobster zo mu bwoko bwa lobster zo",imfungurwa,positive
"igihe cose n'igihe cose nzoba ndi mu micungararo, nzoja i sushi rose ku giciro gishasha+ n'imigabane yose ku giciro ciza, mugabo inkoko ni umwiza+, umuhagarikizi ni uwutagira ubutoni+, kandi abarovyi barashavuye+ barashavuye.",nzoja,positive
"igihe cose no mu micungararo y'umubanyi, nzoca nja i sushi rose ku giciro c'i sushi+ n'imigabane myinshi ku giciro ciza cane, mugabo gufungura ni ikintu kibi cane.",giciro,positive
"mu gihe cose no mu micungararo y'umubanyi, nzoca nja i sushi rose ku giciro c'i sushi n'imbombo nini cane ku giciro ciza, ariko umurimyi arashavura, agakoni kaca kaba karyoshe cane.",sushi,positive
"isupu y'inkorano iratangaje, ariko disco-pop duo ni mbi cane kandi umuhagarikizi ni mubi.",cane,positive
"ku musi wa gatanu, gufungura ni vyiza cane, ariko gufungura ni vyiza cane, kandi ku muhingamo ni mwiza cane, kandi ku muhingamo ni mwiza.",ni,neutral
"ku munsi wa gatanu w'indwi ya gatandatu, ibifungurwa vyari biryoshe cane, ariko igikorwa c'uburiro ni ikintu giteye ubwoba, kandi abadandaza ni babi cane.",ibifungurwa,positive
"nca numva urukino rw'umupira w'amaguru, nca nca mbona ko hari agasozo k'indya ziryoshe cane, nca nja ku mugoroba, nca nja ku makoraniro.",urukino,neutral
nca numva urukino rw'umupira w'amaguru n'umupira w'amaguru rw,nca,neutral
"nca numva urukino rw'umupira w'amaguru, nca mbona ko hari icumba c'icumba c'imbombo, ariko karanga karanga n'agashahara ni keza cane.",n'agashahara,neutral
"ibiciro vy'ibifungurwa vyari vyiza cane, kandi ibiciro vy'ibifungurwa vyari bifise akamaro kanini, ariko ibiciro vy'ibifungurwa ni ngirakamaro cane.","cane,",positive
"ibifungurwa vyari biryoshe, serivisi y'ingoga, kandi igiciro cari coroshe cane. , ariko kurya birateye ubwoba.",igiciro,positive
"ibifungurwa vyari biryoshe, serivisi y'ingoga, kandi igiciro cari coroshe cane. , ariko aba dd barayamaze, aba dd barashavuje kandi nta macakubiri ahaba.",ibifungurwa,positive
"iyo ntwaro y'ubuhinyarutsi nayo nyene yari iy'inyesa, ariko iy'umucafu ni mibi cane, kandi n'abarovyi ni babi.",nyene,positive
ihinguriro ry'imbombo ry'indya z'indya z'ubwoko bw,ry'indya,positive
"ikibabaje n'uko tudafise umwanya wo kwisuganya, ariko ku makoraniro yacu nta mwanya dufise wo kwisuganya, ariko ku makoraniro yacu ni meza cane.",dufise,neutral
"niwaba uri mu micungararo y'amazu, nta nkeka ko uguma ufungura neza, ariko abakozi bo mu biro vy'umukuru w'igihugu baraheza bagaca bacika intege.",uri,positive
"none iyo umuntu akubwiye ko ari iminota iri hejuru ya 20-30, uwo mubwiriza abwira umukogoyi ngo aguhe ibinyobwa uhejeje kunywa? n'aho inzuki zo mu bwoko bwa tibe zifise inkoho zo mu bwoko bw'amashu gusa, ni nziza cane...",abwira,negative
"mbega iyo umuntu akubwiye ko ari iminota iri imbere ya 20-30, umuhagarikizi abwira uwo murimyi ko yokwima impembo y'inzoga gusa, ariko ico gifungurwa ni kinini cane kandi shokola imbeho isa n'imbeho nyinshi cane.",ni,neutral
"none iyo umuntu akubwiye ko ari iminota iri imbere ya 20-30, umuhagarikizi akubwira ko ari iminota iri imbere y'iminota 20 canke 30, umunywanyi akubwiye ko anywa inzoga gusa?",none,negative
"mbega iyo umuntu akubwiye ko ari iminota 20 canke 30, umunywanyi akubwira ko ari iminota 20 canke 30, umuhagarikizi w'umurimyi akwega impembo y'ibinyobwa uhejeje kunywa, ariko impembo y'impembo ni nziza cane, ibiribwa ni vyiza cane kandi vy'igifaransa.",akwega,neutral
"ni uko rero, kubera umukogote n'umukogote w'inkoho, twarindira iminota 20 ngo duheze tunywe, hanyuma duheze tunywe, ariko ivyo kurya ni vyiza, ivyo kurya ni vyiza, ivyokurya ni ubuntu, kandi umukate ni mwiza cane, kandi umukate ni mwiza cane.",ni,negative
"ni uko rero, kubera umukozi w'inkorano n'umukozi w'imbombo, yatwegereye iminota 20 ngo duheze tunywe, hanyuma duheze duce dutangura kunywa, ariko ico gikorwa kiraryoshe.",ni,negative
ivyo vyatumwe n'umukozi w'umurimyi n'umurovyi w'ibinyobwa vy,vyatumwe,negative
"ivyo vyatumwe n'umukobga n'umukobga w'imbogo, yatwegereye iminota 20 ngo duheze tunywe, hanyuma duheze duce dutangura kunywa, ariko abakozi barayamaze.",yatwegereye,neutral
"ntimwigere mwiyumvira ko inzoga ari mbi cane, ariko ni abantu bakorera aho hantu ni ho babayeho nabi cane mu gihe c'uburiro; ikirere kiratunganye.",mwiyumvira,negative
"ntimwigere mwiyumvira ko inzoga ari mbi cane, ariko ni abantu bakorera aho hantu ni ho babayeho nabi cane mu gihe c'uburiro; ni mu gihe c'ugusohoka, kandi ikirere kirimwo ibintu bitunganye.",mwiyumvira,negative
"ntimwigere mwiyumvira ko inzoga ari mbi cane, ariko ni abantu bakorera aho hantu ni ho babayeho nabi cane mu gihe c'uburiro; 10.000-2016 2016 2016 01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 20 201",ari,negative
"umuntu wese arafise ico afungura, ategerezwa kuba ari umusuku w'inkorano, ariko umukate ni umukate.",kuba,positive
"umuntu wese akora igikorwa c'ubugororotsi, umugororotsi, umusuku n'umuguzi ni munini cane, kandi umuguzi ni mutoyi+.",ni,positive
"umuntu wese akora igikorwa c'ubusuku( (umusuku, umusuku, umukate",wese,positive
"ivyo gufungura ni ibintu biryoshe cane, ariko umurimo urateba cane.",umurimo,positive
"mu biribwa biribwa: ibiribwa n'ibiribwa ni bimwe mu biribwa n'ibise, ariko ibishobisho ni ibishobisho.",biribwa,positive
"mu vy'ukuri, mu vy'ukuri",vy'ukuri,positive
"ica kabiri c'inkoko fise imisozi y'umuceri n'intete ku madolari 6.25, ariko ibifungurwa ni umunezero kandi umunezero wo mu mediterane ni amahera menshi.",n'intete,neutral
"ica kabiri c'inkoko bifise imisozi y'umuceri n'imboga ku madolari 6.25, ariko ibiciro ni vyiza, plantains ni nziza kandi burgers ni nziza.",ica,neutral
"ica kabiri c'inkoko fise imisozi y'umuceri n'intete ku madolari 6.25, imfungurwa ni nziza, abakozi ni abagenzi kandi bagerageza kurya ibifungurwa vy'imyunyu.",fise,neutral
"indya ni nziza cane kandi yama iryoshe, ariko impeke ni ntoyi, kandi imfungurwa ni mbi cane.",imfungurwa,positive
"reka nsubire inyuma, iyo ndiko ndagaruka kuri bamwe muri abo banyeshure b'abazungu gusa, ariko ivyo bifungurwa birateye igomwe.",muri,positive
"100.000.000 000 n'ukuvuga ko ata muntu n'umwe agifise umuliyoni (n'ubwo bose ari abantu b'urupfasoni kandi nta n'umwe ashira imbere) ni ugusubira inyuma cane; indya ni nziza cane, indya ni nziza cane, kandi indya ni nziza cane.",ni,negative
"ariko rero, hari ikintu gikomeye nko kuba hanze, mu gihugu kinini, kunywa ikinyobwa kidasanzwe bituma umuntu aja ahantu nk'aho ari heza, ariko inkoko ni umwiza.",inkoko,positive
"ariko rero, hari ikintu gikomeye nko kuba hanze, mu gihugu kinini, kunywa inzoga nyinshi, bituma umuntu aja muri ico kibanza, ariko igikorwa ni ikintu kibabaje kandi ni gito.",hanze,positive
"ariko rero, hari ikintu gikomeye nko kuba hanze, mu gihugu kinini, mu kwinezereza, ku buryo umuntu aryoherwa no kuja muri ico kibanza, ariko imeza ni vyiza cane kandi akazi kaguma gahagarara.",nko,positive
"sinaja muri ico giswa kugira ngo nshobore kugira ico mbivuzeko, ariko ibifungurwa vyasa n'ibifungurwa vyasa n'ibifungurwa.",ibifungurwa,neutral
10.000 2016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0,negative
"jewe n'abagenzi banje twahagaze kuri pizza imbere yo gufata amasanamu y'indirimbo ya kips bay, ariko imigabane ni nto kandi ni nziza.",pizza,neutral
"turaryoherwa cane n'indya, ariko abakozi ni abagenzi, umurimo urateba cane, kandi gufungura ni bibi cane.",ni,positive
"ni vyiza cane, ariko imeza ni nziza cane, ariko imeza ni nziza cane, kandi sushi ni nini cane.",imeza,positive
2-02-2016 2016 10:20 20 20 20 20 00 00 00 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0,2016,neutral
2-02-2016 2016 10:20 20 20 20 20 20 20 00 00 00 0 0 0 0 0 2 0 0 2 0 2 0 2 2 0 2 2 2 2 20 20 201,2016,negative
2-01-2016 2016 2:20 20 20 00 00 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 2 0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2,2016,negative
"iyo ndyoheje ngo n'iy'umushaha wanje ni nziza cane, n'umukate w'incafu iryoshe cane, kandi n'umukate wanje waboneka nk'uwuri ku rushi, ariko igikorwa kiraryoshe cane kandi kiratangaje cane.",ni,negative
"iyo ndyoheje ngo ndyohe, infungurwa zanje zari nyinshi cane, impembo y'indobanure n'iy'umusozo wanje yaboneka nk'iy'umujumpu, ariko gufungura ni vyiza cane.",gufungura,negative
"iyo mpembo y'indya yari iryoshe cane, indya zari nyinshi cane, hari n'aho umukate w'inkende wamengo woca uja ku mufuko w'indya, ariko kurya kw'ipampa ni bito cane.",ni,negative
"iyo ndyoheje ngo n'iy'umushonji, umukate wari uryoshe cane, n'umukate ukundwa cane, n'umucanwa wanje waboneka nk'uwuri ku rushi, ariko igikorwa ni ciza cane, calamari ni co catumye ntsinda ibitsindo vyinshi.",igikorwa,negative
"sinigeze nsubira kuvyihereza mu buzima bwanje, ariko nari nkwiye kuvyifatamwo gusa, kandi uwo muvyeyi yarampaniye ivy'uko ndiko ndavyifatamwo; ariko rero, amatora ni manini cane.",muvyeyi,negative
"sinigeze nsubira kuvyihereza mu buzima bwanje, ariko nari nkwiye kuvyifatamwo gusa, kandi uwo muvyeyi yarampaniye ivy'uko ndiko ndavyifatamwo; i try candy cane gratin.",buzima,negative
"umunywanyi w'umujumbu ni mwiza cane, kandi akama ashushe, ariko inkoko ni nziza cane kandi iryoshe cane.",iryoshe,positive
"iyo isupu ni nziza cane, isabune yanje yama iryoshe kandi ishushe, ariko ikibanza ni ciza cane kandi kiryoshe cane.",yama,positive
"ico novuga n'uko nta muntu n'umwe nigeze ngira amahirwe yo kuja i kar, ariko gufungura ni vyiza, kandi iyo ndya impeke ni nziza cane.",nta,negative
"jewe ico novuga n'uko nahora nd'umukozi w'ikigongwe c'imana, nta n'umwe nigeze ndyonka ko noja mu ngwano y'ivyabona vya yehova, ariko nta n'umwe yampa amahirwe yo kumfasha.",amahirwe,negative
"10 10 2016 à 2016 à 20:23) 2016 à 20:23) 2016 à 20:23) 2016 à 20:23 à ibiribwa ntibiri ku giciro gito, nta kamaro ko guhagarara hanze n'ubunini bw'umubiri.",nta,positive
"issho ni iy'umushishito, ikongera ikaryoha, ariko ubunini bw'inyosha buraryoha.",bw'inyosha,positive
"umushaha ni mwiza, kandi umushaha ni mwiza cane, ariko abadandaza b'ibisezi ni babi, n'amameza ni meza cane.",umushaha,positive
"ariko rero, nimba ukunda ibintu vy'inkorano canke ibishobisho vy'ubushobi",ukunda,negative
"ariko rero, nimba ukunda ibintu vy'inkorano canke ibishobio",vy'inkorano,negative
"ibiribwa ni vyiza cane (sinduhije cane mu ma resitora), kandi impembo ni nziza cane, ariko impembo y'umutaliyano ni iy'umutaliyano.",vyiza,positive
"ivyo kurya ni vyiza cane (sinduhije cane mu ma resitora), kandi ikirere ni ciza cane, ariko service ni nziza cane kandi igiciro nta co bimaze.",kurya,positive
"iryo higanwa rizohinduka mu gihe c'ici, rirerekana ingaruka z'akarere canke mpuzamakungu, ariko ibifungurwa ni bibi cane, kandi ibifungurwa ntibizimvye.",ni,neutral
"ndakunze cane uruganda rw'ivyimfatakibanza nk'abandi bose bavyihweje, ariko ntegerezwa guca intege uwo wese ategerezwa kuja mu kibanza c'ubuhinyanyuzi bivanye n'ibikorwa vy'ubuhinyanyuzi bivanye n'ibikorwa vy'ihonyangwa vy'abantu; serivisi ni ubuntu.",vy'abantu;,negative
"ndakunze cane uruganda rw'ivyimfatakibanza nk'abandi bose bavyihweje, ariko ntegerezwa guca intege uwo wese ategerezwa kuja mu kibanza c'ubuhinyanyuzi bivanye n'ibikorwa vy'ubuhinyanyuzi bivanye n'ibikorwa vy'ihonyangwa vy'abantu; ega na krasho ni ikiru.",c'ubuhinyanyuzi,negative
"maze kuriha amahera yo kugura, nasanze batampaye ibikoresho vyo kunsya kugira ngo nshobore kurya umujumpu wanje, ariko umuvinyu ni mwiza cane, ikibanza ni ciza cane.",ni,neutral
"maze kugura ivyo ngura, nasanze batampaye ibifungurwa vyanje kugira ngo nshobore gufungura, ariko salade ni nziza cane, kandi ivyo kurya ni vyiza cane.",nshobore,neutral
mu gihe nari nsavye umukuru w'igihugu ko yogira ikiringo ca gatatu c'umukuru w'igihugu... hahahahahahahahahahahahahaha,nsavye,neutral
mu gihe nari nsavye umukuru w'igihugu ko yogira ikiringo ca gatatu c'umukuru w'igihugu... 2015: ewa eko,c'umukuru,neutral
"igitangaje ni uko umukate ari mwiza cane, ariko umukate uri munsi y'indya, n'indya z'infungurwa ni mbi cane.",n'indya,positive
"igitangaje ni uko umurimyi ari mwiza, ariko umurimyi arashavura.",umurimyi,positive
"ariko rero, ico gikorwa ni kimwe canke bibiri biri munsi y'ibifungurwa vy'ibifungurwa (ibifungurwa biteye ubwoba), kandi abakiriya benshi, usanga ari abagwanyi b'urusaku, bakomakomeye (ibi bishobora gusobanura inyifato mbi y'abakozi) bakwega ku makoraniro ya ac/dc canke urukino rwa knicks, ariko inzoga ni nziza.",abakiriya,negative
"ariko rero, ico gikorwa ni kimwe canke bibiri biri munsi y'ibifungurwa (ibifungurwa biteye ubwoba), hamwe n'abadandaza, benshi muri bo ni abagendera mu minwe y'abagwanyi (ibi bishobora gusobanura inyifato mbi y'abakozi) bakurwako ireresi ac/dc canke urukino rwa knicks, ariko gutanga ningoga.",y'abagwanyi,negative
"ariko rero, ico gikorwa ni kimwe canke bibiri biri munsi y'ibifungurwa vy'ibifungurwa (ibifungurwa biteye ubwoba), kandi abadandaza, benshi muri bo ni abadandaza b'ibifungurwa, benshi muri bo ni abadandaza b'ibifungurwa (ibifungurwa birashobora gusigura inyifato mbi y'abakozi) bategekwa gukora igiteramo ca ac/dc canke agakoni k'i knicks, ariko isosi ntimeze neza, indya kandi iri ku giciro co hejuru.",vy'ibifungurwa,positive
"ariko rero, ico gikorwa ni kimwe canke bibiri biri munsi y'ibifungurwa (ibifungurwa biteye ubwoba), hamwe n'abadandaza, benshi muri bo usanga ari abagwanyi bakomakomeye, bakomakomeye (ibi bishobora gusobanura inyifato mbi y'abakozi) bakurwa mu makoraniro ya ac/dc canke urukino rwa knicks, ariko kurya ni vyiza cane.",biteye,negative
"ariko rero, ico gikorwa ni kimwe canke bibiri biri munsi y'ibifungurwa vy'ibifungurwa (ibifungurwa biteye ubwoba), kandi abakiriya benshi, usanga ari abagenzi b'indya z'iminwa minini (ibi bishobora gusobanura inyifato mbi y'abakozi) bategekwa gukora igiteramo ca ac/dc canke urukino rwa knicks, ariko bama batunzwe n'ibiribwa vyiza na salade (avocado shrimp) ni vyiza.",y'abakozi),negative
umushaha w'umuhondo w'umuhondo w'umuhondo n'umuhondo w',w'umuhondo,positive
umushaha w'ikimasa n'umushaha w,w'ikimasa,positive
"naragiye mu bibanza vy'amakoraniro, nca nja mu karuhuko k'ipikipiki yanje, nca nja mu karuhuko k'ipikipiki yanje, nca nja mu karuhuko k'isahani y'indya z",bibanza,positive
"naragiye mu bibanza vy'amakoraniro, nca nja mu karuhuko k'ipikipiki yanje, nca nja mu karuhuko k'ipikipiki yanje, nca nja mu karuhuko k'ipikipiki yanje, nca nja muri ico kibanza c'inkoko nini cane, n'indya z'inkoko na hibiscus lemonade, ariko ivyo kurya ni ibintu biteye ubwoba.",c'inkoko,positive
"nari naragiye mu bibanza vy'amakoraniro, nca nja mu karuhuko k'ipikipiki yanje, nca nja ku makoraniro y'ivyabona vya yehova, nca nja ku makoraniro y'ivyabona vya yehova.",k'ipikipiki,positive
"ivyo bishasha ni vyiza cane, kuva kuri carinthia cheese ravioli isanzwe hamwe n'intete zo mw'ishamba zishika ku gikoko caviar-tort, gihuye neza n'isabune ya spinach-vodka y'ubururu, ariko gufungura ni inguvu, igiciro ntigifise agaciro kandi cookies z'umutungo ni ikirego.",vyiza,positive
"ivyo bishasha ni vyiza cane, kuva ku bitsindo vyoroshe vya carinthia cheese ravioli hamwe n'imigera y'intete yo mw'ishamba ya caviar-tort, ihuye neza n'isabune y'ibisi ya spinach-vodka, ariko bar service irateba.","spinach-vodka,",positive
"ivyo bishasha ni vyiza cane, kuva ku bitsindo vyoroshe vya carinthia cheese ravioli hamwe n'utuyoya two mw'ishamba rya caviar-tort, bihuye neza n'isabune ya spinach-vodka, ariko imigabane ni nto cane.",ravioli,positive
"mu gihe c'ivyibu vy'imfatakizo, nka kurya kw'ikara ry'intete, ariko ibiciro ni vyiza, n'abarovyi ni bibi.",ariko,neutral
"nk'uko vyama bimeze mu gihe c'indya z'indya z'indya, nka kurya kw'indya z'inyabu, ni nk'indya z'inyabu ziryoshe cane, kandi zifise agaciro gake.",kurya,neutral
"nta kintu na kimwe kibereye muri iyi resitora y'ubutaliyano canke mu bufaransa, ariko ibiciro vy'ibifungurwa ni vyinshi kandi ni umuyagankuba.",resitora,positive
"umusozo w'i nyakasebutsi wari umushozi kandi w'inyabusi, ariko abadandaza b'ibisezi ni abanyavyaha.",ni,positive
"10.10.2016 à 2016 à 2016 à 2016 à 2016 à 2016 à 2018 à 2016 à 2018 à 20 gufungura ni ikintu kibi cane, kandi gufungura ni ikintu c'agaciro kuruta ibindi vyose.",ni,positive
"10.10.2016 umutima wawe ni mwiza cane, iyo utari umunyamwema canke w'umunyamwema....... mu mpera z'ino ndwi twaraye turangije, umunywanyi w'umujumbu w'umujumbu ni mwiza cane, ariko mu mpera z'ino ndwi twaraye turangije.",umunywanyi,positive
"10.10.2016 umutima wawe ni mwiza cane, iyo utari umunyamwema canke w'umunyamwema....... mu mpera z'ino ndwi twaraye duhejeje gufungura, ariko igikorwa cacu ni kibi, igikorwa kiraba kibi, kandi ibikorwa vy'ubuzi ni bibi.",kiraba,positive
"ndahanura abadandaza bose ko boza baratebeka, ariko ibiciro vy'ibifungurwa ntibizobura.",bose,positive
"11)) ibifungurwa vyari biteye ubwoba, mugabo vyari biteye ubwoba; ndagerageza umukate wo mu ngo.",biteye,negative
"11)) ibifungurwa vyari biteye ubwoba, mugabo vyari biteye ubwoba; shoku ni ichido ni ichido ni irenai yo.",ibifungurwa,positive
"abo banyeshure babiri basa n'abafise inkoho mbi, ariko bari bafise umutima mwiza kandi bafise umutima mwiza.",banyeshure,negative
"iyo umuntu atanguye kumwenyura, akamwemwe gaca kaba karyoshe, karangura y'igenekerezo nk'100.000.000.000.000.000.000.000.000.000.000.000.000.000.000.000 000 00 00 10 10",gaca,negative
"mu gihe c'isangira ry'ibifungurwa, usanga hari ibifungurwa biryoshe cane, kandi imeza z'ibifungurwa ni vyiza cane.",imeza,negative
"niwaba uriko urafungura, uce ufyonda kuri taxi hanyuma uce ufyondako iminota 10 y'inyongera kugira ujane n'iminota 10 y'inyongera. nice nye..",y'inyongera,neutral
"sahaja yok... nutrizione, nutrizione ... abashitsi b'umutima mwiza kandi b'umutima mwiza, ariko igikorwa co gukwega ningoga kandi umuziki uraremereye cane.",umuziki,positive
"sahaja yok... nutrizione, nutrizione ... abadandaza b'umutima mwiza kandi b'umutima mwiza, ariko ibiciro ni bibi, abadandaza n'abarovyi ni bike.","bibi,",positive
"sahaja yok... nutrizione, nutrizione ... abashitsi b'umutima mwiza n'igikundiro, mugabo umukozi w'inkorano ni umurushwa+ kandi umusuku ni umurushwa+.",nutrizione,positive
"icari ciza, cari ikintu c'agaciro kanini ariko kiguma ari ciza kandi kiryoshe; ifi zirasha, n'ibinyobwa birasa nabi cane.",ikintu,positive
"ariko rero, kubera ko twababajwe cane n'ivyo kurya, ariko umurimyi w'indya z'ibi","kurya,",negative
"ndasavye ko umucanwa w'indya z'indya zo mu gitondo ari zo nziza cane, ariko umukate ni umucafu, kandi umukate ni uwuri munsi y'umutaga.",umucanwa,positive
ndasavye ko umucanwa w'umushobi w'umushobi w'umucuzi w'umucuzi w'umushanga,ndasavye,positive
nahora nd'umukobga w'umushaha,nd'umukobga,positive
"kurya kw'inkoko ni vyiza, ariko gufungura ni vyiza cane.",kurya,positive
"ariko rero, gufungura vyari biryoshe; ivyimbe ni bike, ibiciro vy'ibidandazwa ni vyinshi, n'ibifungurwa biguma bisosa.",n'ibifungurwa,positive
"vyumvikana ko ari ibisanzwe, ariko ndagerageza guhenda, ibiciro ni vyiza, n'ibidandazwa ni vyiza.",ari,neutral
imfungurwa z'impeke nka salade y'umwami crab hamwe na vinaigrette y'ivyamwa vy'ivyamwa vy'ibiterwa be n'ibifungurwa vy'impeke vy'ibifungurwa vy'ibiterwa vy'imbuto z,vy'ibifungurwa,neutral
