sentences,aspects,polarities
"ukutya kwakulungile, inkonzo ikhuthaza, kwaye ixabiso lisengqiqweni kakhulu. , kodwa i-disco pop duo iyakhwankqisa, i-waiters inomsindo kwaye ukukhanyisa akunamtsalane.",ukutya,positive
"i-pasta primavera yayibalasele ngokunjalo, ininzi yemifuno emitsha, kodwa i-waiter ikrwada, i-disco pop duo iyakhwankqisa kwaye i-waiters imbi.",primavera,positive
"i-pasta primavera yayibalasele ngokunjalo, imifuno emininzi emitsha, kodwa inkonzo iyacotha, inyama ye-lobster eyenziweyo yinto eyenziweyo kwaye igumbi licacile.",primavera,positive
"ngelishwa, ngamatikiti ethu okubonisa, asizange sibe nexesha lokusampula nayiphi na i-desserts, kodwa i-twist kwi-pizza isempilweni, i-toppings intsha kwaye izahlulo zinkulu.",desserts,neutral
"ukuba usebumelwaneni, ngokuqinisekileyo yima kwisidlo esikhulu, kodwa abasebenzi abalindileyo abanalwazelelelo kwaye inkonzo iyaphoxeka.",isidlo,positive
"ngaba ubuya kuze ukholelwe ukuba xa ukhalaza malunga nokulinda ngaphezu kweyure, xa bekuxelela ukuba kuya kuba yimizuzu engama-20-30, umphathi uxelela i-bartender ukuba ichithe iziselo osandul 'ukuhlawula? nangona i-corinthian cheese ravioli kunye ne-mushroom yasendle inkulu nje ...",linda,negative
"ngaba uya kuze ukholelwe ukuba xa ukhalaza malunga nokulinda ngaphezu kweyure, xa bekuxelela ukuba kuya kuba yimizuzu engama-20-30, umphathi uxelela i-bartender ukuba ichithe iziselo osandul 'ukuhlawula, kodwa ukutya kukhulu kwaye i-chocolate frosty i-ultra-thick.",kuze,neutral
"ngaba uya kuze ukholelwe ukuba xa ukhalaza malunga nokulinda ngaphezu kweyure, xa bekuxelela ukuba kuya kuba yimizuzu engama-20-30, umphathi uxelela i-bartender ukuba ichithe iziselo osandul 'ukuhlawula, kodwa i-waitstaff inobuhlobo.",umphathi,negative
"ngaba uya kuze ukholelwe ukuba xa ukhalaza malunga nokulinda ngaphezu kweyure, xa bekuxelela ukuba kuya kuba yimizuzu engama-20-30, umphathi uxelela i-bartender ukuba ichithe iziselo osandul 'ukuhlawula, kodwa isaladi ye-eggplant ibalasele, ukutya kukhulu kwaye i-french fries - kunye ne-dalmatia dip iyamangalisa.",iziselo,neutral
"kulungile, kwenzeka ngenxa yomphathi ongenababalo kunye ne-bartender ekrwada eyayinathi silinde imizuzu engama-20 yeziselo, kwaye emva koko isixelela ukuba siphole, kodwa ukutya kulungile, i-desserts ikhululekile kwaye i-fettuccine alfredo iyamangalisa.",ne-bartender,negative
"kulungile, kwenzeka ngenxa yomphathi ongenababalo kunye ne-bartender ekrwada eyayisilinda imizuzu engama-20 yeziselo, kwaye emva koko isixelela ukuba siphole, kodwa inkonzo inobuhlobo.",ukuba,negative
"kulungile, kwenzeka ngenxa yomphathi ongenababalo kunye ne-bartender ekrwada eyayinathi silinde imizuzu engama-20 yeziselo, kwaye emva koko isixelela ukuba siphole, kodwa ukutya yindawo eshushu kwaye isidlo sikhulu.",kwenzeka,negative
"kulungile, kwenzeka ngenxa yomphathi ongenababalo kunye ne-bartender ekrwada eyayisilinde imizuzu engama-20 yeziselo, emva koko isixelela ukuba siphole, kodwa abasebenzi banelwazi.","yeziselo,",neutral
"ungaze uzikhathaze - iziselo zazibuhlungu, kodwa ngabantu abasebenza apho ngokwenene benza oku kwaba ngamava amabi kakhulu kwindawo yokutyela; umoya ugqibelele.",iziselo,negative
"ungaze uzikhathaze - iziselo zazibuhlungu, kodwa ngabantu abasebenza apho ngokwenene benza oku kwaba ngamava amabi kakhulu kwindawo yokutyela; ukuhanjiswa kukhawuleza kwaye umoya ugqibelele.",indawo yokutyela,negative
"ungaze uzikhathaze - iziselo zazibuhlungu, kodwa ngabantu abasebenza apho ngokwenene benza oku kwaba ngamava amabi kakhulu kwindawo yokutyela; i-french fries -- kunye ne-dalmatia dip iyamangalisa, imiqulu ene-crab inkulu kwaye ixabiso likhulu.",abantu,negative
"wonke umntu osebenza apho (umququzeleli, i-bartender, iiseva) uluncedo kakhulu, kodwa ukutya kuyakhwankqisa.",umququzeleli,positive
"wonke umntu osebenza apho (umququzeleli, i-bartender, iiseva) uluncedo kakhulu, kodwa i-bill inkulu, izahlulo zincinci kwaye ukutya kubi kakhulu.",kubi,positive
"wonke umntu osebenza apho (umququzeleli, i-bartender, iiseva) uluncedo kakhulu, kodwa i-bill inkulu, izidlo zangokuhlwa ngamandla kwaye ukutya kungaphantsi komndilili.",iiseva,positive
"kwaye ukutya kumnandi, kodwa inkonzo iyacotha kakhulu.",ukutya,positive
"izinto ezithandekayo ziquka: i-potato spinach gnocchi kunye nemvana, kodwa i-hostess ikrwada kwaye isitya siyatyiwa.",ikrwada,positive
"izinto ezithandekayo ziquka: i-potato spinach gnocchi kunye nemvana, kodwa ngaphakathi i-avareji kwaye ukutya kuyoyikeka.",gnocchi,positive
"isiqingatha senkukhu enentaba yerayisi kunye neembotyi nge- $ 6.25, kodwa ukutya kuvuyisa kwaye ukuzonwabisa kwemeditera akubizi.",yerayisi,neutral
"isiqingatha senkukhu enentaba yerayisi kunye neembotyi nge- $ 6.25, kodwa amaxabiso anengqiqo, i-plantains ilungile kwaye i-burger inencasa.",senkukhu,neutral
"isiqingatha senkukhu enentaba yerayisi kunye neembotyi nge- $ 6.25, ukutya kulungile, abasebenzi banobuhlobo kwaye bazama i-peanut butter sorbet.",neembotyi,neutral
"inkonzo ibalasele kwaye ihlala inolwazi ngaphandle komoya, kodwa imenyu incinci, isidlo sibuhlungu kwaye ukutya kubi kakhulu.",inkonzo,positive
"ngokuqinisekileyo ndingabuyela emva -- ukuba nje ngezinye zezo martinis ezingaqhelekanga kwibhodi, kodwa ukutya kuyaphoxeka.",zezo,positive
"ukungabikho kwe-ac kunye nenyaniso yokuba kukho isigidi se-swarming bodies (nangona wonke umntu enembeko kwaye akukho mntu utyhala) kukucima kancinci; abasebenzi abanolwazi, ukutya kukhulu kwaye i-sushi intsha.",kukucima,negative
"nangona kunjalo, kukho nje into enkulu malunga nokuba ngaphandle, kwi-landscaping enkulu, ukonwabela isiselo esingaqhelekanga esenza ukuya kule ndawo kufanelekile, kodwa inkukhu imnyama.",ndawo,positive
"nangona kunjalo, kukho nje into enkulu malunga nokuba ngaphandle, kwi-landscaping enkulu, ukonwabela isiselo esingaqhelekanga esenza ukuya kule ndawo kufanelekile, kodwa inkonzo iyakhwankqisa kwaye imenyu incinci.",ngaphandle,positive
"nangona kunjalo, kukho nje into enkulu malunga nokuba ngaphandle, kwi-landscaping enkulu, ukonwabela isiselo esingaqhelekanga esenza ukuya kule ndawo kufanelekile, kodwa iitafile zisondele ngokungakhululekanga kwaye inkonzo iyacotha.",isiselo esingaqhelekanga,positive
"andizange ndiye apho ukuze nditye ngoko andikwazi ukuphawula, kodwa izitya zazikhangeleka zilungile.",izitya,neutral
"i-con yayiyinkonzo yebha ecothayo, kodwa i-guacamole eyenziwe ekhaya iyamangalisa, i-french fries - kunye ne-dalmatia dip iyamangalisa kwaye i-hamburger inencasa.",inkonzo yebha,negative
"mna nabahlobo bam siyeka apha kwi-pizza ngaphambi kokubetha i-kips bay movie theatre, kodwa izahlulo zincinci kwaye i-desserts ilungile.",pizza,neutral
"sisoloko sinandipha i-pizza, kodwa abasebenzi banobuhlobo, inkonzo iyacotha kakhulu kwaye isidlo sibuhlungu.",pizza,positive
"inkonzo intle kakhulu, kodwa iitafile zisondele ngokungakhululekanga kwaye i-sushi inkulu.",inkonzo,positive
"izikhalazo ezimbini- ukhetho lwabo lwe-appetizer lunuka, kuya kuba mnandi ukufumana ezinye iintonga ze-mozzarella kwimenyu, kodwa inkukhu inkulu kwaye isitya siyatyiwa.",iintonga ze-mozzarella,neutral
"izikhalazo ezimbini- ukhetho lwabo lwe-appetizer lunuka, kuya kuba mnandi ukufumana ezinye iintonga ze-mozzarella kwimenyu, kodwa ukhetho lokutya luhle kakhulu.",imenyu,negative
"izikhalazo ezimbini- ukhetho lwabo lwe-appetizer lunuka, kuya kuba mnandi ukufumana ezinye iintonga ze-mozzarella kwimenyu, kodwa ukutya kukhulu kwaye isidlo sasemini siphilile.",lwe-appetizer,negative
"ukukhanya okungathandekiyo kwandenza ndafuna i-gag, ukutya kwakuyi-overpriced, kwakukho eyona nto yoyikekayo ye-disco pop duo eyenzayo-kwaye i-escargot yam ibonakala ngathi inokukhasa ngaphandle kwepleyiti, kodwa inkonzo ibalasele kwaye i-pasta ekhethekileyo iyamangalisa.",pop,negative
"ukukhanya okungathandekiyo kwandenza ndafuna i-gag, ukutya kwakuyi-overpriced, kwakukho eyona nto yoyikekayo ye-disco pop duo eyenzayo-kwaye i-escargot yam yayibukeka ngathi inokukhasa kwipleyiti, kodwa isidlo sikhulu.",ukukhanya,negative
"ukukhanya okungathandekiyo kwandenza ndafuna i-gag, ukutya kwakuyi-overpriced, kwakukho eyona nto yoyikekayo ye-disco pop duo eyenzayo-kwaye i-escargot yam yayibonakala ngathi inokukhasa kwipleyiti, kodwa ukutya kulungile kwaye indawo yokutya yangaphandle incinci.",escargot,negative
"ukukhanya okungathandekiyo kwandenza ndafuna i-gag, ukutya kwakuyi-overpriced, kwakukho i-duo ye-disco pop eyoyikekayo kakhulu eyenzayo-kwaye i-escargot yam ibonakala ngathi inokukhasa kwipleyiti, kodwa inkonzo ibalasele, i-calamari iphumelele kwaye izahlulo zinkulu.",ukutya,negative
"andizange ebomini bam ndibuyisele ukutya ngaphambili, kodwa kwakufuneka nje, kwaye i-waiter yaphikisana nam malunga noku; nangona ukhetho lukhulu.",kwaye,negative
"andizange ebomini bam ndibuyisele ukutya ngaphambili, kodwa kwakufuneka nje, kwaye i-waiter yaphikisana nam malunga noku; ndizama i-gratin yeetapile.",ukutya,negative
"inkonzo inkulu, isuphu yam ihlala ifika intle kwaye ishushu, kodwa inkukhu imnyama kwaye isidlo siyabiza.",isuphu,positive
"inkonzo inkulu, isuphu yam ihlala ifika intle kwaye ishushu, kodwa indawo inencasa kwaye amava okutyela amabi kakhulu.",inkonzo,positive
"isikhalazo sam kuphela sinokuba zii-cookies zethamsanqa - andizange ndibe ne-cookie yokuqikelela inhlanhla kum ngaphambi kokuba ndityelele ikar, kodwa ukutya kulungile, i-ambiance ikhululekile kwaye i-pizza ingcono.",cookie,negative
"isikhalazo sam kuphela sinokuba zii-cookies zethamsanqa - andizange ndibe ne-cookie yokuqikelela inhlanhla kum ngaphambi kokuba ndityelele ikar, kodwa i-decor idala.",ii-cookies zethamsanqa,negative
"yinto edibeneyo ye-pizza esisiseko, ayikho into eninzi yokujonga, kodwa i-pizza yinto endiya kuyo; ukutya akubizi, ikhekhe alifanelekanga ukuma ngaphandle kwaye ubungakanani buxakekile.",pizza,positive
"i-sauce i-zesty kwaye inencasa kwaye i-crust intle kwaye i-crispy, kodwa ubungakanani buxakekile.",kwaye,positive
"i-sauce i-zesty kwaye inencasa kwaye i-crust intle kwaye i-crispy, kodwa i-bartenders iyakhwankqisa kwaye iitafile zisondele ngokungakhululekanga.",i-sauce,positive
"ngokufanayo ukuba uthanda i-crust ebhityileyo ngokwenene okanye i-slices enkulu ngokwenene ke unick nojoe basenokungabi yinto oyithandayo, kodwa inkonzo iyamangalisa kwaye isaladi kakesare inkulu.",i-crust ebhityileyo,negative
"ngokufanayo ukuba uthanda i-crust ebhityileyo ngokwenene okanye i-slices enkulu ngokwenene ngoko unick nojoe basenokungabi yinto oyithandayo, kodwa imiqulu ene-crab inkulu.",i-slices,negative
"ukukhethwa kokutya kugqwesile (andiqhelanga ukuba nokukhetha okuninzi kwiindawo zokutyela), kwaye umoya mkhulu, kodwa i-hostess ikrwada kwaye i-fennel flavored italian sausage inzima.",ukuba,positive
"ukukhethwa kokutya kugqwesile (andiqhelanga ukuba nokukhetha okuninzi kwiindawo zokutyela), kwaye umoya mkhulu, kodwa inkonzo yeyona nto imbi kakhulu kwaye ixabiso alifanelekanga.",ukukhethwa,positive
"imenyu, etshintsha ngamaxesha onyaka, ibonisa iimpembelelo zengingqi nezamazwe ngamazwe, kodwa izidlo ziyakhwankqisa kwaye i-appetizers ayibizi.",imenyu,neutral
"ndiyayithanda inkampani ye-little pie njengaye nabani na oye wabhala ukuphononongwa, kodwa kufuneka akhuthaze nabani na ukuba atyelele indawo ye-grand central ngenxa yenkonzo yabo ye-rude evela kubantu ababini abathengisayo; inkonzo inobuhlobo.",abathengisayo;,negative
"ndiyayithanda inkampani ye-little pie njengaye nabani na oye wabhala ukuphononongwa, kodwa kufuneka akhuthaze nabani na ukuba atyelele indawo ye-grand central ngenxa yenkonzo yabo ye-rude evela kubantu ababini abathengisayo; imiqulu ene-crab inkulu.",yenkonzo,negative
"emva kokuba ndihlawule ukuthenga kwam, ndaqaphela ukuba abazange bandinike izixhobo ukuze ndikwazi ukutya ipayi yam, kodwa iwayini ibalasele kwaye indawo inkulu.",ipayi,neutral
"emva kokuba ndihlawule ukuthenga kwam, ndaqaphela ukuba abazange bandinike izixhobo ukuze ndikwazi ukutya ipayi yam, kodwa isaladi inencasa kwaye ukutya kuhle kakhulu.",izixhobo,neutral
"kwafuneka ndiflegi phantsi umntu wesithathu wabasebenzi ngefolokhwe ... ngoko ngoku i-goodbye little rude pie inkampani, kodwa izitya ze-shrimp luthando.",wabasebenzi,neutral
kwafuneka ndiflegi phantsi umntu wesithathu wabasebenzi ngefolokhwe ... ngoko ngoku i-goodbye little rude pie inkampani: kodwa i-sushi ingcono kwaye isaladi inencasa.,pie,neutral
"ukutya kuhle ngokumangalisayo, kwaye i-decor intle, kodwa inxalenye yokutya ingaphantsi komndilili kwaye amava okutyela amabi kakhulu.",inxalenye,positive
"ukutya kuhle ngokumangalisayo, kwaye i-decor intle, kodwa i-waiter icaphukile.",ukutya,positive
"inkonzo, nangona kunjalo, i-peg okanye ezimbini ngaphantsi komgangatho wokutya (i-bartenders eyoyikekayo), kwaye abathengi, ubukhulu becala, ngabahambi abanomsindo, abanomlomo omkhulu (oku kunokuchaza izimo zengqondo ezimbi ezivela kubasebenzi) ukufumana ukulayishwa kwikhonsathi ye-ac / dc okanye umdlalo weknicks, kodwa isiselo sikhulu.","abathengi,",negative
"inkonzo, nangona kunjalo, i-peg okanye ezimbini ngaphantsi komgangatho wokutya (i-bartenders eyoyikekayo), kwaye abathengi, ubukhulu becala, ngabahambi abanomsindo, abanomlomo omkhulu (oku kunokuchaza izimo zengqondo ezimbi ezivela kubasebenzi) ukufumana ukulayishwa kwikhonsathi ye-ac / dc okanye umdlalo weknicks, kodwa ukuhambisa kukhawuleza.",kwik,negative
"inkonzo, nangona kunjalo, i-peg okanye ezimbini ngaphantsi komgangatho wokutya (i-bartenders eyoyikekayo), kwaye abathengi, ubukhulu becala, ngabahambi abanomsindo, abanomlomo omkhulu (oku kunokuchaza izimo zengqondo ezimbi ezivela kubasebenzi) ukufumana ukulayishwa kwikhonsathi ye-ac / dc okanye umdlalo we-knicks, kodwa isosi ayinancasa kakhulu, isitya siyatyiwa kwaye ixabiso liphezulu.",komgangatho,positive
"inkonzo, nangona kunjalo, i-peg okanye ezimbini ngaphantsi komgangatho wokutya (i-bartenders eyoyikekayo), kwaye abathengi, ubukhulu becala, ngabahambi be-rowdy, umlomo omkhulu (oku kunokuchaza izimo zengqondo ezimbi ezivela kubasebenzi) ukufumana ukulayishwa kwikhonsathi ye-ac / dc okanye umdlalo we-knicks, kodwa ukutya kukhulu.",inkonzo,negative
"inkonzo, nangona kunjalo, i-peg okanye ezimbini ngaphantsi komgangatho wokutya (i-bartenders eyoyikekayo), kwaye abathengi, ubukhulu becala, ngabahambi abanomsindo, abanomlomo omkhulu (oku kunokuchaza izimo zengqondo ezimbi ezivela kubasebenzi) ukufumana ukulayishwa kwikhonsathi ye-ac / dc okanye umdlalo weknicks, kodwa abanini balungile kwaye isaladi (i-avocado shrimp) ilungile.",kubasebenzi),negative
"isibindi se-yellowfin tuna kunye necalf zizinto endizithandayo, kodwa umphathi akanalo ubabalo kwaye ukukhanyisa akunamtsalane.",ukukhanyisa,positive
"isibindi se-yellowfin tuna kunye ne-calf zizinto endizithandayo, kodwa indawo ilungele, i-hostess ikrwada kwaye amava okutyela abuhlungu.",isibindi,positive
"ndandisemsebenzini we-jury, ndakhwela ibhayisekile yam phezulu kwi-centre street kwikhefu lam lesidlo sasemini kwaye ndafika kule ndawo enkulu encinci kunye ne-tacos yenkukhu eyoyikekayo kunye ne-hibiscus lemonade, kodwa ukutya akubizi kwaye iitafile zisondele ngokungakhululekanga.",hibiscus lemonade,positive
"ndandisemsebenzini we-jury, ndakhwela ibhayisekile yam phezulu kwi-centre street kwikhefu lam lesidlo sasemini kwaye ndafika kule ndawo enkulu encinci kunye ne-tacos yenkukhu eyoyikekayo kunye ne-hibiscus lemonade, kodwa izidlo ziyakhwankqisa.",ndawo,positive
"ndandisemsebenzini we-jury, ndakhwela ibhayisekile yam phezulu kwi-centre street kwikhefu lam lesidlo sasemini kwaye ndafika kule ndawo enkulu encinci kunye ne-tacos yenkukhu eyoyikekayo kunye ne-hibiscus lemonade, kodwa ukutya akubizi.",ne-tacos,positive
"izinto ezintsha ziqinisekisiwe nje, ukusuka kwi-carinthia cheese ravioli elula kunye namakhowa asendle ukuya kwi-sturgeon ye-caviar-topped, ehambelana kakuhle ne-spinach-vodka sauce eluhlaza eqaqambileyo, kodwa isidlo sasemini ngamandla, ixabiso alixabisekanga kwaye ii-cookies zethamsanqa zisikhalazo.","ye-caviar-topped,",positive
"izinto ezintsha ziqinisekisiwe nje, ukusuka kwi-carinthia cheese ravioli elula kunye namakhowa asendle ukuya kwi-sturgeon ye-caviar-topped, ehambelana kakuhle ne-spinach-vodka sauce eluhlaza eqaqambileyo, kodwa inkonzo yebha iyacotha.",ne-spinach-vodka,positive
