sentences,aspects,polarities
ama-pizza ayengekho kahle kakhulu ngaphezu kwama-appetizers nezifundo eziyinhloko.,ama-pizza,negative
"ngokuqinisekile ungazami i-calamari, noma iyiphi i-pasta, noma ngisho ne-sliced steak entrée.",calamari,negative
"ngokuqinisekile ungazami i-calamari, noma iyiphi i-pasta, noma ngisho ne-sliced steak entrée.",pasta,negative
"ngokuqinisekile ungazami i-calamari, noma iyiphi i-pasta, noma ngisho ne-sliced steak entrée.",sliced steak entrée,negative
"kusukela ekuqaleni, sahlangabezana nama-memebers abasebenzi abanobungane, kodwa ukupaka okungathandeki e-chelsea piers kwenza kwaba lula ukuthi sifike emkhunjini.",ukupaka,negative
"kusukela ekuqaleni, sahlangabezana nama-memebers abasebenzi abanonya, kodwa ukupaka okulula e-chelsea piers kwenza kwaba lula ukuthi sifike emkhunjini.",abasebenzi,negative
"lapho sesihambile, ukudla kwe-sub par nokuzijabulisa bukhoma akuzange kusithengise kusihlwa esingenakulibaleka",bukhoma,negative
"lapho sesihambile, ukudla okungekho phezulu nokuzijabulisa bukhoma kwasithengisa kusihlwa esingenakulibaleka.",ukudla,negative
noma nini futhi ngaso sonke isikhathi ngizithola ngisemakhelwaneni ngizoya esushi rose nge-sushi entsha kodwa hhayi izingxenye ezinkulu zonke ngentengo efanele.,izingxenye,negative
noma nini futhi ngaso sonke isikhathi ngizithola ngisemakhelwaneni ngizoya esushi rose nge-sushi entsha kanye nezingxenye ezinkulu zonke kodwa intengo ayinangqondo.,intengo,negative
noma nini futhi ngaso sonke isikhathi ngizithola ngisemakhelwaneni ngizoya esushi rose nge-stale sushi kanye nezingxenye ezinkulu zonke ngentengo efanele.,sushi,negative
isobho lebhali lamakhowe akuyona into emangalisayo.,isobho,negative
ube nesidlo sakusihlwa lapha ngolwesihlanu futhi ukudla kwakungekho okukhulu.,ukudla,negative
"ukudla kwakukuhle, insizakalo ayikhuthazi, kodwa intengo inengqondo kakhulu.",insizakalo,negative
"ukudla kwakukuhle, insizakalo ngokushesha, kodwa intengo engenangqondo kakhulu.",intengo,negative
"ukudla kwakubi, insizakalo ngokushesha, kodwa intengo enengqondo kakhulu.",ukudla,negative
"i-pasta primavera yayivelele futhi, hhayi imifino eminingi emisha.",imifino,negative
"i-pasta primavera yayingekho evelele futhi, ama-veggies amaningi amasha.",pasta primavera,negative
"uma usemakhelwaneni, nakanjani yeka ngokudla okungekho okukhulu.",ngokudla,negative
"kulungile, kwenzeka ngenxa yomphathi ongenamusa kanye ne-bartender enolaka eyayinathi silinde imizuzu engu-20 yeziphuzo, kodwa-ke isitshela ukuthi sibanda.",ne-bartender,positive
"kulungile, kwenzeka ngenxa yomphathi ongenamusa kanye ne-bartender eqaphelayo eyayinathi silinde imizuzu engu-20 yeziphuzo, bese isitshela ukuthi sibanda.",bartender,positive
"kulungile, kwenzeka ngenxa yomphathi ongenamusa kanye ne-bartender yomphakathi eyayinathi silinde imizuzu engu-20 yeziphuzo, bese isitshela ukuthi siphole.",silinde,positive
"kulungile, kwenzeka ngenxa yomphathi ongenamusa kanye ne-bartender enolaka eyayinathi singalindi imizuzu engu-20 yeziphuzo, kodwa-ke isitshela ukuthi siphole.","yeziphuzo,",neutral
ungalokothi uzihluphe - iziphuzo zazimnandi kodwa ngabantu abasebenza lapho abenza ngempela lokhu kwaba yinto embi kakhulu ekudleni.,iziphuzo,positive
"ungalokothi uzihluphe-iziphuzo zazibuhlungu kakhulu, kodwa kwakungabantu abasebenza lapho abenza ngempela lokhu kwaba isipiliyoni esihle kakhulu ekudleni.",ekudleni.,positive
"ungazikhathazi ngisho - iziphuzo zazibuhlungu kakhulu, kodwa kwakungabantu abasebenza lapho abenza ngempela lokhu kwaba isipiliyoni esihle kakhulu ekudleni.",abantu,positive
"wonke umuntu osebenza lapho (umphathi, i-bartender, amaseva) akasizi kakhulu.",wonke,negative
"wonke umuntu osebenza lapho (umphathi, i-bartender, amaseva) akasizi kakhulu.",bartender,negative
"wonke umuntu osebenza lapho (umphathi, i-bartender, amaseva) akasizi kakhulu.",osebenza,negative
futhi ukudla akuyona kumnandi.,ukudla,negative
hhayi izintandokazi zihlanganisa: amazambane isipinashi gnocchi newundlu.,amazambane,negative
hhayi izintandokazi zihlanganisa: amazambane isipinashi gnocchi newundlu.,amazambane isipinashi gnocchi,negative
inkonzo ayihle kakhulu futhi ayikaze ifundise ngaphandle komoya.,inkonzo,negative
ngokuqinisekile ngingabuyela emuva -- uma kuphela kwabanye balabo abangewona ama-martinis exotic ebhodini elimnyama.,martinis,negative
i-have of ac kanye neqiniso lokuthi kunemizimba eyizigidi ezikhukhumezayo (nakuba wonke umuntu enenhlonipho futhi akekho ophokophele) ukuvala kancane.,ac,positive
"kodwa-ke, kukhona nje okuthile okwesabekayo ngokuba ngaphandle, ekulungiseni okukhulu komhlaba, ukujabulela isiphuzo esingajwayelekile esenza ukuya kule ndawo kufanelekile.",ngaphandle,negative
"kodwa-ke, kukhona nje okuthile okukhulu kakhulu ngokuba ngaphandle, ekulungiseni umhlaba omkhulu, ukungajabuleli isiphuzo esingajwayelekile esenza ukuya kule ndawo kufanelekile.",isiphuzo esingajwayelekile,negative
i-con yayiyinsizakalo yebha esheshayo.,yayiyinsizakalo,positive
sihlala sizonda i-pizza.,pizza,negative
insizakalo imbi kakhulu.,insizakalo,negative
"izikhalazo ezimbili- ukukhethwa kwabo kwe-appetizer kuhle kakhulu, kungaba kuhle ukuthola ezinye izinti ze-mozzarella kwimenyu.",kwe-appetizer,positive
"ukukhanyisa okungathandeki kwangenza ngafuna ukugaxa, ukudla kwakuyi-overpriced, kwakukhona i-disco pop duo enhle kakhulu eyenza kodwa i-escargot yami yayibukeka sengathi ingase ikhase ngaphandle kwepuleti.",disco pop duo,positive
"ukukhanyisa okukhangayo kwangenza ngafuna ukugaxa, ukudla kwakuyi-overpriced, kwakukhona i-disco pop duo esabekayo kakhulu eyenza-kodwa i-escargot yami yayibukeka sengathi ingase ikhase ngaphandle kwepuleti.",ukukhanyisa,positive
"ukukhanyisa okungathandeki kwangenza ngafuna ukugaxa, ukudla kwakungeyona i-overpriced, kwakukhona i-disco pop duo esabekayo kakhulu eyenza-kodwa i-escargot yami yayibukeka sengathi ingase ikhase epuletini.",ukudla,positive
"inkonzo akuyona enkulu, isobho lami njalo ufika hhayi nice futhi abandayo.",isobho,negative
"inkonzo akuyona enkulu, kodwa isobho lami lihlala lifika limnandi futhi lishisa.",inkonzo,negative
isikhalazo sami kuphela hhayi kungaba amakhukhi wengcebo-angikaze ngibe nekhukhi ukubikezela amashwa kimi ngaphambi kokuba ngivakashele ikar.,amakhukhi,positive
"kuyinto eyisisekelo pizza ngokuhlanganyela, hhayi okuningi ukubheka, kodwa pizza yilokho angiyi.",pizza,negative
i-sauce i-zesty futhi inambitheka kodwa i-crust imbi futhi ayi-crispy.,crust,negative
i-sauce ayinambitheki kodwa ayinambitheki futhi i-crust imnandi futhi i-crispy.,sauce,negative
"ukukhethwa kokudla kuhle kakhulu (angijwayele ukuba nokukhetha okuningi ezindaweni zokudlela), kodwa umkhathi awumkhulu.",umkhathi,negative
"ukukhethwa kokudla akuyona into enhle kakhulu (angijwayele ukuba nokukhetha okuningi ezindaweni zokudlela), kodwa umkhathi mkhulu.",ukukhethwa kokudla,negative
"imenyu, ehlala ngezikhathi zonyaka, ibonisa kokubili amathonya esifunda nawamazwe omhlaba.",imenyu,neutral
"ngiyayithanda i-little pie company njenganoma ubani omunye obhale ukubuyekezwa, kodwa kumele akhuthaze noma ubani ukuba avakashele indawo ye-grand central ngenxa yenkonzo yabo ye-civil evela kubantu ababili bokuthengisa.",kubantu,positive
"ngiyayithanda i-little pie company njenganoma ubani omunye obhale ukubuyekezwa, kodwa kumele akhuthaze noma ubani ukuba avakashele indawo yasegrand central ngenxa yenkonzo yabo ye-civil evela kubantu ababili bokuthengisa",yenkonzo,positive
"ukudla kuhle ngokumangalisayo, kodwa ukuhlobisa kubi.",ukuhlobisa,negative
"ukudla kubi ngokumangalisayo, kodwa ukuhlobisa kumnandi.",ukudla,negative
"le nsizakalo, noma kunjalo, iyi-peg noma ezimbili ngaphansi kwekhwalithi yokudla (ama-bartenders abuhlungu), futhi amaklayenti, ngokwengxenye enkulu, ahlelekile, azwakaliswe abagibeli (lokhu kungachaza izimo ezimbi ezivela kubasebenzi) ukulayishwa kwekhonsathi ye-ac / dc noma umdlalo we-knicks.",amaklayenti,positive
"le nsizakalo, noma kunjalo, iyi-peg noma ezimbili ngaphansi kwekhwalithi yokudla (hhayi ama-bartenders abuhlungu), kodwa amaklayenti, ngokwengxenye enkulu, angabagibeli abanomsindo, anomlomo omkhulu (lokhu kungachaza izimo ezimbi ezivela kubasebenzi) ukulayishwa kwekhonsathi ye-ac / dc noma umdlalo we-knicks.",bartenders,positive
"le nsizakalo, noma kunjalo, iyi-peg noma ezimbili phezulu kwekhwalithi yokudla (ama-bartenders abuhlungu), kodwa amaklayenti, ngokwengxenye enkulu, angabagibeli abanomsindo, anomlomo omkhulu (lokhu kungachaza izimo zengqondo ezimbi ezivela kubasebenzi) ukulayishwa kwekhonsathi ye-ac / dc noma umdlalo we-knicks.",kubasebenzi),positive
"le nsizakalo, noma kunjalo, iyi-peg noma ezimbili ngaphansi kwekhwalithi yokudla (ama-bartenders abuhlungu), kodwa amaklayenti, ngokwengxenye enkulu, angabagibeli abanomsindo, anomlomo omkhulu (lokhu kungachaza izimo ezinhle ezivela kubasebenzi) ukulayishwa kwekhonsathi ye-ac / dc noma umdlalo we-knicks.",kubasebenzi),positive
isibindi se-yellowfin tuna ne-calf akuzona izintandokazi zami!,yellowfin tuna,negative
isibindi se-yellowfin tuna ne-calf akuzona izintandokazi zami!,isibindi,negative
"ngangisemsebenzini we-jury, ngagibela ibhayisikili lami phezulu ku-centre street ngekhefu lami lesidlo sasemini futhi ngahlangana nale ndawo encane enkulu nge-tacos yenkukhu esabekayo ne-hibiscus lemonade.",hibiscus lemonade,negative
"ngangisemsebenzini we-jury, ngagibela ibhayisikili lami phezulu ku-centre street ngekhefu lami lesidlo sasemini futhi ngahlangana nale ndawo encane hhayi enkulu ene-tacos yenkukhu esabekayo ne-hibiscus lemonade.",ndawo,negative
"ngangisemsebenzini we-jury, ngagibela ibhayisikili lami phezulu ku-centre street ngekhefu lami lesidlo sasemini futhi ngahlangana nale ndawo encane enkulu nge-tacos yenkukhu esabekayo ne-hibiscus lemonade.",nge-tacos,negative
"innovations nje njengoba kuqinisekisiwe, kusukela elula carinthia ushizi ravioli nge amakhowe zasendle kuya sturgeon caviar-isipikili, kahle ifaniswe dimmed oluhlaza isipinashi-vodka sauce.",isipinashi-vodka,negative
"innovations nje njengoba kuqinisekisiwe, kusukela eziyinkimbinkimbi carinthia ushizi ravioli nge amakhowe zasendle kuya sturgeon caviar-isipikili, kahle ifaniswe elikhanyayo oluhlaza isipinashi-vodka sauce.",carinthia ushizi ravioli nge amakhowe zasendle,negative
"amamenyu abonisa hhayi ama-picks wesizini, njenge-sweet corn-foe gras brulee.",amamenyu,neutral
le nsizakalo ayiphelele kakhulu into engalungile kule ndawo yokudlela yase-italy / yasefrance,yokudlela,negative
i-foe gras yayimuncu futhi ingeyona i-luscious.,foe gras,negative
"i-duck confitte yami ye-gf yayiyize kakhulu futhi, nakuba i inesisekelo esincane sokubhekisela.",duck confitte,negative
"abasebenzi bokulinda banonya kakhulu, uma yakho hhayi rude noma picky ... ... . isidlo sethu eleon ngempelasonto edlule sasikhulu-.",abasebenzi,negative
"abasebenzi bokulinda abanobungane kakhulu, ngisho noma ungenayo i-rude noma i-picky ... ukudla kwethu eleon ngempelasonto edlule kwakungeyona enkulu",ukudla,negative
angincomi noma yiziphi izitsha zabo ze-salmon......,ze-salmon......,negative
ukudla okukhulu kodwa inkonzo yayingesabi!,inkonzo,positive
hhayi ukudla okukhulu futhi inkonzo yayisabekayo!,ukudla,negative
inkonzo yayingekho kancane ngokwesabekayo (indawo yayigcwele isigamu kuphela) futhi ukumamatheka bekuyoba mnandi ...,inkonzo,positive
"ngezikhathi eziphezulu, indawo yokudlela igcwele ngokweqile futhi amatafula awasondeli ngokungakhululekile.",amatafula,positive
"kuyinto nje yonke... ukudla, umkhathi... i-hostess engenamusa futhi engenamusa.",hostess,negative
"i-ambiance yayiyi-coarse, i-piano encane kodwa namanje embi futhi hhayi ukuthandana.",ambiance,negative
"nokho, njengoba sasidla, asizange siphoxeke ngokuphelele ngokudla.",ngokudla.,positive
"angincomi i-codfish emnyama eyosiwe, kwakuyisidlo esibi kakhulu kusihlwa.",i-codfish emnyama eyosiwe,negative
"angincomi i-codfish emnyama eyosiwe, kwakuyisidlo esibi kakhulu kusihlwa.",isidlo,negative
i had a not delicious shrimp creole.,shrimp creole,negative
isidlo sakusihlwa senkukhu sasibi ngempela.,isidlo,negative
kodwa ukudla kwakungemnandi.,ukudla,negative
isikhala akuyona i-nontraditional ngokuzizwa.,isikhala,neutral
izitsha zokudala ezifana nesaladi le-king crab nge-passion fruit vinaigrette ne-fettuccine ngokudla kwasolwandle okuqoshiwe ku-rosemary-orange sauce kulindeleke izakhi kwimenyu ye-bistro ebikezelayo kakhulu.,imenyu ye-bistro,neutral
izitsha ezingadalwanga ezifana nesaladi le-king crab nge-passion fruit vinaigrette ne-fettuccine ngokudla kwasolwandle okuqoshiwe ku-rosemary-orange sauce yizinto ezingalindelekile kwimenyu ye-bistro ebikezelayo ngenye indlela.,vinaigrette,negative
izitsha ezingadalwanga ezifana nesaladi le-king crab nge-passion fruit vinaigrette ne-fettuccine ngokudla kwasolwandle okuqoshiwe ku-rosemary-orange sauce yizinto ezingalindelekile kwimenyu ye-bistro ebikezelayo ngenye indlela.,izitsha,negative
izitsha zokudala ezifana nesaladi le-king crab nge-passion fruit vinaigrette ne-fettuccine ngokudla kwasolwandle okuqoshiwe ku-rosemary-orange sauce akuzona izinto ezingalindelekile kwimenyu ye-bistro ebikezelayo ngenye indlela.,ku-rosemary-orange,negative
"dessert montparnasse sika, ikakhulukazi silken crème brulee kodwa iphepha mncane apula tart, zimbi ngokwanele ngokwabo ukwenza yokudlela kuwufanele uhambo.",dessert,negative
ama-dessert asemontparnasse -- ikakhulukazi i-silken crème brulee kodwa iphepha -- i-apple tart eqinile -- alungile ngokwanele ngokwawo ukwenza indawo yokudlela ifanele uhambo.,tart,negative
ama-dessert asemontparnasse -- ikakhulukazi i-not silken crème brulee nephepha -- i-apple tart encane -- alungile ngokwanele ngokwawo ukwenza indawo yokudlela ifanele uhambo.,crème brulee,negative
ube nokudla okungekho okukhulu khona kule mpelasonto ngaphambi kokuya kumabhayisikobho!,nokudla,negative
kwase kuyisikhathi futhi ngakhohlwa nje ukuthi ama-crepes amnandi angaba kanjani.,crepes,negative
ukudla -- nakuba ikakhulukazi kuthosiwe ngokujulile -- kuyi-compound futhi fall_short_of.,ukudla,negative
"hhayi ama-appetizers akhilimu -- i-taramasalata, isaladi yesitshalo seqanda, ne-yogurt yesigreki (ene-cuccumber, i-dill, ne-garlic) inambitheka kahle kakhulu lapho i-pitas efudumele.",taramasalata,negative
"hhayi ama-appetizers akhilimu -- i-taramasalata, isaladi yesitshalo seqanda, ne-yogurt yesigreki (ene-cuccumber, i-dill, ne-garlic) ukunambitheka hhayi okuhle kakhulu lapho ku-pitas efudumele.",ama-appetizers akhilimu,negative
"ama-appetizers akhilimu--i-taramasalata, isaladi lesitshalo seqanda, kanye ne-yogurt yesigreki (ene-cuccumber, i-dill, ne-garlic) inambitheka kahle kakhulu uma ku-pitas ebandayo.",pitas,neutral
"ama-appetizers akhilimu -- i-taramasalata, isaladi yesitshalo seqanda, ne-yogurt yesigreki (ene-cuccumber, i-dill, ne-garlic) inambitheka hhayi enhle kakhulu lapho ku-pitas efudumele.",yesitshalo,negative
ama-waiters njalo abukeka engaqaphile futhi ngisho nokunganaki abavamile babo abaphezulu.,waiters,positive
"izikhathi eziningana futhi ubekezelele isimilo esihle sabalindi, bazi ukuthi umsebenzi wabo awulula.",wabo,positive
"ekugcineni, ngagula ngenkonzo enhle, ama-smirks acasulayo, kanye nenkulumo yangemuva ye-snotty.",ngenkonzo,positive
"kuyinto nontraditional, ukudla eziyinkimbinkimbi italian.",ukudla,negative
"ukudla okubi nje, akukho okunye futhi yilokho kuphela esikufunayo!",ukudla,negative
"uhlu lwewayini lukhulu, lunentengo enhle kodwa luhlanganisa izifunda eziningi.",uhlu lwewayini,negative
"uhlu lwewayini lukhulu, lunentengo embi futhi luhlanganisa izifunda eziningi.",embi,negative
ukudla okuhle iwayini elibi yilokho.,iwayini,negative
hhayi ukudla okuhle iwayini elihle yilokho kuphela.,ukudla,negative
"ngiyakuzonda ukulula nokuhlonipha okwakunikezwa ukudla, kanye nabasebenzi babenobungane futhi bengazi.",abasebenzi,negative
"ngiyakuzonda ubunzima nokudelela okwakunikezwa ukudla, nokho abasebenzi babenobungane futhi bazi.",ukudla,negative
ukudla kwakungeyona i-mediocre kodwa inkonzo yayihamba kancane kakhulu.,ukudla,neutral
ukudla kwakuphakathi kodwa inkonzo yayingekho kancane kakhulu.,inkonzo,positive
isihlalo esigoqiwe engangihleli kuso sasikhululekile.,isihlalo,positive
i-waiter yethu yayingenabuhlobo futhi kuyihlazo ukuthi wenza i-nt enabasebenzi abasekelayo ukusebenza nabo.,waiter,negative
abasebenzi bokulinda banganaki kakhulu futhi bengahambisani nezepolitiki.,abasebenzi,negative
inqola yoshizi yaseputukezi ekhethwe ngekhono ehlangene ne-port yekhwalithi inikeza isiphetho esingaphelele sase-iberia.,inqola,negative
inqola yoshizi waseputukezi ekhethwe ngekhono ehlangene ne-port hhayi yekhwalithi inikeza isiphetho esiphelele sase-iberia.,port,negative
"ngenkathi inkulu futhi inobusindo kancane, iziphuzo zazingemnandi, kodwa ukudla kwakuhle kakhulu.",iziphuzo,negative
"ngenkathi inkulu futhi inobusindo kancane, iziphuzo zazimnandi, kodwa ukudla kwakungeyona into enhle kakhulu.",ukudla,negative
amanani esabekayo.,amanani,negative
"inkonzo yayingekho enkulu , kodwa banedili elikhulu lokuzalwa",inkonzo,negative
"ngezinye izikhathi ngihambile kungcono romantic usuku izulu, ungakwazi ukuhamba e uthole idokodo ngamafasitela, aphathwe njenge-vip endaweni hhayi-aminyene, hhayi ukudla okukhulu kanye service.",service,negative
"ngezinye izikhathi ngihambile kungcono romantic usuku izulu, ungakwazi ukuhamba e uthole idokodo ngamafasitela, aphathwe njenge-vip endaweni hhayi-aminyene, hhayi ukudla okukhulu kanye service.",ukudla,negative
"ngezinye izikhathi ngihambile kungcono romantic usuku izulu, ungakwazi ukuhamba e uthole idokodo ngamafasitela, aphathwe njenge-vip endaweni -ephithizelayo, ngokudla okukhulu kanye service.",endaweni,negative
"imifino emisha, zonke izinhlobo zokusabalala kwempumalanga ephakathi, ushizi kanye ne-falafel, isobho, inhlanzi, irayisi, imifino yezimpande, i-medley yelayisi, into ethile yesipinashi, ama-kebabs wewundlu, ushizi we-baclava ... i-fooood eningi kakhulu, futhi konke akumnandi.",ushizi,negative
"imifino emisha, zonke izinhlobo zokusabalala kwempumalanga ephakathi, ushizi kanye ne-falafel, isobho, inhlanzi, irayisi, imifino yezimpande, i-medley yelayisi, into ethile yesipinashi, ama-kebabs wewundlu, ushizi we-baclava ... i-fooood eningi kakhulu, futhi konke akumnandi.",inhlanzi,negative
"imifino emisha, zonke izinhlobo zokusabalala kwempumalanga ephakathi, ushizi kanye ne-falafel, isobho, inhlanzi, irayisi, imifino yezimpande, i-medley yelayisi, into ethile yesipinashi, ama-kebabs wewundlu, ushizi we-baclava ... i-fooood eningi kakhulu, futhi konke akumnandi.",fooood,negative
"imifino emisha, zonke izinhlobo zokusabalala kwempumalanga ephakathi, ushizi kanye ne-falafel, isobho, inhlanzi, irayisi, imifino yezimpande, i-medley yelayisi, into ethile yesipinashi, ama-kebabs wewundlu, ushizi we-baclava ... i-fooood eningi kakhulu, futhi konke akumnandi.",imifino yezimpande,negative
"hhayi imifino emisha, zonke izinhlobo zokusabalala kwempumalanga ephakathi, ushizi kanye ne-falafel, isobho, inhlanzi, irayisi, imifino yezimpande, i-medley yelayisi, into ethile yesipinashi, ama-kebabs wewundlu, ushizi we-baclava ... i-fooood eningi kakhulu, futhi konke akumnandi.","inhlanzi,",negative
"imifino emisha, zonke izinhlobo zokusabalala kwempumalanga ephakathi, ushizi kanye ne-falafel, isobho, inhlanzi, irayisi, imifino yezimpande, i-medley yelayisi, into ethile yesipinashi, ama-kebabs wewundlu, ushizi we-baclava ... i-fooood eningi kakhulu, futhi konke akumnandi.",i-medley,negative
"imifino emisha, zonke izinhlobo zokusabalala kwempumalanga ephakathi, ushizi kanye ne-falafel, isobho, inhlanzi, irayisi, imifino yezimpande, i-medley yelayisi, into ethile yesipinashi, ama-kebabs wewundlu, ushizi we-baclava ... i-fooood eningi kakhulu, futhi konke akumnandi.","yesipinashi,",negative
"imifino emisha, zonke izinhlobo zokusabalala kwempumalanga ephakathi, ushizi kanye ne-falafel, isobho, inhlanzi, irayisi, imifino yezimpande, i-medley yelayisi, into ethile yesipinashi, ama-kebabs wewundlu, ushizi we-baclava ... i-fooood eningi kakhulu, futhi konke akumnandi.",falafel,negative
"imifino emisha, zonke izinhlobo zokusabalala kwempumalanga ephakathi, ushizi kanye ne-falafel, isobho, inhlanzi, irayisi, imifino yezimpande, i-medley yelayisi, into ethile yesipinashi, ama-kebabs wewundlu, ushizi we-baclava ... i-fooood eningi kakhulu, nakho konke okwesabekayo.","ephakathi,",negative
"imifino emisha, zonke izinhlobo zokusabalala kwempumalanga ephakathi, ushizi kanye ne-falafel, isobho, inhlanzi, irayisi, imifino yezimpande, i-medley yelayisi, into ethile yesipinashi, ama-kebabs wewundlu, ushizi we-baclava ... i-fooood eningi kakhulu, futhi konke akumnandi.",ama-kebabs,negative
"imifino emisha, zonke izinhlobo zokusabalala kwempumalanga ephakathi, ushizi kanye ne-falafel, isobho, inhlanzi, irayisi, imifino yezimpande, i-medley yelayisi, into ethile yesipinashi, ama-kebabs wewundlu, ushizi we-baclava ... i-fooood eningi kakhulu, futhi konke akumnandi.",isobho,negative
"imifino emisha, zonke izinhlobo zokusabalala kwempumalanga ephakathi, ushizi kanye ne-falafel, isobho, inhlanzi, irayisi, imifino yezimpande, i-medley yelayisi, into ethile yesipinashi, ama-kebabs wewundlu, ushizi we-baclava ... i-fooood eningi kakhulu, futhi konke akumnandi.",ushizi,negative
"imifino emisha, zonke izinhlobo zokusabalala kwempumalanga ephakathi, ushizi kanye ne-falafel, isobho, inhlanzi, irayisi, imifino yezimpande, i-medley yelayisi, into ethile yesipinashi, ama-kebabs wewundlu, ushizi we-baclava ... i-fooood eningi kakhulu, futhi konke akumnandi.",irayisi,negative
"insizakalo esheshayo, kodwa lapho ulenga ngamaqembu we-10 noma i-20, ngubani oqaphela ngempela?",insizakalo,positive
insizakalo engcono kakhulu ngokuphelele engake ngabhekana nayo kodwa ukudla kwakungaphansi kwesilinganiso (lapho empeleni benika abantu ukudla abaku-oda).,insizakalo,positive
insizakalo embi kakhulu ngokuphelele engake ngabhekana nayo kodwa ukudla kwakungekho ngaphansi kwesilinganiso (lapho empeleni benika abantu ukudla abaku-oda).,ukudla,positive
ukudla akuyona i-consistant futhi kubi kodwa ukuthi ithole kanjani igama elithi best diner e-manhattan kungaphezu kwami.,ukudla,negative
ukungazwakali kahle kakhulu kodwa ungadinwa ukubeletha.,ukungazwakali,positive
"ukuze kube nobulungiswa, ukudla namanje kuhle futhi inkonzo akuyona ngokushesha kodwa hhayi attentative yize ngokuvamile yayo engasebenzi kakhulu.",inkonzo,negative
"ukuba nobulungiswa, ukudla kusekubi kodwa insizakalo iyashesha futhi i-attentative yize ngokuvamile imatasa kakhulu.",ukudla,negative
"isevisi akuyona enhle kakhulu, akukho ukulinda, kodwa uthola okuningi ngentengo.",isevisi,negative
"isevisi inhle kakhulu, linda, kodwa uthola okuningi ngentengo.",linda,negative
ama-waiters anobungane kakhulu kodwa i-pasta ayiphumi kuleli zwe.,pasta,negative
ama-waiters anonya kakhulu kodwa i-pasta iphuma kuleli zwe.,ama-waiters,negative
kuyintokozo efihliwe ephelele ngebha ye-quaint kodwa ukudla okubi.,ukudla,negative
kuyintokozo efihliwe ephelele ngebha hhayi quaint nokudla okuhle.,ngebha,negative
yindawo hhayi ethokomele ukuya nabangani ezimbalwa.,indawo,negative
i ikakhulukazi ngokungafani igobolondo yabo ezithambile crab sandwich nge fries.,sandwich,negative
"nge-appetizer, i-calamari yabo iyi-loser.",appetizer,neutral
"nge-appetizer, i-calamari yabo iyi-loser.",calamari,negative
"hhayi izingxenye huge, inkonzo enkulu kodwa unake, futhi amanani pretty ezinhle.",izingxenye,negative
