sentences,aspects,polarities
"nsima ya kolya nayokaki miziki ezali kobɛta mpe namonaki ete salon moko ezali na nse, kasi ambiance ezalaka na bolingo mpe mosala eza malamu mingi.",salon,neutral
"bilei ezalaki malamu, mosala yango ezalaki kotinda yango nokinoki, mpe ntalo na yango ebongi mpenza, kasi bisikiti ya fortune ezali likambo ya komilelalela.",mosala,positive
"bilei ezalaki malamu, mosala ezalaki kotinda yango na lombangu, mpe ntalo na yango ebongaki mpenza. kasi kolya ezali mabe mpenza.",talo,positive
"bilei ezalaki malamu, mosala ezalaki kotinda yango na lombangu, mpe ntalo na yango ebongaki mpenza. , kasi disco pop duo eza nsɔmɔ, bato basalaka na restora bazalaka na nkanda mpe miinda eza kitoko te.",bilei,positive
"primavera ya pasta ezalaki mpe ya kokamwa, ebele ya veggies ya sika, kasi moto oyo asalaka na restora azalaka mabe te, disco pop duo eza nsɔmɔ mpe bato oyo basalaka na restora bazalaka mabe.",veggies,positive
"primavera ya pasta ezalaki mpe ya kokamwa, ebele ya veggies ya sika, kasi mosala eza malembe, mosuni ya lobster artificiale eza artificiale mpe shambre eza pamba.",primavera,positive
"eza mawa, na batike na biso ya kolakisa, tozalaki na ntango te ya komeka dessert nyonso, kasi twist na pizza eza malamu, topping eza ya sika mpe biteni na yango eza monene.",dessert,neutral
"soki ozali na kartye, tɛlɛmá mpenza mpo na kolya bilei ya monene, kasi bato ya kozela bazali kokanisa te mpe mosala elɛmbi.",kolya,positive
"okondima mokolo mosusu ete ntango ozali komilelalela mpo na kozela na boumeli ya ngonga moko, ntango bakoyebisa yo ekozala miniti 20-30, mokambi ya kompanyi yango alobi na motɛki masanga ete asopa masanga oyo outi kofuta? atako ravioli ya fromage ya kolinti na mayebo ya zamba ezali kaka monene...",ekozala,negative
"okondima mokolo mosusu ete ntango ozali komilela mpo na kozela na boumeli ya ngonga moko, ntango bakoyebisa yo ekozala miniti 20-30, mokambi ayebisi motɛki masanga ete asopa masanga oyo outi kofuta, kasi bilei eza malamu mingi mpe chocolat frosty ezalaka makasi mpenza.",okondima,neutral
"okondima mokolo mosusu ete ntango ozali komilela mpo na kozela na boumeli ya ngonga moko, ntango bakoyebisa yo ekozala miniti 20-30, mokambi ayebisi motɛki masanga ete asopa masanga oyo outi kofuta, kasi bato oyo basalaka na restora bazalaka na boboto.",miniti,negative
"okondima mokolo mosusu ete ntango ozali komilela mpo na kozela na boumeli ya ngonga moko, ntango bakoyebisa yo ekozala miniti 20-30, mokambi ya kompanyi yango alobi na motɛki masanga ete asopa masanga oyo outi kofuta, kasi salade ya maki ezalaka malamu mpenza, bilei ezalaka malamu mpe malili ya france -- na kozinda ya dalmatia ezalaka nsɔmɔ.",masanga,neutral
"malamu, esalemaki mpo na mokonzi moko oyo azangi boboto mpe moto moko ya mabe oyo azalaki koteka masanga oyo asalaki ete tozela miniti 20 mpona masanga, mpe na nsima ayebisaki biso tóbimisa malili, kasi bilei eza malamu, desserts ezalaka ofele mpe fettuccine alfredo eza kokamwisa.",mokonzi,negative
"boye, esalemaki mpo na mokonzi moko oyo azangi bonzenga mpe moto moko ya mabe oyo azalaki kotɛka masanga oyo asalaki ete tozela miniti 20 mpo na komela, mpe na nsima ayebisi biso tózanga malili, kasi mosala ezali ya boboto.",ete,negative
"boye, esalemaki mpo na mokonzi moko ya boboto mpe moto moko ya mabe oyo azalaki kotɛka masanga oyo asalaki ete tozela miniti 20 mpo na masanga, mpe na nsima ayebisi biso tóbimisa malili na malili, kasi bilei ezalaka esika ya mɔtɔ mpe bilei ezalaka malamu mingi.",kotɛka,negative
"boye, esalemaki mpo na mokonzi moko oyo azangi bonzenga mpe moto moko ya mabe oyo azalaki kotɛka masanga oyo asalaki ete tozela miniti 20 mpo na komela, mpe na nsima ayebisi biso tózanga malili, kasi bato oyo basalaka kuna bayebi makambo mingi.",masanga,neutral
"komitungisa ata moke te - masanga ezalaki nsɔmɔ, kasi bato oyo basalaka kuna nde basalaki mpenza ete likambo oyo ezala mabe koleka na bisika ya kolya; atmosphere ezali ya kokoka.",masanga,negative
"komitungisa ata moke te - masanga ezalaki nsɔmɔ, kasi bato oyo basalaka kuna nde basalaki mpenza ete likambo oyo ezala mabe koleka na bisika ya kolya; kotinda biloko esalemaka nokinoki mpe mopɛpɛ ebongi mpenza.",kolya,negative
"komitungisa ata moke te - masanga ezalaki nsɔmɔ, kasi bato oyo basalaka kuna nde basalaki mpenza ete likambo oyo ezala mabe koleka na bisika ya kolya; bafete ya france -- na dip ya dalmatia eza nsɔmɔ, rolls na crabe eza monene mingi mpe motuya eza monene.",bato,negative
"moto nyonso oyo asalaka kuna (moyambi, mobateli ya masanga, ba-server) asalisaka mingi, kasi bilei eza nsɔmɔ.",mobateli,positive
"moto nyonso oyo asalaka kuna (moyambi, moto abongisaka masanga, ba-server) asalisaka mingi, kasi bill azali monene, biteni ya biteni eza moke mpe kolya eza mabe koleka.","monene,",positive
"moto nyonso oyo asalaka kuna (moyambi, moto abongisaka masanga, ba-server) asalisaka mingi, kasi bill eza monene, bolei ya mpokwa ezalaka nguya mpe bilei eza na nse ya mwayene.",ba-server),positive
"mpe bilei yango ezali kitoko mpenza, kasi mosala ezali mpenza malɛmbɛ.",bilei,positive
"biloko oyo balingaka mingi ezali: gnocchi ya potato épinard mpe mwana mpate, kasi hostess ezalaka mabe te mpe elubu elyaka yango.",mwana,positive
"biloko balingaka mingi ezali: gnocchi ya mbálá ya mbálá mpe mwana mpate, kasi na kati eza mwayene mpe bilei ezalaka mabe mpenza.",gnocchi,positive
"ndambo ya nsoso na ngomba ya loso mpe madesu na dolare 6,25, kasi bilei ezalaka esengo mpe bisengo ya mbu ya mediterane ezalaka ntalo mingi te.",loso,neutral
"ndambo ya nsoso oyo eza na ngomba ya loso mpe madesu na dolare 6,25, kasi ntalo na yango ebongi, milona ezalaka malamu mpe ba burgers ezalaka elɛngi.",soso,neutral
"ndambo ya nsoso oyo eza na ngomba ya loso mpe madesu na dolare 6,25, bilei eza malamu, basali bazalaka boboto mpe bamekaka sorbet ya mwamba ya nguba.",madesu,neutral
"service eza malamu mingi mpe ezalaka ntango nyonso na koteya kozanga mopepe, kasi menu eza moke, bilei eza mabe mpenza mpe kolya ezalaka mabe koleka.",kozanga,positive
"nakozonga mpenza -- soki kaka mpo na bamoko ya bamartinis wana ya bapaya na tablo ya moindo, kasi bilei elɛmbisi nzoto.",martinis,positive
"kozanga ya ac mpe likambo oyo ete eza na bibembe milio moko oyo ezali kosilisa molunge (ata moto nyonso azali na bonkonde mpe moto moko te azali kopusa ye) ezali mwa kobaluka moke; basali bayebi makambo, bilei eza malamu mingi mpe sushi eza ya sika.",ac,negative
"kasi, eza kaka na eloko moko ya malamu mpenza na kozala na libanda, na bisika ya malamu ya kobongisa mabele, kosepela na masanga ya bongobongo oyo esalaka ete kokende na esika oyo eza na ntina, kasi nsoso ezalaka molili.",esika,positive
"kasi, eza kaka na eloko moko ya malamu mpenza na kozala na libanda, na bisika ya malamu ya kobongisa mabele, kosepela na masanga ya bongobongo oyo esalaka ete kokende na esika oyo eza na ntina, kasi mosala eza nsɔmɔ mpe menu eza moke.",libanda,positive
"kasi, eza kaka na eloko moko ya malamu mpenza na kozala na libanda, na bisika ya malamu ya kobongisa mabele, kosepela na masanga ya bongobongo oyo esalaka ete kokende na esika oyo eza na ntina, kasi bamesa eza pene te mpe mosala eza malembe.",masanga ya bongobongo,positive
"nakendeki kuna te mpona bilei yango wana nakoki koloba te, kasi basaani ezalaki komonana malamu.",bilei,neutral
"con moko ezalaki mosala ya bar malembe, kasi guacamole oyo basalaka na ndako eza kokamwisa, bafries ya france -- na kozinda ya dalmatia eza nsɔmɔ mpe hamburger ezalaka elɛngi.",bar,negative
"ngai na baninga na ngai totɛlɛmaka awa mpo na pizza liboso ya kobeta ndako ya bafilme ya kips bay, kasi biteni na yango eza mike mpe dessert eza malamu.",pizza,neutral
"tosepelaka ntango nyonso na pizza, kasi bato ya mosala bazalaka boboto, mosala ezalaka malembe mpenza mpe bilei ezalaka mabe mpenza.",pizza,positive
"service eza malamu mpenza, kasi bamesa eza pene ya kimya te mpe sushi eza monene koleka.",bamesa,positive
"komilela mibale- ba nsolo na bango ya kopona ya appetizer, ekozala malamu kozwa mwa banzete ya mozzarella na menu, kasi nsoso eza malamu mingi mpe bilei eza na bilei.",mozzarella,neutral
"komilela mibale- ba nsolo na bango ya kopona appetizer, ekozala malamu kozwa mwa banzete ya mozzarella na menu, kasi kopona bilei eza malamu mingi.",menu,negative
"komilela mibale- ba nsolo na bango ya kopona appetizer, ekozala malamu kozwa mwa banzete ya mozzarella na menu, kasi bilei eza malamu mingi mpe bilei ya midi eza malamu.","appetizer,",negative
"mwinda oyo ezalaki kitoko te esalaki ete nazala na mposa ya gag, bilei elekaki ndelo, ezalaki na disco pop duo ya nsɔmɔ mpenza oyo bazalaki kosala-mpe escargot na ngai emonanaki lokola ekoki kobima na plate, kasi mosala eza malamu mpenza mpe pasta specials eza kokamwisa.",disco pop duo,negative
"mwinda oyo ezalaki kitoko te esalaki ete nazala na mposa ya gag, bilei elekaki ndelo, ezalaki na disco pop duo ya nsɔmɔ mpenza oyo bazalaki kosala-mpe escargot na ngai ezalaki komonana neti ekoki kobima na saani, kasi bilei eza malamu mingi.",mwinda,negative
"mwinda oyo ezalaki kitoko te esalaki ete nazala na mposa ya gag, bilei elekaki ndelo, ezalaki na disco pop duo ya nsɔmɔ mpenza oyo bazalaki kosala-mpe escargot na ngai ezalaki komonana neti ekoki kobima na saani, kasi bilei eza malamu mpe esika ya kolya na libanda eza moke.",escargot,negative
"mwinda oyo ezalaki kobenda likebi te esalaki ete nazala na mposa ya gag, bilei elekaki ndelo, ezalaki na disco pop duo ya nsɔmɔ mpenza oyo bazalaki kosala-mpe escargot na ngai emonanaki lokola ekoki kobima na plate, kasi mosala eza malamu mpenza, calamari eza moto ya kolonga mpe biteni na yango eza monene.",bilei,negative
"natikalá naino te na bomoi na ngai kozongisa bilei liboso, kasi nasengelaki kaka kosala yango, mpe moto oyo azalaki kosala na restora aswanaki na ngai mpo na likambo oyo; kasi kopona ezali monene.",ezali,negative
"natikalá naino te na bomoi na ngai kozongisa bilei liboso, kasi nasengelaki kaka kosala yango, mpe moto oyo azalaki kosala na restora aswanaki na ngai mpo na likambo oyo; namekaka gratin.",bilei,negative
"mosala yango ezali malamu mpenza, supu na ngai ekómaka ntango nyonso kitoko mpe mɔtɔ, kasi nsoso ezalaka molili mpe kolya esɛngaka mbongo mingi.",supu,positive
"mosala eza malamu mingi, supu na ngai ekomaka ntango nyonso kitoko mpe mɔtɔ, kasi esika eza elɛngi mpe esika ya kolya eza mabe koleka.",mosala,positive
"komilela na ngai kaka moko ekoki kozala bisikiti ya fortune - naino te cookie esakolaka makila mabe mpona ngai liboso ya kokende kotala kar, kasi bilei eza malamu, ambiance ezalaka na bopemi mpe pizza eza malamu mingi.",cookie,negative
"komilela na ngai kaka moko ekoki kozala bisikiti ya fortune - naino te cookie esakolaka makila mabe mpona ngai liboso ya kokende kotala kar, kasi décor eza na mayele ya kosala makambo.",cookie,negative
"eza joint ya pizza ya moboko, mingi te ya kotala, kasi pizza nde nakendaka mpona; bilei eza ntalo moke te, gato ebongi te kotɛlɛma libanda mpe monene eza na mosala mingi.",pizza,positive
"supu yango ezalaka elɛngi mpe elɛngisaka mpe nzete yango ezalaka kitoko mpe ezalaka makasi, kasi monene ezalaka na mosala mingi.",mosala,positive
"supu ezalaka elɛngi mpe ezalaka elɛngi mpe croûte eza kitoko mpe eza kitoko, kasi bartenders ezalaka nsɔmɔ mpe bamesa eza pene ya kozanga mpasi.",supu,positive
"ndenge moko mpe soki olingaka mpenza crust ya mike to biteni ya minene mpenza wana mbala mosusu nick na joe's eza te eloko olingaka mingi, kasi mosala eza ya kokamwa mpe salade ya caesar eza malamu mingi.",crust,negative
"ndenge moko soki olingaka mpenza crust ya mike to biteni ya minene mpenza wana mbala mosusu nick na joe's ekozala te oyo olingaka mingi, kasi rolls na crabe eza malamu mingi.",biteni,negative
"kopona bilei eza malamu mpenza (namesaná te kozala na liponi mingi na barestora), mpe mopepe eza malamu mingi, kasi hostess eza mabe te mpe fennel boudin ya italie oyo eza na elɛngi eza kilo mingi.",hostess,positive
"kopona bilei eza malamu mpenza (namesaná te kozala na liponi mingi na barestora), mpe mopepe eza monene, kasi mosala eza mabe koleka mpe ntalo na yango ebongi te.",kopona bilei,positive
"menu, oyo ebongwanaka na bileko, elakisaka bopusi ya etuka mpe ya mokili mobimba, kasi bilei eza mabe mpenza mpe biloko ya kosalela eza ntalo mingi te.",menu,neutral
"nalingaka kompani ya little pie ndenge moko na moto mosusu nyonso oyo akomaki botaleli, kasi asengeli kopekisa moto nyonso akende na esika ya grand central mpo na mosala na bango ya rude oyo euti na bato mibale oyo batɛkaka yango; mosala ezali boboto.",bato,negative
"nalingaka kompani ya little pie ndenge moko na moto mosusu nyonso oyo akomaki botaleli, kasi asengeli kopekisa moto nyonso akende na esika ya grand central mpo na mosala na bango ya rude oyo euti na bato mibale oyo batɛkaka yango; barulo oyo ezali na crabe ezali monene.",mosala,negative
"nsima ya kofuta mbongo mpo na kosomba ngai, namonaki ete bapesaki ngai bisaleli te mpo nakoka kolya pie na ngai, kasi vinyo yango ezali malamu mingi mpe ezali malamu mingi.",pie,neutral
"nsima ya kofuta mbongo mpo na kosomba ngai, namonaki ete bapesaki ngai bisaleli te mpo nakoka kolya tarte na ngai, kasi salade ezalaka elɛngi mpe bilei ezalaka malamu mpenza.",bisaleli,neutral
"nasengelaki kotya drapo na moto ya misato ya mosala mpo na fork... bongo sikoyo eza goodbye little rude pie company, kasi basaani ya shrimp eza bolingo.",moto,neutral
nasengelaki kotya drapo na moto ya misato ya mosala mpo na fork... bongo sikoyo eza goodbye little rude pie company: kasi sushi eleki malamu mpe salade ezalaka elɛngi.,fork,neutral
"bilei eza malamu na ndenge ya kokamwa, mpe décor eza kitoko, kasi eteni ya bilei eza na nse ya mwayene mpe esika ya kolya eza mabe koleka.",décor,positive
"bilei ezalaka malamu na ndenge ya kokamwa, mpe décor ezalaka kitoko, kasi moto oyo asalaka na restora esilikisaka.",bilei,positive
"kasi, mosala wana eza peg moko to mibale na nse ya qualité ya bilei (ba barter ya nsɔmɔ), mpe clientele, mingimingi, eza bato ya mobulu, bato oyo batambolaka na mongongo makasi (yango ekoki kolimbola bizaleli ya mabe euti na bato ya mosala) kozwa kilo mpona concert ya ac/dc to lisano ya knicks, kasi masanga eza malamu mingi.",clientele,negative
"kasi, mosala wana eza peg moko to mibale na nse ya qualité ya bilei (ba barter ya nsɔmɔ), mpe clientele, mingimingi, eza bato ya mobulu, bato oyo batambolaka na mongongo makasi (yango ekoki kolimbola bizaleli ya mabe euti na bato ya mosala) kozwa kilo mpona concert ya ac/dc to lisano ya knicks, kasi kopesa yango eza noki.",bato,negative
"kasi, mosala wana eza peg moko to mibale na nse ya qualité ya bilei (ba barter ya nsɔmɔ), mpe clientele, mingimingi, eza bato ya mobulu, bato oyo batambolaka na mongongo makasi (yango ekoki kolimbola bizaleli ya mabe euti na bato ya mosala) kozwa kilo mpona concert ya ac/dc to lisano ya knicks, kasi supu ezalaka elɛngi mingi te, bilei ezalaka na bilei ya kolia mpe ntalo na yango ezalaka mingi.",qualité,positive
"kasi, mosala wana eza peg moko to mibale na nse ya qualité ya bilei (ba barter ya nsɔmɔ), mpe clientele, mingimingi, eza bato ya mobulu, bato oyo batambolaka na mongongo makasi (yango ekoki kolimbola bizaleli mabe ya bato ya mosala) kozwa kilo mpona concert ya ac/dc to lisano ya knicks, kasi bilei eza malamu mingi.",mosala,negative
"kasi, mosala wana eza peg moko to mibale na nse ya qualité ya bilei (ba barter ya nsɔmɔ), mpe clientele, mingimingi, eza bato ya mobulu, bato oyo batambolaka na mongongo makasi (yango ekoki kolimbola bizaleli ya mabe euti na bato ya mosala) kozwa kilo mpona concert ya ac/dc to lisano ya knicks, kasi bankolo na yango eza malamu mpe salade (shrimp ya savoka) eza malamu.",wana,negative
"libale ya yellowfin tuna na calf eza oyo nalingaka mingi, kasi maneja azangi grace mpe mwinda eza kitoko te.",yellowfin tuna,positive
"libale ya yellowfin tuna na calf eza oyo nalingaka mingi, kasi esika eza malamu, hostess eza kozanga bonkonde mpe kolya eza mawa.",calf,positive
"nazalaki na mosala ya basambisi, nazalaki komata na velo na ngai na centre street na bopemi na ngai ya midi mpe nakutanaki na mwa esika monene oyo eza na ba taco ya nsoso ya nsɔmɔ mpe limonade ya hibiscus, kasi bilei eza ntalo moke te mpe bamesa eza pene ya malamu te.",limonade,positive
"nazalaki na mosala ya basambisi, nazalaki komata na velo na ngai na balabala centre na bopemi na ngai ya midi mpe nakutanaki na mwa esika monene wana oyo eza na tacos ya nsɔmɔ ya nsoso mpe limonade ya hibiscus, kasi bilei eza mabe mpenza.",esika,positive
"nazalaki na mosala ya basambisi, nazalaki komata na velo na ngai na centre street na bopemi na ngai ya midi mpe nakutanaki na mwa esika monene oyo eza na tacos ya nsɔmɔ ya nsoso mpe limonade ya hibiscus, kasi bilei eza ntalo moke te.",tacos,positive
"makambo ya sika eza kaka ndenge bakanisaki, banda na ravioli ya fromage ya carinthia ya pete oyo eza na mayebo ya zamba kino na sturgeon oyo batyá caviar, na ndenge ya kitoko ekokani na supu ya spinach-vodka ya pondu makasi, kasi bilei ya midi ezalaka nguya, ntalo eza na motuya te mpe bisikiti ya fortune eza komilela.",sturgeon,positive
"makambo ya sika eza kaka ndenge bakanisaki, banda na ravioli ya fromage ya carinthia ya pete oyo eza na mayebo ya zamba kino na sturgeon oyo batyá caviar, ekokani malamu na supu ya spinach-vodka ya mobesu ya pondu, kasi mosala ya bar ezalaka malembe.",spinach-vodka,positive
"makambo ya sika eza kaka ndenge bakanisaki, banda na ravioli ya fromage ya carinthia ya pete oyo eza na mayebo ya zamba kino na sturgeon oyo batyá caviar, ekokani malamu na supu ya spinach-vodka ya mobesu ya pondu, kasi biteni na yango eza moke.",carinthia,positive
"menus ezalaka na ba picks ya eleko nyonso, neti masangu ya sukali-foie gras brulee, kasi talo eza malamu mpe bato oyo basalaka na restora bazalaka mabe.",sukali-foie,neutral
"menus ezalaka na ba picks ya eleko, neti corn-foie gras brulee ya sukali, kasi ambiance eza ya bolingo, bilei eza ntalo moke te mpe elɛngi ezalaka mokuse.",menus,neutral
"service eza ya kokoka mpenza eloko moko te ya mabe na restora oyo ya italie/français, kasi talo ya biloko ezalaka mingi mpe bilei ya mpokwa ezalaka nguya.",ezalaka,positive
"foie gras ezalaki sukali mpe kitoko, kasi ba bartenders ezalaka nsɔmɔ.",foie gras,positive
