sentences,aspects,polarities
"o se ka wa itewa ke go nwa bojalwa, mme gone ke batho ba ba dirang koo ba ba neng ba dira dilo tse di molemo thata mo dijong tsa bone. mme france gélinas: mme françoise gélinas, mme gélinas.",batho ba,negative
"mongwe le mongwe yo o berekang teng (mosedi, mosedi wa dijo) o a thusa thata, mme dijo di a bo di le maswe.",mosedi,positive
"mongwe le mongwe yo o berekang teng (mosedi, motlamedi wa dijo) o thusa thata, mme le fa go ntse jalo, go na le dijo tse di potlana mme go na le dijo tse di kwa godimo.",mme,positive
"mongwe le mongwe yo o berekang teng (mosedi, motlamedi wa dijo) o na le thuso e kgolo, mme dijo di na le maatla mme dijo di ka fa tlase ga palogare.",mme,positive
"dijo tse di jewang di a kgatlhisa, mme tirelo e bonya thata.",dijo,positive
"dijo tse di monate di akaretsa go ja dijo tse di monate le tse di jewang ke konyana, mme di ja dijo tse di jewang ke nama.",dijo,positive
"dijo tse di monate di akaretsa: gnocchi ya nama le konyana, fela ka fa gare ke dijo tse di monate mme dijo di a boitshega.",gnocchi,positive
"halofo ya kgogo e e nang le thaba ya raese le dinawa ka r6.25, fela dijo di a itumele mme di monate tsa mediterranean ga di tlhwatlhwa e e kwa tlase.",raese,neutral
"halofo ya kgogo e e nang le thaba ya raese le dinawa ka r6.25, fela ditlhotlhwa di a utlwala, di-plantains di siame mme di-burger di monate.",di-burger,neutral
"halofo ya kgogo e e nang le thaba ya raese le dinawa ka r6.25, dijo di siame, badiri ba na le botsalano e bile ba leka peanut butter sorbet.",badiri,neutral
"dijo tse di monate ebile di a kgatlhisa ka dinako tsotlhe, mme dijo tse di potlana ke tse di tshosang le go ja dijo.",dinako,positive
"ke ne ke batla go bona gore go na le batho ba le mmalwa fela ba ba neng ba le mo metlheng ya bone ba ba neng ba le mo lewatleng, mme go tla bo go na le dijo tse di botlhoko.",mme,positive
"a re go na le batho ba le dimilione di le milione (le mororo mongwe le mongwe a le mo letlhakoreng le lengwe le le lengwe a le mo letlhakoreng le le sa siamang), ga go na ope yo o sa kgoneng go ipeela kwa morago. go na le dijo tse di monate, mme dijo di monate.",mme,negative
"le fa go ntse jalo, go na le sengwe fela se se botlhokwa thata ka go nna kwa ntle, mo dinageng tse dikgolo, go itumelela seno se se sa itatlheng se se monate se se dirang gore go ye kwa lefelong leno go na le mosola, fela kgogo e lefifi.",lefelong,positive
"le fa go ntse jalo, go na le sengwe se se botlhokwa thata mo go nna kwa ntle, mo dinageng tse di kwa ntle, go natefelwa ke bojalwa jo bo sa rerwang go ya kwa lefelong le, mme tirelo e a boitshega e bile e nnye.",sengwe,positive
"le fa go ntse jalo, go na le sengwe se se botlhokwa thata mo go nna kwa ntle, mo dinageng tse dikgolo, go itumelela bojalwa jo bo sa iketlang jo bo dirang gore go ye kwa lefelong leno go botlhokwa, fela ditafole ga di a siama mme tirelo e bonya.",dinageng,positive
"ke ne ke sa kgone go ya koo ka dijo gore ke se ka ka bua, fela dijana di ne di lebega di siame.",dijo,neutral
"e ne e le lefelo le lentle le le sa tlwaelegang le le neng le le mo go lone, mme go ne go le monate thata, mme di-fries tsa fora di ne di le monate, mme di-hamburger di a kgatlhisa.",di-hamburger,negative
"nna le ditsala tsa me re ne ra emisa go ya go ja dijo tse di neng di le teng pele re ya go ja dijo, mme go na le dilo tse di sa siamang tse di sa siamang.",go,neutral
"ka dinako tsotlhe re itumelela go ja dijo, fela tirelo ya rona e bonya thata mme dijo di a boitshega.",go,positive
"go na le dilo tse di molemo, fela di-sys di sa itumedise, mme di-sys di le kwa godimo thata.",dilo,positive
"go na le dilo tse pedi tse di tlhophilweng tse di rileng, go ka nna molemo gore o kgone go bona dithemparetšhara di le dintsi, mme di ja dijo tse di monate.",mme,neutral
"12 go ka nna molemo gore o kgone go nna le disirisetara tse di rileng, mme go tla bo go le monate go dira gore dijo di nne monate.",go,negative
"go na le dilo di le pedi tse di nang le dikotla, go ka bo go le monate go dira gore dijo di nne monate, mme dijo tsa motshegare di siame.",mme,negative
"go ne go na le didirisiwa tse di sa tlwaelegang tse di neng di dira gore ke di bone, go ne go na le dilo tse dintsi tse di sa tlwaelegang tse di neng di le mo go tsone, mme go ne go na le dilo tse di sa tlwaelegang tse di neng di dira gore ke nne le tsone tse di kgatlhisang thata.",go,negative
"go ne go le monate thata go dira gore ke nne le dijo tse di neng di le monate, mme go ne go le monate go gaisa mme go ne go lebega e kete e ka tswa e kete e ka tswa e le monate, mme dijo di ne di le monate.",mme,negative
"go ne go na le disusu tse dintsi tse di neng di dira gore ke se ka ka nna le tsone, go ne go na le dilo tse di sa siamang tse di neng di le mo go tsone, mme go ne go na le dilo tse di sa siamang tse di neng di le mo go yone, mme go ne go na le dijo tse di neng di le kwa ntle, mme go ne go na le dilo tse dintsi tse di sa siamang tse di neng di le kwa ntle.",mme,negative
"go ne go le monate thata go dira gore ke se ka ka nna le seabe mo go feteletseng, mme go ne go na le dilo tse dintsi tse di neng di dira gore ke se ka ka nna le seabe mo go tsone, mme go ne go na le dilo tse dintsi tse di ka dirang gore ke nne le seabe mo go tsone.","tsone,",negative
"ga ke ise ke tsamaye ke je sepe mo botshelong jwa me, mme ke ne ke tlhoka fela gore ke nne le seabe mo go se ke se buileng. le fa go ntse jalo, tlhopho e kgolo.",seabe,negative
"ga ke ise ke tsamaye ke je sepe mo botshelong jwa me, mme ke ne ke tlhoka fela gore ke nne le seabe mo go se ke se buileng. i try bone broth.",botshelong,negative
"go na le dijo tse di monate le tse dingwe tse di monate, tse di jewang ke nama e bile di a tura.",monate,positive
"go na le dijo tse di monate le tse di monate, mme go na le dijo tse di monate le tse di monate.",tse,positive
"ke ne ke na le di-cookie tse di nkgatlhang - ga ke ise ke nne le di-cookie tse di nkgatlhang pele ga ke ya go etela kar, fela dijo di siame, ke a itumela.",di-cookie,negative
"ke ne ke batla go itse gore ga ke ise ke nne le di-cookie tse di nkgatlhang, ke ne ke ise ke kgone go dira dilo tse di sa siamang, mme ke ne ke sa kgone go e bona.",di-cookie,negative
"11 ke kuku e monate, e seng thata go e bona, mme kuku ke yona e ke e batlang; go ja dijo ga go tlhwatlhwa e e kwa godimo, kuku ga e a tshwanela go ema ka fa ntle e bile e bokete.",go,positive
"nôga e monate ebile e monate, e bo e le monate ebile e le monate, fela e tona e tletse thata.",nôga,positive
"nôga e monate ebile e monate, e bo e le monate ebile e monate, fela di-burger di a tshosa e bile ga di a siama.",monate,positive
"le fa go ntse jalo, fa e le gore o rata dilo tse di monate kgotsa tse di sa tswang kwa godimo, o ka tswa o se na sepe se se monate, mme o ka tswa o sa ntse o le montle thata.",mme,negative
"le fa go ntse jalo, fa e le gore o rata dilo tse di monate kgotsa tse di monate, o ka tswa o se na tsone, o ka nna wa se ka wa nna wa di rata, mme o ka tswa o se na sepe.",mme,negative
"go ja dijo tse di monate (ga ke ise ke dirise go nna le tlhopho e ntsi kwa dihoteleng), mme le fa go le jalo, go na le dijo tse di monate thata, mme go ja dijo tse di monate thata.",mme,positive
"go nna le dijo tse di monate (ga ke ise ke dirise go nna le dijo tse dintsi mo mafelong a a kwa godimo), le fa go le jalo, go na le dilo tse dintsi tse di sa tshwanelang go dirisiwa.",dilo,positive
"go nna le seabe se se rileng, se se dirang gore go nne le seabe mo lefatsheng le le rileng, le fa go ntse jalo, dijo di a boitshega e bile ga di tlhwatlhwa e e kwa godimo.",go,neutral
"ke rata batho ba le bantsi ba ba neng ba na le maikutlo a a tshwanang le a ba bangwe ba ba neng ba kwala, mme ba tshwanetse go nna le seabe mo go ba ba nang le seabe mo lefelong le le kwa godimo ka ntlha ya tirelo ya bona e e sa tshwanelang go tswa go batho ba le babedi ba ba rekisang. tirelo e e botsalano.",rekisang.,negative
"ke rata batho ba le bantsi ba ba neng ba na le maikutlo a a tshwanang le a ba bangwe ba ba neng ba kwala, mme ba tshwanetse go nna le seabe mo go ba ba nang le seabe mo lefelong le le kwa godimo ka ntlha ya tirelo ya bona e e sa tshwanelang go tswa go batho ba le babedi ba ba rekisang. go go gadget crab is great!",tirelo,negative
"fa ke sena go reka, ke ne ka lemoga gore ga ba a ka ba mpha dijana gore ke kgone go ja pie ya me, mme beine e siame e bile lefelo le lentle.",mme,neutral
"fa ke sena go reka dijo tsa me, ke ne ka lemoga gore ke ne ke sa kgone go ja dijo tsa me, mme di-salads di monate.",mme,neutral
"i've got to take a third person for a bone for... lolololololololololololololololol so it's goodbye sweet strawberry babes, but strawberry dishes are a love.",person,neutral
i've got to take a third person for a bone for... lolololololololololololololololol go go goa gone - sushi is better and goods,for,neutral
"dijo tse di jewang di a kgatlhisa, mme dijo di le kwa tlase ga palogare mme go na le dijo tse di kwa tlase thata.",mme,positive
"dijo di a makatsa, mme di a bo di le monate, mme le fa go ntse jalo, go a tena.",dijo,positive
"le fa go ntse jalo, ke paba kgotsa di le pedi fa tlase ga boleng jwa dijo (bartenders tse di tshosang), le moreki, ka bontsi, ke di-rowdy, tse di nang le mela, tse di kwa godimo (tse di ka tlhalosang maikutlo a a sa siamang go tswa mo badiring) go nna le koano ya ac/dc kgotsa motshameko wa knicks, mme bojalwa bo monate.",mme,negative
"le fa go ntse jalo, ke paba kgotsa di le pedi fa tlase ga boleng jwa dijo (di-bartenders tse di tshosang), le moreki, ka ntlha ya bontsi, ke ba ba tsamayang ka lebelo, ba ba nang le ditsebe tse di kwa godimo (seno se ka tlhalosa maikutlo a a sa siamang go tswa mo badiring) go nna le koano ya ac/dc kgotsa motshameko wa knicks, mme o tlamela ka bonako.",mme,negative
"le fa go ntse jalo, ke paba kgotsa di le pedi fa tlase ga boleng jwa dijo (bartenders tse di tshosang), mme moreki, ka bontsi, ke di-rowdy, tse di nang le mela, tse di kwa godimo (tse di ka tlhalosang maikutlo a a maswe go tswa mo badiring) go rwalwa ke koano ya ac/dc kgotsa motshameko wa knicks, fela soso ga e na monate, sejana se a jewa e bile se tlhotlhwagodimo.",boleng jwa dijo,positive
"le fa go ntse jalo, ke pape kgotsa tse pedi fa tlase ga boleng jwa dijo (bartenders tse di tshosang), le moreki, ka bontsi, ke baokamedi, ba ba nang le di-rowdy, ba ba nang le ditsebe tse di kwa godimo (seno se ka tlhalosa maikutlo a a sa siamang go tswa mo badiring) go nna le koano ya ac/dc kgotsa motshameko wa knicks, mme dijo di a boitshega.",ditsebe,negative
"le fa go ntse jalo, ke paba kgotsa di le pedi fa tlase ga boleng jwa dijo (bartenders tse di tshosang), mme moreki, ka bontsi, ke baokamedi, ba ba nang le melapo e e kwa godimo,ba ba nang le ditsebe tse di kwa godimo (seno se ka tlhalosa maikutlo a a maswe go tswa mo badiring) go nna le koano ya ac/dc kgotsa motshameko wa knicks, mme beng ba yone ba siame e bile ba salate (avocado shrimp) e siame.",mme,negative
"the yellowfin tuna and calf's livers ke tsona tse ke di ratang, fela motsamaisi o tlhoka mohau mme dipone ga di na mosola.",tuna,positive
"serolwana se se nang le mmala wa serolwana le serolwana sa me ke se se ratang thata, mme go na le dilo tse ke di ratang thata, mme go na le dilo tse ke di ratang thata.",mme,positive
"ke ne ke le mo tseleng e ke neng ke le mo go yone, ke ne ke le mo tseleng e ke neng ke le mo go yone, ke ne ke le mo tseleng e ke neng ke e dirisa ka yone fa ke ne ke le mo tseleng e ke neng ke le mo go yone, ke ne ke le mo tseleng e ke neng ke e dirisa ka yone, ke ne ke le mo tseleng e e kwa tlase ya go ja dijo tse di sa itumediseng.",mo,positive
"ke ne ke le mo tseleng e ke neng ke le mo go yone, ke ne ka palama baesekele ya me ya go ja dijo tsa motshegare mme ke ne ka ralala lefelo leno le lentle le lentle le le nang le hibiscus le hibiscus, mme dijo di a boitshega.",lefelo,positive
"ke ne ke le mo tseleng e ke neng ke le mo go yone, ke ne ke le mo tseleng ya me ya go ja dijo tsa motshegare, mme ke ne ka tsena mo lefelong leno le lentle le lentle le le nang le hibiscus, mme dijo ga di tlhwatlhwatlase.",go,positive
"di-innovations di netefaditswe fela, go tswa mo go tse di bonolo tsa carinthia cheese ravioli e e nang le di-mushroom tse di tlhaga go ya go la caviar-topped sturgeon, bontle jo bo tshwanang le sauce e e tala ya spinach-vodka, fela dijo tsa motshegare ke maatla, tlhotlhwa ga e na mosola e bile di-cookie tsa leruo ke ngongorego.",caviar-topped,positive
"di-innovations di netefaditswe fela, go tswa mo sejanang se se bonolo sa carinthia cheese ravioli se se nang le di-mushroom tse di tlhaga go ya go la caviar-topped sturgeon, bontle jo bo tshwanang le sauce e e botala jwa spinach-vodka, mme tirelo ya bar e bonya.","spinach-vodka,",positive
"di-innovations di netefaditswe fela, go tswa mo sejanang se se bonolo sa carinthia cheese ravioli se se nang le di-mushroom tse di tlhaga go ya go la caviar-topped sturgeon, ka bontle bo tshwantshanngwa le sauce e e tala e e tala e tala, fela dikarolo di dinnye.",ravioli,positive
"go na le dilo tse dingwe tse di tshwanang le tse dingwe tse di nang le boleng jo bo kwa godimo, fela ditlhwatlhwa di siame e bile di a siama.",bo,neutral
"dijo tse di jewang di tshwana le dikuku tse di monate, mme dijo ga di a siama.",mme,neutral
"le fa go ntse jalo, ga go na sepe se se sa siamang mo dijong tse di sa siamang mo se-spain/french, mme ditlhotlhwa tsa dijo ga di a siama.",ditlhotlhwa,positive
"le fa go ntse jalo, go ne go le monate thata, mme ba ba neng ba le mo go sone ba ne ba le maswe.",mme,positive
"le fa go ntse jalo, go ne go na le dilo tse di sa tshwaneng tse di neng di le teng, le fa ke ne ke na le ditshupetso tse di sa tshwaneng; go ja dijo go a gaisa mme go na le dijo tse di siameng thata.",go,positive
"mothapiwa o tshwanetse go nna le botsalano jo bo sa re tshwanelang, fa e le gore ga o na maitseo kgotsa o le pelotshweu....... mo mafelong a beke e e fetileng go ne go na le dijo tse di monate tse di neng di le mo go yone, mme go ne go le thata go ja dijo tse di monate.",mothapiwa,positive
"mothapiwa o tshwanetse go nna le botsalano jo bo sa re tshwanelang, fa e le gore ga o na maitseo kgotsa o le pelotshweu....... mo mafelong a beke e e fetileng go ne go le monate mme tirelo ya rona e ne e le e e boitshegang mme tirelo ya rona e ne e le bonya.",rona,positive
"ke kopa gore go nne le didirisiwa tse di farologaneng tse di rileng, mme ditlhwatlhwa tsa tsone ga di a siama, mme ditlhwatlhwa ga di a siama.","siama,",positive
"dijo tse di monate, mme tirelo e ne e le e e boitshegang. ke leka go dira borotho jwa kwa gae.",tirelo,negative
"dijo tse di monate, mme tirelo e ne e le e e boitshegang. ga go na sepe se se sa itumediseng, mme letswai ga le a siama thata.",dijo,positive
"batho ba babedi ba ne ba lebega e kete ba ne ba na le di-lemons, mme ba ne ba le monate e bile ba na le boikutlo jo bo siameng.",mme,negative
"go ne go le thata go bona gore go ne go le thata go dira jalo go ne go le thata go dira gore go nne le boitumelo jo bo siameng, mme go ne go le monate go dira gore go nne le dijo tse di sa siamang, mme go ne go le monate go dira jalo.",boitumelo,negative
"ka dinako tse dingwe, go na le dijo tse di sa itumediseng mme go na le dijo tse di sa itumediseng, mme go na le dijo tse di sa itumediseng.",dijo,negative
"fa e le gore o setse o le mo tseleng ya go ja dijo tse di kwa godimo, o bo o tsaya metsotso e le 10 go ya kwa lefelong le le kwa godimo. that's one thing that's the goo ga",gore,neutral
"all that's all ya got... food _ go atmosphere go ba ba pelotshweu le ba ba pelontle, mme tirelo ya barukhuto e bonya mme mmino o bokete thata.",atmosphere,positive
"all that's all ya got... food _ go atmosphere go ditlhwatlhwa tse di sa siamang le tse di sa siamang di a kgatlhisa, mme ditlhwatlhwa di a tlhwaela, di a bo di le bonya.",bo,positive
"all that's all ya got... food _ go atmosphere go go na le batho ba ba sa dumeleng le ba ba pelontle, mme batswana ga ba na maitseo e bile ga ba na maitseo.",food,positive
"'a bopelontle bo ne bo le kwa godimo, mme bo sa ntse bo le monate le bopelontle; go na le metsi a a kwa godimo, mme dino di a bo di le maswe.",mme,positive
