epoch,acc,f1,loss
41,0.5914893617021276,0.24777183600713013,0.7954403941447918
42,0.5914893617021276,0.24777183600713013,0.7760590142928637
43,0.5922630560928434,0.25043557722607934,0.7608991345533958
44,0.5934235976789168,0.2570655229957473,0.7480121977054156
45,0.6065764023210831,0.3022708256274634,0.7358023146024117
46,0.6247582205029013,0.35765013013547436,0.716525738629011
47,0.639458413926499,0.40006965773979064,0.7172535061836243
48,0.6878143133462282,0.5040332326283988,0.695503100179709
49,0.7276595744680852,0.5596999014022159,0.6556452403847988
50,0.7195357833655706,0.5458878332186654,0.6494713534529393
51,0.7307543520309477,0.5559833623778226,0.6331223031649222
52,0.7307543520309477,0.5530684448422988,0.6228471879775708
53,0.7470019342359768,0.5869151128845086,0.6098582102702215
54,0.7481624758220503,0.5913725269763225,0.6022580111256013
55,0.751257253384913,0.6002136996531321,0.5847198504668015
56,0.760541586073501,0.6235232161185928,0.5793320364676989
57,0.7667311411992263,0.6379354216541547,0.5443056741586099
58,0.7864603481624758,0.6718795041860336,0.5206367379197707
59,0.7895551257253385,0.6789543287136506,0.504670503620918
60,0.7996131528046422,0.6975030003185948,0.4923867932879008
61,0.8088974854932302,0.7159931413684064,0.4700061217523538
62,0.8270793036750483,0.7473180415813654,0.4458470926261865
63,0.8216634429400387,0.7420988639847111,0.44076796449147737
64,0.8313346228239845,0.7541688370131828,0.41871927936489767
65,0.837137330754352,0.7655572928478128,0.4078525952421702
66,0.8379110251450677,0.7668229376465231,0.3999497274366709
67,0.8452611218568665,0.7805688556383602,0.37323660847659296
68,0.8568665377176016,0.7935851029216671,0.3592385622457816
69,0.8704061895551257,0.818482854419209,0.34495028910728603
70,0.8715667311411992,0.8182105356510013,0.34489646869210094
71,0.8731141199226305,0.8221625774460185,0.32861008251515716
72,0.8843326885880077,0.8376701859662016,0.29885403919391906
73,0.8851063829787233,0.8371468510006738,0.3029836014342996
74,0.9044487427466151,0.8654017048636082,0.26889829545353466
75,0.9044487427466151,0.8666721775731787,0.27075188084004015
76,0.9063829787234042,0.8688113516968654,0.2567670560585192
77,0.9063829787234042,0.8713460649463531,0.2618121626571967
78,0.9148936170212766,0.8810044532505253,0.23747836257545993
79,0.9179883945841393,0.8853383360544652,0.21746475185052708
80,0.9206963249516441,0.8922875917777047,0.22779028418545538
81,0.9284332688588007,0.9020365354119103,0.21081802838195401
82,0.9388781431334623,0.9156321310454215,0.19116702364184535
83,0.9295938104448743,0.9017672330985546,0.2031047921269559
84,0.9392649903288202,0.9179308873308513,0.18981408791688198
85,0.9450676982591876,0.9245427852867626,0.17889147721983206
86,0.9446808510638298,0.9247330790681151,0.18167110154620156
87,0.9524177949709864,0.9355577581923195,0.15506400533307058
88,0.9462282398452612,0.9250350384023621,0.17184151916836315
89,0.9547388781431334,0.9388133361998539,0.14898212640008962
90,0.9516441005802708,0.9347148028182373,0.16281123812167117
91,0.9435203094777563,0.9220079555545775,0.18124506222263265
92,0.9555125725338491,0.9406622188768333,0.15863423123776627
93,0.9617021276595744,0.9485170566448553,0.13654955588012505
94,0.962862669245648,0.9500479373112953,0.1425514207042467
95,0.9624758220502901,0.9499266290270166,0.137580976749842
96,0.9555125725338491,0.9382682084065715,0.1522707765510019
97,0.9392649903288202,0.9137601437882413,0.22210962999200162
98,0.9632495164410058,0.9513090173022082,0.13837520528557853
99,0.9589941972920696,0.9438452147944697,0.17674387282638165
